### File1
### Start time : 2024/04/10 13:27:20
### ACC FSR:8G
### GYRO FSR:2000
### MAG DATA:MAG OFF
### Interrupt Threshold:0101
### Data Rate:50Hz
### Data Type:9X DATA
### Feature:6X_LP_QUAT
### Gyro Cal:NO
### Gyro Data:CAL
### Acc Data:RAW
accX, accY, accZ, gyroX, gyroY, gyroZ, magX, magY, magZ
0.082, -0.072, 1.011, 0.061, 3.235, 18.982, 0.0, 0.0, 0.0
-0.001, 0.002, 1.008, 0.0, 2.502, 10.132, 0.0, 0.0, 0.0
0.084, 0.023, 1.009, 0.0, 1.343, 17.151, 0.0, 0.0, 0.0
-0.009, 0.01, 1.001, -15.747, 0.61, 3.418, 0.0, 0.0, 0.0
0.017, 0.002, 1.008, -15.747, 2.991, -21.667, 0.0, 0.0, 0.0
0.023, -0.079, 1.008, -15.686, 3.235, -8.301, 0.0, 0.0, 0.0
-0.024, 0.023, 1.015, -15.808, 3.845, -9.216, 0.0, 0.0, 0.0
-0.017, 0.012, 1.017, -15.869, 2.869, -21.118, 0.0, 0.0, 0.0
-0.024, 0.01, 1.002, -15.747, 1.404, -20.508, 0.0, 0.0, 0.0
-0.028, 0.026, 1.024, -15.808, 0.427, -10.803, 0.0, 0.0, 0.0
-0.064, -0.069, 1.0, -15.808, 1.343, -12.207, 0.0, 0.0, 0.0
-0.033, -0.066, 1.001, -15.747, 3.113, -8.667, 0.0, 0.0, 0.0
0.008, 0.01, 1.014, -15.686, 2.747, -20.203, 0.0, 0.0, 0.0
-0.036, -0.065, 0.937, -15.686, 2.075, -18.616, 0.0, 0.0, 0.0
0.014, -0.065, 1.0, -15.686, 2.563, -16.541, 0.0, 0.0, 0.0
-0.003, 0.012, 0.934, -15.747, 1.953, -19.714, 0.0, 0.0, 0.0
-0.021, 0.011, 1.005, -15.747, 2.319, -9.827, 0.0, 0.0, 0.0
0.009, -0.071, 1.009, -15.747, 3.052, -10.864, 0.0, 0.0, 0.0
0.012, -0.08, 0.934, -15.869, 1.648, -9.583, 0.0, 0.0, 0.0
0.005, -0.078, 1.013, -15.808, 1.892, -7.874, 0.0, 0.0, 0.0
-0.023, -0.072, 1.004, -15.808, 1.404, -22.888, 0.0, 0.0, 0.0
0.017, 0.001, 1.011, -15.808, 1.831, -11.108, 0.0, 0.0, 0.0
-0.046, -0.083, 1.007, -15.747, 3.235, -10.498, 0.0, 0.0, 0.0
0.001, 0.0, 1.002, -15.747, 2.197, -21.118, 0.0, 0.0, 0.0
-0.079, -0.063, 1.001, -15.808, 1.221, -21.118, 0.0, 0.0, 0.0
0.066, 0.015, 1.008, -15.808, 1.038, -16.968, 0.0, 0.0, 0.0
0.03, -0.026, 1.006, -15.869, 0.61, -19.592, 0.0, 0.0, 0.0
0.025, 0.007, 1.012, -15.93, 1.465, -19.226, 0.0, 0.0, 0.0
-0.03, 0.002, 1.005, -15.93, 1.587, -20.02, 0.0, 0.0, 0.0
0.023, -0.086, 1.007, -15.93, 1.648, -20.142, 0.0, 0.0, 0.0
-0.019, -0.074, 1.001, -15.808, 1.465, -20.569, 0.0, 0.0, 0.0
-0.03, -0.067, 1.0, 0.061, 2.747, -22.217, 0.0, 0.0, 0.0
0.022, 0.004, 1.003, 0.122, 2.441, -20.996, 0.0, 0.0, 0.0
0.009, -0.085, 1.01, 0.183, 2.869, -21.118, 0.0, 0.0, 0.0
0.014, -0.085, 1.004, 0.0, 1.77, -22.705, 0.0, 0.0, 0.0
-0.066, -0.082, 1.003, -15.747, 1.16, -9.033, 0.0, 0.0, 0.0
-0.064, 0.011, 1.01, -15.808, 1.465, -8.301, 0.0, 0.0, 0.0
0.006, -0.028, 0.935, -15.808, 1.465, -7.996, 0.0, 0.0, 0.0
0.005, 0.022, 1.01, -15.686, 2.808, -8.972, 0.0, 0.0, 0.0
0.021, 0.01, 1.004, -15.808, 2.502, -9.46, 0.0, 0.0, 0.0
