### File1
### Start time : 2024/04/10 13:25:14
### ACC FSR:8G
### GYRO FSR:2000
### MAG DATA:MAG OFF
### Interrupt Threshold:0101
### Data Rate:50Hz
### Data Type:9X DATA
### Feature:6X_LP_QUAT
### Gyro Cal:NO
### Gyro Data:CAL
### Acc Data:RAW
accX, accY, accZ, gyroX, gyroY, gyroZ, magX, magY, magZ
0.034, -0.042, 1.004, -15.808, 2.441, -21.179, 0.0, 0.0, 0.0
0.034, -0.067, 1.01, -16.052, -17.273, -34.363, 0.0, 0.0, 0.0
0.08, 0.006, 1.004, -15.93, -16.052, -33.997, 0.0, 0.0, 0.0
0.018, 0.002, 1.0, -15.869, 0.122, -31.921, 0.0, 0.0, 0.0
-0.088, -0.066, 1.008, -15.869, 1.831, -10.559, 0.0, 0.0, 0.0
-0.071, -0.086, 1.004, -15.747, 2.197, -16.174, 0.0, 0.0, 0.0
-0.03, -0.066, 1.0, -15.686, 2.197, 1.038, 0.0, 0.0, 0.0
-0.028, 0.011, 0.937, -15.808, 2.075, -16.235, 0.0, 0.0, 0.0
-0.026, 0.018, 1.002, -15.808, 2.38, -16.846, 0.0, 0.0, 0.0
0.011, 0.004, 1.003, -15.808, 2.563, -16.357, 0.0, 0.0, 0.0
-0.02, -0.076, 1.008, -15.747, 2.563, 4.028, 0.0, 0.0, 0.0
0.036, -0.071, 1.008, -15.747, 2.38, 3.113, 0.0, 0.0, 0.0
0.025, -0.063, 1.001, -15.869, 2.258, -17.7, 0.0, 0.0, 0.0
0.019, -0.071, 1.006, -15.869, 2.991, -20.996, 0.0, 0.0, 0.0
0.02, -0.063, 1.003, -15.991, 2.258, -9.521, 0.0, 0.0, 0.0
-0.083, 0.03, 1.007, -15.991, 1.709, -11.719, 0.0, 0.0, 0.0
-0.04, -0.073, 1.004, -15.869, 1.282, -20.813, 0.0, 0.0, 0.0
-0.093, -0.07, 0.936, -15.869, 1.282, 0.183, 0.0, 0.0, 0.0
0.01, 0.017, 1.009, -15.808, 1.343, 2.563, 0.0, 0.0, 0.0
0.003, 0.006, 0.937, -15.869, 1.953, 1.038, 0.0, 0.0, 0.0
0.002, -0.065, 0.935, -15.869, 2.38, -17.639, 0.0, 0.0, 0.0
0.016, 0.019, 1.002, -15.869, 2.625, -19.897, 0.0, 0.0, 0.0
-0.064, 0.003, 0.935, -15.869, 2.563, -18.677, 0.0, 0.0, 0.0
0.001, -0.064, 1.01, -15.869, 2.625, -16.418, 0.0, 0.0, 0.0
0.016, 0.007, 1.01, -15.869, 2.441, -16.052, 0.0, 0.0, 0.0
0.014, 0.006, 1.003, -15.869, 1.587, -17.761, 0.0, 0.0, 0.0
0.022, -0.068, 1.001, -15.869, 1.282, -20.325, 0.0, 0.0, 0.0
0.017, -0.084, 1.009, -15.869, 1.831, -22.705, 0.0, 0.0, 0.0
0.019, 0.003, 1.005, -15.808, 1.648, -23.01, 0.0, 0.0, 0.0
0.029, 0.004, 1.013, -15.747, 2.136, -19.958, 0.0, 0.0, 0.0
-0.006, -0.067, 0.932, -15.686, 2.014, -18.494, 0.0, 0.0, 0.0
0.069, -0.073, 0.937, -15.686, 2.319, -20.63, 0.0, 0.0, 0.0
0.004, -0.079, 1.002, -15.747, 2.563, -7.935, 0.0, 0.0, 0.0
0.025, -0.078, 1.013, -15.747, 2.014, -21.79, 0.0, 0.0, 0.0
-0.021, -0.073, 1.003, -15.808, 2.258, -21.057, 0.0, 0.0, 0.0
-0.015, 0.025, 1.002, -15.869, 1.709, -22.217, 0.0, 0.0, 0.0
0.025, 0.011, 1.005, -15.869, 1.953, -8.484, 0.0, 0.0, 0.0
0.026, 0.011, 1.002, -15.808, 1.892, -9.46, 0.0, 0.0, 0.0
