### File1
### Start time : 2024/04/10 13:26:28
### ACC FSR:8G
### GYRO FSR:2000
### MAG DATA:MAG OFF
### Interrupt Threshold:0101
### Data Rate:50Hz
### Data Type:9X DATA
### Feature:6X_LP_QUAT
### Gyro Cal:NO
### Gyro Data:CAL
### Acc Data:RAW
accX, accY, accZ, gyroX, gyroY, gyroZ, magX, magY, magZ
-0.005, -0.073, 1.007, -15.808, 1.648, -7.69, 0.0, 0.0, 0.0
-0.008, -0.067, 1.01, -15.808, 1.648, -15.93, 0.0, 0.0, 0.0
0.068, -0.076, 1.008, -15.808, 2.075, -16.907, 0.0, 0.0, 0.0
-0.023, -0.073, 1.004, -15.808, 2.258, -19.165, 0.0, 0.0, 0.0
0.075, -0.069, 1.007, -15.869, 1.343, -19.226, 0.0, 0.0, 0.0
-0.028, 0.003, 1.001, -15.869, 1.526, -17.334, 0.0, 0.0, 0.0
-0.027, 0.019, 1.008, -15.747, 2.258, -15.686, 0.0, 0.0, 0.0
0.028, -0.069, 1.003, -15.747, 2.197, 0.183, 0.0, 0.0, 0.0
0.017, -0.075, 1.006, -15.686, 2.258, 2.625, 0.0, 0.0, 0.0
0.003, 0.002, 1.012, -15.686, 2.075, 5.554, 0.0, 0.0, 0.0
0.007, 0.01, 1.005, -15.686, 2.258, -7.813, 0.0, 0.0, 0.0
0.063, 0.015, 1.008, 0.0, 2.38, -6.287, 0.0, 0.0, 0.0
-0.012, 0.014, 1.003, -15.686, 1.953, 6.287, 0.0, 0.0, 0.0
-0.027, 0.002, 1.014, -15.747, 2.197, 1.465, 0.0, 0.0, 0.0
0.03, -0.065, 1.007, -15.747, 1.892, 0.0, 0.0, 0.0, 0.0
-0.009, -0.068, 1.0, -15.808, 2.197, 0.183, 0.0, 0.0, 0.0
0.014, -0.064, 1.007, -15.93, 2.747, -17.334, 0.0, 0.0, 0.0
-0.063, 0.002, 1.008, -15.93, 3.052, 2.014, 0.0, 0.0, 0.0
0.017, -0.08, 1.003, -15.991, 2.38, 5.371, 0.0, 0.0, 0.0
-0.03, -0.063, 1.001, -15.991, 1.77, 2.197, 0.0, 0.0, 0.0
-0.079, -0.075, 1.001, -15.869, 1.16, 1.221, 0.0, 0.0, 0.0
-0.056, -0.07, 1.006, -15.808, 1.648, 2.991, 0.0, 0.0, 0.0
-0.052, -0.07, 1.005, -15.686, 2.563, 7.69, 0.0, 0.0, 0.0
-0.078, -0.065, 1.01, 0.0, 2.686, -4.15, 0.0, 0.0, 0.0
0.021, -0.066, 1.012, -15.747, 2.625, -5.554, 0.0, 0.0, 0.0
0.012, 0.011, 1.011, -15.808, 1.892, 4.456, 0.0, 0.0, 0.0
-0.07, 0.004, 1.006, -15.747, 1.465, 2.747, 0.0, 0.0, 0.0
-0.074, 0.019, 1.002, -15.747, 2.319, 3.235, 0.0, 0.0, 0.0
-0.023, 0.008, 1.002, -15.747, 2.808, 4.578, 0.0, 0.0, 0.0
0.063, 0.008, 1.008, -15.686, 2.014, 2.136, 0.0, 0.0, 0.0
-0.01, -0.074, 1.012, -15.808, 1.038, -16.174, 0.0, 0.0, 0.0
0.023, -0.069, 1.002, -15.808, 0.671, -17.151, 0.0, 0.0, 0.0
-0.031, -0.076, 0.936, -15.747, 2.075, 0.61, 0.0, 0.0, 0.0
-0.021, -0.075, 1.005, 0.122, 3.906, 3.235, 0.0, 0.0, 0.0
-0.023, -0.081, 1.001, 0.061, 3.174, 1.587, 0.0, 0.0, 0.0
-0.022, -0.073, 1.009, 0.061, 2.93, -15.869, 0.0, 0.0, 0.0
-0.015, -0.075, 1.006, 0.061, 2.747, 0.977, 0.0, 0.0, 0.0
0.022, -0.067, 1.005, 0.061, 2.258, 3.296, 0.0, 0.0, 0.0
0.071, 0.013, 1.01, 0.0, 2.93, 5.31, 0.0, 0.0, 0.0
0.07, -0.063, 1.007, -15.686, 2.563, 0.61, 0.0, 0.0, 0.0
-0.026, -0.068, 0.934, -15.747, 2.808, -20.081, 0.0, 0.0, 0.0
0.064, -0.068, 1.003, -15.869, 2.197, -8.057, 0.0, 0.0, 0.0
0.021, 0.004, 0.934, -15.747, 2.197, -22.278, 0.0, 0.0, 0.0
0.063, -0.093, 1.015, -15.686, 3.479, 2.991, 0.0, 0.0, 0.0
0.021, -0.032, 1.003, -16.113, 0.183, -19.043, 0.0, 0.0, 0.0
-0.018, 0.016, 1.004, -16.296, 0.793, -9.155, 0.0, 0.0, 0.0
-0.017, -0.03, 0.929, -16.296, 0.732, -10.559, 0.0, 0.0, 0.0
-0.014, 0.031, 1.0, -15.991, 1.221, -10.437, 0.0, 0.0, 0.0
-0.016, 0.017, 1.01, -15.93, 1.709, -11.902, 0.0, 0.0, 0.0
0.011, -0.084, 1.007, -15.808, 0.732, -12.695, 0.0, 0.0, 0.0
-0.127, -0.04, 1.008, -15.747, 0.488, -13.0, 0.0, 0.0, 0.0
-0.076, -0.092, 0.935, -15.747, 1.16, -11.23, 0.0, 0.0, 0.0
0.008, -0.031, 1.011, -15.93, 2.502, -13.611, 0.0, 0.0, 0.0
0.007, 0.021, 1.009, -16.113, 2.441, -14.16, 0.0, 0.0, 0.0
0.018, 0.013, 1.01, -15.991, 1.404, -12.878, 0.0, 0.0, 0.0
0.008, -0.024, 1.009, -15.686, 0.977, -12.695, 0.0, 0.0, 0.0
-0.034, 0.007, 1.002, 0.061, 1.526, -13.733, 0.0, 0.0, 0.0
-0.085, 0.007, 1.013, 0.0, 1.953, -14.465, 0.0, 0.0, 0.0
-0.048, -0.088, 1.01, 0.0, 1.831, -31.86, 0.0, 0.0, 0.0
