### File1
### Start time : 2024/04/10 14:25:42
### ACC FSR:8G
### GYRO FSR:1000
### MAG DATA:Raw_MAG
### Interrupt Threshold:0102
### Data Rate:50Hz
### Data Type:9X DATA
### Feature:6X_LP_QUAT
### Gyro Cal:NO
### Gyro Data:CAL
### Acc Data:RAW
accX, accY, accZ, gyroX, gyroY, gyroZ, magX, magY, magZ
0.0, 0.0, 1.004, -8.911, 8.27, 3.54, 0.0, 0.0, 0.0
-0.063, -0.063, 1.005, -9.033, 8.209, 3.448, 0.0, 0.0, 0.0
-0.063, 0.0, 1.004, -9.186, 8.087, 3.296, 0.0, 0.0, 0.0
-0.063, 0.0, 1.002, -8.972, 8.301, 3.326, 0.0, 0.0, 0.0
0.0, -0.063, 1.003, -8.911, 8.362, 3.418, 0.0, 0.0, 0.0
-0.063, 0.0, 1.006, -8.881, 8.24, 3.326, 0.0, 0.0, 0.0
0.001, 0.0, 1.003, -9.094, 8.301, 3.204, 0.0, 0.0, 0.0
-0.063, -0.063, 1.004, -9.003, 8.209, 3.326, 0.0, 0.0, 0.0
-0.063, 0.0, 1.004, -9.003, 8.27, 3.418, 0.0, 0.0, 0.0
0.001, 0.001, 1.004, -9.003, 8.27, 3.357, 0.0, 0.0, 0.0
-0.063, 0.0, 1.003, -8.942, 8.301, 3.326, 0.0, 0.0, 0.0
0.0, 0.0, 1.002, -8.972, 8.362, 3.296, 0.0, 0.0, 0.0
-0.064, -0.063, 1.004, -8.911, 8.362, 3.296, 0.0, 0.0, 0.0
-0.064, -0.063, 1.002, -8.881, 8.392, 3.326, 0.0, 0.0, 0.0
-0.064, 0.001, 1.003, -8.85, 8.27, 3.296, 0.0, 0.0, 0.0
0.0, -0.064, 1.003, -8.942, 8.27, 3.235, 0.0, 0.0, 0.0
0.0, -0.063, 1.004, -8.881, 8.118, 3.296, 0.0, 0.0, 0.0
-0.063, 0.0, 1.006, -9.125, 8.209, 3.296, 0.0, 0.0, 0.0
-0.063, 0.0, 1.003, -9.155, 8.24, 3.448, 0.0, 0.0, 0.0
-0.064, -0.063, 1.004, -9.094, 8.301, 3.326, 0.0, 0.0, 0.0
0.0, 0.0, 1.006, -8.972, 8.392, 3.296, 0.0, 0.0, 0.0
-0.064, 0.001, 1.004, -8.972, 8.362, 3.326, 0.0, 0.0, 0.0
0.0, -0.064, 1.003, -9.094, 8.423, 3.296, 0.0, 0.0, 0.0
0.0, 0.0, 1.005, -8.942, 8.423, 3.418, 0.0, 0.0, 0.0
0.0, -0.063, 1.005, -8.942, 8.301, 3.357, 0.0, 0.0, 0.0
0.0, 0.001, 1.007, -9.033, 8.392, 3.296, 0.0, 0.0, 0.0
-0.063, 0.001, 1.005, -9.491, 8.27, 3.235, 0.0, 0.0, 0.0
-0.064, -0.064, 1.001, -9.46, 8.362, 3.479, 0.0, 0.0, 0.0
-0.063, 0.0, 1.005, -9.186, 8.484, 3.387, 0.0, 0.0, 0.0
-0.063, -0.064, 1.004, -9.125, 8.514, 3.326, 0.0, 0.0, 0.0
-0.064, 0.001, 1.002, -9.155, 8.331, 3.296, 0.0, 0.0, 0.0
-0.063, 0.0, 1.006, -9.186, 8.179, 3.326, 0.0, 0.0, 0.0
0.0, -0.064, 1.005, -9.125, 8.179, 3.357, 0.0, 0.0, 0.0
0.001, 0.001, 1.002, -9.125, 8.392, 3.357, 0.0, 0.0, 0.0
0.0, -0.063, 1.006, -9.094, 8.392, 3.296, 0.0, 0.0, 0.0
-0.063, 0.0, 1.004, -9.033, 8.392, 3.357, 0.0, 0.0, 0.0
0.0, -0.063, 1.006, -9.094, 8.423, 3.265, 0.0, 0.0, 0.0
-0.064, -0.063, 1.005, -9.003, 8.514, 3.204, 0.0, 0.0, 0.0
-0.064, -0.063, 1.004, -9.247, 8.362, 3.296, 0.0, 0.0, 0.0
-0.063, 0.001, 1.006, -9.003, 8.362, 3.326, 0.0, 0.0, 0.0
0.0, 0.0, 1.005, -8.881, 8.331, 3.296, 0.0, 0.0, 0.0
0.001, -0.064, 1.004, -9.003, 8.301, 3.448, 0.0, 0.0, 0.0
0.0, -0.064, 1.004, -9.125, 8.209, 3.418, 0.0, 0.0, 0.0
0.0, -0.063, 1.003, -9.064, 8.24, 3.326, 0.0, 0.0, 0.0
-0.063, -0.063, 0.937, -8.942, 8.301, 3.326, 0.0, 0.0, 0.0
-0.063, -0.063, 1.008, -8.972, 8.179, 3.479, 0.0, 0.0, 0.0
-0.063, -0.064, 1.006, -9.094, 8.392, 3.326, 0.0, 0.0, 0.0
0.0, 0.0, 1.003, -8.972, 8.392, 3.113, 0.0, 0.0, 0.0
-0.065, 0.001, 1.004, -8.972, 8.27, 3.174, 0.0, 0.0, 0.0
0.001, -0.063, 1.004, -9.064, 8.179, 3.357, 0.0, 0.0, 0.0
-0.064, -0.064, 1.003, -9.064, 8.27, 3.326, 0.0, 0.0, 0.0
0.0, -0.063, 1.008, -9.033, 8.362, 3.143, 0.0, 0.0, 0.0
0.0, -0.063, 1.004, -9.033, 8.331, 3.387, 0.0, 0.0, 0.0
-0.064, 0.0, 1.004, -9.003, 8.362, 3.357, 0.0, 0.0, 0.0
-0.063, 0.0, 1.006, -8.85, 8.301, 3.204, 0.0, 0.0, 0.0
-0.063, -0.063, 1.003, -9.125, 8.331, 3.326, 0.0, 0.0, 0.0
-0.064, 0.0, 1.003, -8.911, 8.484, 3.235, 0.0, 0.0, 0.0
-0.063, 0.0, 1.007, -8.942, 8.423, 3.418, 0.0, 0.0, 0.0
0.0, -0.063, 1.003, -9.003, 8.331, 3.479, 0.0, 0.0, 0.0
-0.063, 0.001, 1.005, -8.911, 8.331, 3.357, 0.0, 0.0, 0.0
-0.063, 0.0, 1.004, -8.972, 8.362, 3.448, 0.0, 0.0, 0.0
-0.063, -0.063, 1.006, -8.911, 8.331, 3.448, 0.0, 0.0, 0.0
-0.063, 0.001, 1.003, -8.728, 8.362, 3.296, 0.0, 0.0, 0.0
0.002, 0.001, 1.005, -8.911, 8.453, 3.357, 0.0, 0.0, 0.0
-0.063, -0.064, 1.006, -8.881, 8.392, 3.204, 0.0, 0.0, 0.0
0.001, -0.063, 1.005, -8.759, 8.392, 3.204, 0.0, 0.0, 0.0
-0.064, 0.0, 1.005, -8.881, 8.331, 3.235, 0.0, 0.0, 0.0
-0.063, 0.0, 1.005, -8.82, 8.453, 3.326, 0.0, 0.0, 0.0
0.0, -0.063, 1.004, -9.094, 8.24, 3.448, 0.0, 0.0, 0.0
0.0, 0.0, 1.003, -9.003, 8.423, 3.387, 0.0, 0.0, 0.0
-0.063, -0.064, 1.005, -8.698, 8.514, 3.326, 0.0, 0.0, 0.0
0.0, -0.063, 1.003, -8.575, 8.331, 3.265, 0.0, 0.0, 0.0
-0.063, -0.063, 0.935, -8.545, 8.179, 3.235, 0.0, 0.0, 0.0
0.001, 0.003, 1.024, 0.122, -0.061, 3.204, 0.0, 0.0, 0.0
-0.063, 0.001, 1.017, -9.064, 8.728, 3.418, 0.0, 0.0, 0.0
-0.065, 0.0, 0.934, -9.888, 8.606, 3.448, 0.0, 0.0, 0.0
0.002, -0.064, 1.0, -9.155, 8.362, 3.387, 0.0, 0.0, 0.0
0.001, 0.001, 1.017, -9.216, 8.24, 3.387, 0.0, 0.0, 0.0
-0.065, -0.063, 0.929, -9.521, 8.179, 3.387, 0.0, 0.0, 0.0
0.001, -0.063, 1.007, -8.881, 8.331, 3.296, 0.0, 0.0, 0.0
-0.063, -0.064, 1.01, -9.033, 8.484, 3.204, 0.0, 0.0, 0.0
0.001, -0.063, 0.934, -9.216, 8.423, 3.235, 0.0, 0.0, 0.0
-0.063, 0.001, 1.01, -8.881, 8.423, 3.296, 0.0, 0.0, 0.0
-0.063, -0.064, 1.005, -9.155, 8.148, 3.296, 0.0, 0.0, 0.0
