### File1
### Start time : 2024/04/10 13:58:14
### ACC FSR:8G
### GYRO FSR:1000
### MAG DATA:Raw_MAG
### Interrupt Threshold:0102
### Data Rate:50Hz
### Data Type:9X DATA
### Feature:6X_LP_QUAT
### Gyro Cal:NO
### Gyro Data:CAL
### Acc Data:RAW
accX, accY, accZ, gyroX, gyroY, gyroZ, magX, magY, magZ
0.021, 0.003, 0.959, -10.62, -5.066, 26.764, 0.0, 0.0, 0.0
0.065, -0.033, 0.912, -4.791, -14.374, 12.238, 0.0, 0.0, 0.0
0.033, -0.083, 0.927, -11.292, -15.869, -1.373, 0.0, 0.0, 0.0
0.141, 0.021, 1.007, -8.575, -3.021, -4.547, 0.0, 0.0, 0.0
0.05, 0.024, 1.015, -9.155, -21.454, -3.326, 0.0, 0.0, 0.0
0.034, -0.081, 1.03, 2.35, -40.924, 10.773, 0.0, 0.0, 0.0
0.032, -0.081, 1.003, -3.632, -55.603, 24.811, 0.0, 0.0, 0.0
0.129, -0.042, 1.002, 3.784, -39.948, 14.832, 0.0, 0.0, 0.0
0.045, -0.039, 0.926, 2.319, -23.895, -10.04, 0.0, 0.0, 0.0
0.044, -0.065, 0.891, -7.996, -3.021, -4.12, 0.0, 0.0, 0.0
0.134, -0.085, 0.911, -7.599, 66.406, 26.703, 0.0, 0.0, 0.0
0.093, -0.044, 0.971, -7.507, 93.536, 28.717, 0.0, 0.0, 0.0
0.031, -0.089, 0.932, -7.904, 43.793, 19.989, 0.0, 0.0, 0.0
0.099, -0.081, 1.025, 3.113, 33.63, 10.956, 0.0, 0.0, 0.0
0.049, -0.134, 0.937, -11.444, -16.449, -20.935, 0.0, 0.0, 0.0
0.15, -0.085, 0.93, -10.284, -11.139, -29.266, 0.0, 0.0, 0.0
0.258, 0.072, 1.024, -8.362, 6.897, -11.047, 0.0, 0.0, 0.0
0.108, 0.047, 1.011, -10.559, -8.85, -25.421, 0.0, 0.0, 0.0
0.097, 0.005, 0.908, -10.62, -10.345, -26.001, 0.0, 0.0, 0.0
0.045, -0.033, 1.014, -8.301, 3.448, -49.255, 0.0, 0.0, 0.0
0.019, 0.013, 1.021, 1.862, 8.759, -36.469, 0.0, 0.0, 0.0
0.049, 0.012, 0.929, 2.93, 20.813, 9.125, 0.0, 0.0, 0.0
0.162, 0.022, 0.924, 1.801, 26.611, -2.838, 0.0, 0.0, 0.0
0.144, -0.071, 1.021, 0.946, 7.233, -29.388, 0.0, 0.0, 0.0
-0.011, -0.084, 0.924, -10.956, 3.357, -85.327, 0.0, 0.0, 0.0
0.008, -0.052, 1.024, -8.85, 6.439, -62.5, 0.0, 0.0, 0.0
-0.002, -0.048, 0.928, 3.54, -2.228, -31.342, 0.0, 0.0, 0.0
0.095, -0.074, 1.018, 0.275, 17.426, -38.208, 0.0, 0.0, 0.0
0.146, -0.032, 0.923, -10.62, -5.463, -111.908, 0.0, 0.0, 0.0
0.004, -0.04, 1.012, -9.125, -9.003, -159.546, 0.0, 0.0, 0.0
-0.05, -0.136, 1.022, -8.82, 4.211, -152.74, 0.0, 0.0, 0.0
-0.072, -0.092, 0.936, -10.071, -1.16, -127.655, 0.0, 0.0, 0.0
0.055, -0.074, 1.01, -4.333, 6.989, -140.93, 0.0, 0.0, 0.0
-0.029, -0.018, 1.003, -4.669, 0.824, -199.066, 0.0, 0.0, 0.0
-0.204, -0.071, 0.92, -11.169, 0.214, -214.813, 0.0, 0.0, 0.0
-0.28, -0.093, 1.023, -10.59, -1.831, -174.316, 0.0, 0.0, 0.0
-0.262, -0.132, 1.006, 0.0, 8.911, -135.559, 0.0, 0.0, 0.0
-0.095, 0.012, 1.001, -9.155, 7.721, -137.939, 0.0, 0.0, 0.0
-0.167, 0.015, 0.974, -9.43, -3.052, -145.508, 0.0, 0.0, 0.0
-0.271, -0.034, 1.006, -11.2, -3.387, -131.531, 0.0, 0.0, 0.0
-0.32, -0.076, 0.931, -11.383, 12.573, -61.249, 0.0, 0.0, 0.0
-0.115, -0.072, 1.017, -10.529, 13.489, -63.66, 0.0, 0.0, 0.0
-0.198, 0.002, 1.02, -9.827, 10.864, -72.205, 0.0, 0.0, 0.0
-0.306, -0.18, 1.026, -8.423, -1.648, -79.498, 0.0, 0.0, 0.0
