### File1
### Start time : 2024/04/10 14:05:09
### ACC FSR:8G
### GYRO FSR:1000
### MAG DATA:Raw_MAG
### Interrupt Threshold:0102
### Data Rate:50Hz
### Data Type:9X DATA
### Feature:6X_LP_QUAT
### Gyro Cal:NO
### Gyro Data:CAL
### Acc Data:RAW
accX, accY, accZ, gyroX, gyroY, gyroZ, magX, magY, magZ
-0.09, 0.071, 0.924, -26.031, 0.58, 27.924, 0.0, 0.0, 0.0
-0.131, -0.024, 1.008, -19.989, -13.794, 42.847, 0.0, 0.0, 0.0
-0.134, -0.03, 1.025, -23.041, -5.371, 57.098, 0.0, 0.0, 0.0
-0.053, -0.013, 1.009, -27.527, 17.242, 71.93, 0.0, 0.0, 0.0
-0.061, 0.063, 1.01, -32.135, 6.195, 74.89, 0.0, 0.0, 0.0
-0.141, -0.01, 0.923, -32.013, 7.904, 87.311, 0.0, 0.0, 0.0
-0.046, -0.016, 0.907, -25.879, -14.435, 92.743, 0.0, 0.0, 0.0
-0.029, -0.012, 1.0, -39.825, -13.519, 99.335, 0.0, 0.0, 0.0
0.063, -0.01, 1.028, -47.943, -6.378, 104.675, 0.0, 0.0, 0.0
0.01, -0.028, 0.978, -45.105, 11.658, 90.912, 0.0, 0.0, 0.0
-0.079, -0.069, 1.024, -56.335, 36.133, 106.506, 0.0, 0.0, 0.0
0.001, -0.073, 0.931, -45.868, 43.488, 137.451, 0.0, 0.0, 0.0
0.023, -0.07, 0.912, -49.591, 27.771, 165.039, 0.0, 0.0, 0.0
0.064, -0.071, 0.93, -55.054, 27.252, 165.527, 0.0, 0.0, 0.0
0.053, -0.063, 1.068, -62.958, 39.734, 149.811, 0.0, 0.0, 0.0
0.069, 0.024, 0.997, -47.089, 43.304, 113.678, 0.0, 0.0, 0.0
-0.087, 0.004, 0.957, -24.628, 35.706, 101.257, 0.0, 0.0, 0.0
-0.084, 0.002, 0.943, -22.736, 21.759, 109.863, 0.0, 0.0, 0.0
0.011, -0.074, 0.935, -35.706, -0.61, 110.138, 0.0, 0.0, 0.0
0.005, -0.031, 1.026, -45.258, -9.216, 109.924, 0.0, 0.0, 0.0
-0.069, -0.093, 0.998, -55.176, 15.686, 120.117, 0.0, 0.0, 0.0
0.024, -0.053, 0.932, -21.088, 26.642, 135.925, 0.0, 0.0, 0.0
0.088, -0.09, 0.968, -33.813, 24.536, 130.096, 0.0, 0.0, 0.0
0.033, -0.072, 0.927, -32.867, -14.771, 109.07, 0.0, 0.0, 0.0
0.083, -0.072, 0.99, -4.089, -43.182, 96.069, 0.0, 0.0, 0.0
0.052, -0.044, 0.977, 0.641, 13.367, 75.348, 0.0, 0.0, 0.0
0.088, -0.128, 1.014, -20.386, 81.055, 87.616, 0.0, 0.0, 0.0
0.006, -0.054, 0.931, -32.013, 74.585, 96.771, 0.0, 0.0, 0.0
-0.042, -0.036, 0.962, -17.059, 41.29, 83.954, 0.0, 0.0, 0.0
-0.073, -0.09, 0.967, -2.655, -23.407, 77.881, 0.0, 0.0, 0.0
0.034, -0.077, 1.021, 5.249, -66.864, 76.019, 0.0, 0.0, 0.0
-0.007, -0.035, 0.972, 18.677, -70.679, 74.127, 0.0, 0.0, 0.0
-0.085, -0.125, 1.03, 26.093, -30.151, 82.672, 0.0, 0.0, 0.0
-0.077, -0.141, 0.924, 15.9, 4.456, 120.819, 0.0, 0.0, 0.0
0.086, -0.089, 0.935, -5.676, 4.456, 131.042, 0.0, 0.0, 0.0
0.044, -0.079, 0.932, -17.212, -8.728, 126.862, 0.0, 0.0, 0.0
0.155, -0.07, 0.917, 5.615, -35.095, 112.152, 0.0, 0.0, 0.0
0.207, 0.004, 1.001, 15.137, -60.608, 104.706, 0.0, 0.0, 0.0
0.207, -0.068, 1.023, -3.662, -56.702, 77.148, 0.0, 0.0, 0.0
0.05, -0.133, 1.028, -26.184, -3.448, 64.24, 0.0, 0.0, 0.0
0.014, -0.11, 1.012, -31.586, 57.953, 71.014, 0.0, 0.0, 0.0
0.066, -0.106, 0.907, -12.024, 60.272, 102.386, 0.0, 0.0, 0.0
0.166, -0.054, 0.959, -9.674, 4.761, 106.079, 0.0, 0.0, 0.0
0.316, -0.087, 0.929, 4.395, -72.449, 80.902, 0.0, 0.0, 0.0
0.327, -0.056, 0.929, 34.027, -87.128, 15.32, 0.0, 0.0, 0.0
0.357, -0.145, 0.959, 32.196, -74.219, -26.55, 0.0, 0.0, 0.0
