### File1
### Start time : 2024/04/10 14:29:36
### ACC FSR:8G
### GYRO FSR:1000
### MAG DATA:Raw_MAG
### Interrupt Threshold:0102
### Data Rate:50Hz
### Data Type:9X DATA
### Feature:6X_LP_QUAT
### Gyro Cal:NO
### Gyro Data:CAL
### Acc Data:RAW
accX, accY, accZ, gyroX, gyroY, gyroZ, magX, magY, magZ
-0.064, 0.001, 1.006, -9.033, 8.209, 3.296, 0.0, 0.0, 0.0
-0.064, 0.001, 1.006, -9.064, 8.24, 3.326, 0.0, 0.0, 0.0
-0.064, 0.002, 1.005, -9.094, 8.331, 3.479, 0.0, 0.0, 0.0
-0.066, 0.001, 1.005, -8.942, 8.27, 3.479, 0.0, 0.0, 0.0
-0.064, 0.001, 1.005, -8.85, 8.331, 3.265, 0.0, 0.0, 0.0
-0.065, 0.001, 1.006, -8.881, 8.301, 3.265, 0.0, 0.0, 0.0
-0.065, 0.002, 1.005, -9.003, 8.392, 3.235, 0.0, 0.0, 0.0
-0.065, 0.001, 1.006, -8.881, 8.331, 3.265, 0.0, 0.0, 0.0
-0.063, 0.001, 1.006, -8.85, 8.392, 3.265, 0.0, 0.0, 0.0
0.0, 0.002, 1.005, -9.064, 8.301, 3.448, 0.0, 0.0, 0.0
-0.064, 0.0, 1.005, -8.972, 8.27, 3.418, 0.0, 0.0, 0.0
-0.064, 0.001, 1.005, -8.942, 8.453, 3.418, 0.0, 0.0, 0.0
-0.065, 0.002, 1.006, -8.942, 8.453, 3.296, 0.0, 0.0, 0.0
-0.064, 0.001, 1.005, -8.972, 8.392, 3.357, 0.0, 0.0, 0.0
-0.065, 0.002, 1.005, -9.064, 8.27, 3.387, 0.0, 0.0, 0.0
-0.066, 0.002, 1.007, -8.972, 8.392, 3.418, 0.0, 0.0, 0.0
-0.064, 0.002, 1.004, -8.911, 8.392, 3.265, 0.0, 0.0, 0.0
-0.065, -0.063, 1.005, -8.85, 8.362, 3.357, 0.0, 0.0, 0.0
-0.064, 0.001, 1.005, -9.033, 8.301, 3.326, 0.0, 0.0, 0.0
-0.064, 0.001, 1.005, -9.094, 8.209, 3.54, 0.0, 0.0, 0.0
-0.064, 0.001, 1.005, -9.033, 8.209, 3.387, 0.0, 0.0, 0.0
-0.065, 0.002, 1.006, -8.942, 8.423, 3.387, 0.0, 0.0, 0.0
-0.064, 0.002, 1.004, -8.942, 8.301, 3.357, 0.0, 0.0, 0.0
-0.065, 0.001, 1.005, -8.942, 8.301, 3.296, 0.0, 0.0, 0.0
-0.064, 0.0, 1.005, -9.064, 8.27, 3.418, 0.0, 0.0, 0.0
-0.064, 0.0, 1.005, -9.033, 8.331, 3.387, 0.0, 0.0, 0.0
-0.063, 0.001, 1.005, -8.942, 8.27, 3.143, 0.0, 0.0, 0.0
-0.064, 0.001, 1.005, -8.881, 8.27, 3.357, 0.0, 0.0, 0.0
-0.065, 0.001, 1.004, -8.911, 8.362, 3.357, 0.0, 0.0, 0.0
-0.065, 0.001, 1.007, -8.942, 8.179, 3.326, 0.0, 0.0, 0.0
-0.065, 0.001, 1.006, -8.881, 8.362, 3.204, 0.0, 0.0, 0.0
-0.066, 0.003, 1.005, -8.85, 8.331, 3.326, 0.0, 0.0, 0.0
-0.063, 0.001, 1.005, -8.881, 8.362, 3.418, 0.0, 0.0, 0.0
-0.064, 0.0, 1.005, -8.911, 8.362, 3.326, 0.0, 0.0, 0.0
-0.064, 0.001, 1.005, -8.85, 8.362, 3.296, 0.0, 0.0, 0.0
-0.064, 0.001, 1.005, -8.85, 8.27, 3.235, 0.0, 0.0, 0.0
-0.065, 0.001, 1.005, -9.003, 8.27, 3.387, 0.0, 0.0, 0.0
-0.08, -0.208, 0.967, -9.003, 9.247, 2.38, 0.0, 0.0, 0.0
0.404, -0.186, 1.084, -8.545, 74.402, 143.127, 0.0, 0.0, 0.0
0.081, -0.012, 0.924, -9.979, 35.492, 69.519, 0.0, 0.0, 0.0
0.155, -0.001, 1.024, -10.986, 101.624, 100.128, 0.0, 0.0, 0.0
0.118, 0.007, 0.979, -4.395, 41.107, 143.433, 0.0, 0.0, 0.0
0.216, -0.054, 1.02, -4.211, -52.429, 148.743, 0.0, 0.0, 0.0
0.113, -0.039, 0.914, -10.773, -74.127, 123.077, 0.0, 0.0, 0.0
0.272, 0.026, 0.969, -9.46, 2.655, 84.686, 0.0, 0.0, 0.0
0.228, 0.017, 0.909, -8.331, -56.183, 16.449, 0.0, 0.0, 0.0
0.111, -0.063, 1.0, -9.308, 36.163, -80.841, 0.0, 0.0, 0.0
-0.01, -0.147, 1.018, -9.155, 52.338, -65.125, 0.0, 0.0, 0.0
0.017, -0.129, 1.024, -9.125, 23.499, -47.607, 0.0, 0.0, 0.0
0.079, -0.036, 0.917, -7.904, -9.125, -16.602, 0.0, 0.0, 0.0
0.13, 0.024, 1.011, 0.763, 72.479, -37.262, 0.0, 0.0, 0.0
0.139, 0.009, 0.974, -10.315, 60.211, -61.371, 0.0, 0.0, 0.0
-0.016, -0.091, 1.024, 1.465, -15.93, -66.65, 0.0, 0.0, 0.0
-0.037, -0.036, 0.917, 1.068, -47.943, -87.433, 0.0, 0.0, 0.0
-0.069, -0.042, 1.016, -7.935, -18.341, -89.02, 0.0, 0.0, 0.0
0.016, -0.084, 1.005, -8.118, -7.66, -71.594, 0.0, 0.0, 0.0
0.069, 0.03, 1.019, 3.052, 35.126, -96.436, 0.0, 0.0, 0.0
-0.071, -0.027, 1.014, 0.458, -10.895, -95.367, 0.0, 0.0, 0.0
-0.054, -0.082, 1.006, -8.575, -62.592, -82.947, 0.0, 0.0, 0.0
-0.032, -0.076, 1.003, -10.925, -47.18, -85.297, 0.0, 0.0, 0.0
-0.079, 0.003, 0.915, -8.392, 4.852, -80.139, 0.0, 0.0, 0.0
-0.066, -0.084, 1.014, 3.235, 69.153, -75.073, 0.0, 0.0, 0.0
-0.088, -0.085, 1.019, 1.587, 80.414, -110.687, 0.0, 0.0, 0.0
-0.154, -0.069, 1.015, 1.16, 34.271, -133.698, 0.0, 0.0, 0.0
-0.146, 0.019, 1.007, 2.045, -35.675, -124.542, 0.0, 0.0, 0.0
