### File1
### Start time : 2024/04/10 14:29:05
### ACC FSR:8G
### GYRO FSR:1000
### MAG DATA:Raw_MAG
### Interrupt Threshold:0102
### Data Rate:50Hz
### Data Type:9X DATA
### Feature:6X_LP_QUAT
### Gyro Cal:NO
### Gyro Data:CAL
### Acc Data:RAW
accX, accY, accZ, gyroX, gyroY, gyroZ, magX, magY, magZ
-0.065, -0.065, 1.003, -8.972, 8.362, 3.296, 0.0, 0.0, 0.0
0.13, 0.145, 1.014, -9.155, 10.376, 17.09, 0.0, 0.0, 0.0
-0.019, -0.091, 1.003, -8.85, 6.348, 199.86, 0.0, 0.0, 0.0
-0.029, 0.0, 0.925, -9.094, -1.19, 172.577, 0.0, 0.0, 0.0
-0.025, -0.077, 0.926, -9.338, -1.77, 147.675, 0.0, 0.0, 0.0
0.002, -0.036, 0.932, -9.521, -1.862, 155.334, 0.0, 0.0, 0.0
-0.028, -0.133, 0.929, -8.545, 7.202, 139.771, 0.0, 0.0, 0.0
-0.024, 0.012, 1.023, -8.942, 5.341, 96.008, 0.0, 0.0, 0.0
-0.016, -0.035, 1.02, -9.247, -0.275, 85.358, 0.0, 0.0, 0.0
0.073, -0.034, 1.002, -10.01, -2.441, 54.504, 0.0, 0.0, 0.0
0.086, -0.082, 1.017, -8.545, -0.214, 44.83, 0.0, 0.0, 0.0
0.068, -0.067, 0.934, -8.728, 11.658, 43.701, 0.0, 0.0, 0.0
0.029, 0.007, 1.006, -8.972, 10.712, 27.496, 0.0, 0.0, 0.0
-0.064, -0.034, 1.013, -9.033, 11.566, 14.801, 0.0, 0.0, 0.0
-0.067, -0.09, 1.006, -8.972, 8.484, 8.331, 0.0, 0.0, 0.0
0.013, -0.07, 0.914, -9.46, 3.326, 3.784, 0.0, 0.0, 0.0
-0.026, 0.008, 1.01, -9.094, -1.099, 4.547, 0.0, 0.0, 0.0
0.133, 0.009, 1.012, -8.789, -0.214, 10.529, 0.0, 0.0, 0.0
0.128, -0.004, 1.002, -9.033, 3.052, -9.979, 0.0, 0.0, 0.0
0.087, -0.026, 1.015, -8.667, 11.505, 9.796, 0.0, 0.0, 0.0
-0.004, -0.07, 1.012, 0.275, -1.068, 14.343, 0.0, 0.0, 0.0
0.071, -0.073, 1.01, -8.972, 2.899, 10.59, 0.0, 0.0, 0.0
-0.002, -0.035, 1.005, -8.057, 3.815, 13.916, 0.0, 0.0, 0.0
0.049, -0.033, 1.01, -7.996, 10.986, 8.85, 0.0, 0.0, 0.0
0.059, -0.076, 1.007, -8.972, 9.613, -19.531, 0.0, 0.0, 0.0
0.079, -0.012, 0.922, -8.27, 6.165, -13.55, 0.0, 0.0, 0.0
-0.031, 0.018, 1.004, -7.874, 3.998, 24.414, 0.0, 0.0, 0.0
-0.025, 0.016, 1.001, -8.453, 10.376, 26.947, 0.0, 0.0, 0.0
-0.018, -0.078, 0.935, -9.003, 8.453, 21.576, 0.0, 0.0, 0.0
-0.005, -0.078, 1.003, -9.43, 8.789, -1.373, 0.0, 0.0, 0.0
0.092, -0.083, 0.919, -9.064, 9.918, -16.51, 0.0, 0.0, 0.0
0.031, 0.0, 0.928, -8.911, -2.594, 11.261, 0.0, 0.0, 0.0
0.026, -0.091, 0.922, -9.369, 1.617, 19.379, 0.0, 0.0, 0.0
-0.024, -0.079, 1.017, -9.583, -0.885, 7.111, 0.0, 0.0, 0.0
0.054, 0.003, 1.012, 1.099, 7.874, 18.799, 0.0, 0.0, 0.0
0.035, -0.038, 1.004, -3.845, -2.258, 12.939, 0.0, 0.0, 0.0
0.001, -0.085, 1.008, 1.068, 1.984, 6.47, 0.0, 0.0, 0.0
-0.126, 0.018, 0.936, -8.698, 5.402, -26.55, 0.0, 0.0, 0.0
-0.13, 0.011, 1.007, -8.27, -1.373, -12.848, 0.0, 0.0, 0.0
0.125, 0.011, 0.915, 0.519, -10.468, -49.194, 0.0, 0.0, 0.0
0.137, -0.087, 1.008, 0.061, -2.594, -98.572, 0.0, 0.0, 0.0
-0.06, 0.01, 1.021, -9.033, 0.58, -166.534, 0.0, 0.0, 0.0
-0.153, 0.002, 1.014, -9.735, -6.226, -158.722, 0.0, 0.0, 0.0
-0.13, 0.014, 0.92, -11.261, -13.733, -109.711, 0.0, 0.0, 0.0
0.022, 0.016, 1.016, 0.641, 24.628, -63.232, 0.0, 0.0, 0.0
0.05, -0.029, 1.012, 0.305, 22.4, -94.727, 0.0, 0.0, 0.0
0.013, -0.078, 1.009, -8.27, 3.448, -130.066, 0.0, 0.0, 0.0
-0.107, -0.073, 0.926, -6.439, -32.227, -110.138, 0.0, 0.0, 0.0
-0.206, -0.087, 0.922, -10.406, 2.808, -43.976, 0.0, 0.0, 0.0
-0.145, -0.07, 1.005, 1.16, 41.992, -43.854, 0.0, 0.0, 0.0
-0.046, -0.064, 1.015, -9.918, 18.25, -68.604, 0.0, 0.0, 0.0
-0.145, -0.083, 1.017, -8.514, 9.888, -116.333, 0.0, 0.0, 0.0
-0.278, -0.089, 1.021, -10.162, -8.331, -154.694, 0.0, 0.0, 0.0
-0.255, -0.087, 1.01, -8.85, -1.587, -135.437, 0.0, 0.0, 0.0
-0.168, 0.004, 1.003, 0.061, 9.735, -100.159, 0.0, 0.0, 0.0
-0.16, 0.016, 1.019, -8.911, -0.763, -50.781, 0.0, 0.0, 0.0
-0.252, 0.012, 0.986, -8.362, -0.092, 32.501, 0.0, 0.0, 0.0
-0.164, 0.008, 1.002, -8.667, -0.183, 99.487, 0.0, 0.0, 0.0
-0.173, 0.003, 0.933, -9.064, -1.617, 153.32, 0.0, 0.0, 0.0
-0.181, -0.068, 1.005, -10.071, 3.387, 169.189, 0.0, 0.0, 0.0
-0.122, -0.034, 0.937, -9.094, -0.763, 131.744, 0.0, 0.0, 0.0
0.002, -0.071, 0.931, -9.979, 0.763, 39.246, 0.0, 0.0, 0.0
0.003, -0.064, 1.005, -8.484, 10.712, -1.404, 0.0, 0.0, 0.0
0.003, -0.063, 1.004, -8.881, 9.094, 3.723, 0.0, 0.0, 0.0
0.007, -0.065, 1.001, -8.911, 8.698, 3.418, 0.0, 0.0, 0.0
0.001, -0.063, 1.005, -8.82, 8.759, 3.296, 0.0, 0.0, 0.0
0.002, -0.063, 1.006, -9.003, 8.484, 3.326, 0.0, 0.0, 0.0
0.004, -0.064, 1.005, -9.125, 8.27, 3.326, 0.0, 0.0, 0.0
0.001, -0.063, 1.006, -8.85, 8.24, 3.387, 0.0, 0.0, 0.0
0.002, -0.063, 1.005, -8.911, 8.148, 3.479, 0.0, 0.0, 0.0
0.002, 0.0, 1.006, -8.881, 8.24, 3.326, 0.0, 0.0, 0.0
0.003, 0.001, 1.005, -8.911, 8.24, 3.418, 0.0, 0.0, 0.0
0.003, -0.063, 1.006, -8.911, 8.209, 3.387, 0.0, 0.0, 0.0
0.003, -0.063, 1.006, -9.033, 8.362, 3.418, 0.0, 0.0, 0.0
0.002, 0.0, 1.004, -9.033, 8.575, 3.296, 0.0, 0.0, 0.0
0.003, -0.064, 1.004, -8.942, 8.423, 3.296, 0.0, 0.0, 0.0
0.001, -0.064, 1.006, -9.094, 8.392, 3.479, 0.0, 0.0, 0.0
0.003, -0.063, 1.006, -8.972, 8.362, 3.418, 0.0, 0.0, 0.0
0.003, 0.0, 1.006, -8.85, 8.423, 3.387, 0.0, 0.0, 0.0
0.002, -0.063, 1.006, -8.85, 8.331, 3.265, 0.0, 0.0, 0.0
0.003, -0.063, 1.006, -8.972, 8.301, 3.326, 0.0, 0.0, 0.0
0.003, -0.063, 1.006, -8.789, 8.362, 3.448, 0.0, 0.0, 0.0
0.001, 0.0, 1.005, -8.911, 8.27, 3.571, 0.0, 0.0, 0.0
0.003, -0.063, 1.005, -8.881, 8.209, 3.357, 0.0, 0.0, 0.0
0.003, -0.063, 1.005, -8.972, 8.362, 3.235, 0.0, 0.0, 0.0
0.003, 0.0, 1.006, -9.033, 8.24, 3.357, 0.0, 0.0, 0.0
0.002, 0.001, 1.006, -8.942, 8.362, 3.418, 0.0, 0.0, 0.0
0.003, -0.063, 1.004, -8.942, 8.392, 3.387, 0.0, 0.0, 0.0
0.002, -0.064, 1.004, -8.85, 8.362, 3.418, 0.0, 0.0, 0.0
0.003, -0.063, 1.006, -8.82, 8.24, 3.571, 0.0, 0.0, 0.0
0.002, 0.0, 1.006, -9.003, 8.392, 3.448, 0.0, 0.0, 0.0
0.003, -0.063, 1.005, -8.972, 8.453, 3.326, 0.0, 0.0, 0.0
