### File1
### Start time : 2024/04/10 14:30:21
### ACC FSR:8G
### GYRO FSR:1000
### MAG DATA:Raw_MAG
### Interrupt Threshold:0102
### Data Rate:50Hz
### Data Type:9X DATA
### Feature:6X_LP_QUAT
### Gyro Cal:NO
### Gyro Data:CAL
### Acc Data:RAW
accX, accY, accZ, gyroX, gyroY, gyroZ, magX, magY, magZ
0.001, 0.0, 1.006, -8.85, 8.362, 3.296, 0.0, 0.0, 0.0
-0.065, 0.001, 1.007, -8.789, 8.301, 3.357, 0.0, 0.0, 0.0
-0.063, 0.003, 1.003, -8.942, 8.209, 3.387, 0.0, 0.0, 0.0
-0.063, 0.001, 1.005, -9.003, 8.27, 3.448, 0.0, 0.0, 0.0
-0.064, 0.0, 1.007, -9.003, 8.27, 3.448, 0.0, 0.0, 0.0
-0.063, 0.001, 1.005, -9.125, 8.301, 3.326, 0.0, 0.0, 0.0
-0.064, 0.004, 1.006, -8.85, 8.331, 3.204, 0.0, 0.0, 0.0
-0.064, 0.001, 1.007, -8.881, 8.331, 3.235, 0.0, 0.0, 0.0
-0.065, 0.002, 1.005, -8.85, 8.24, 3.387, 0.0, 0.0, 0.0
-0.063, 0.002, 1.006, -8.911, 8.27, 3.357, 0.0, 0.0, 0.0
0.169, 0.189, 1.012, -9.644, -1.953, 129.425, 0.0, 0.0, 0.0
0.016, -0.203, 0.936, -8.453, 6.775, 282.959, 0.0, 0.0, 0.0
-0.073, -0.028, 0.92, 0.183, 83.435, 96.344, 0.0, 0.0, 0.0
0.014, -0.116, 1.025, -9.888, 134.949, 88.104, 0.0, 0.0, 0.0
0.019, -0.045, 0.921, -10.498, 5.981, 74.371, 0.0, 0.0, 0.0
-0.033, -0.087, 0.926, -9.674, -25.696, 39.703, 0.0, 0.0, 0.0
-0.056, -0.063, 1.007, -9.369, -12.085, -3.723, 0.0, 0.0, 0.0
-0.03, 0.008, 0.975, -8.209, -6.409, -16.724, 0.0, 0.0, 0.0
0.081, 0.002, 1.02, -8.698, -23.163, -21.698, 0.0, 0.0, 0.0
-0.012, -0.075, 0.971, -18.311, -16.083, -51.758, 0.0, 0.0, 0.0
0.079, 0.011, 1.02, -43.03, -12.39, -84.198, 0.0, 0.0, 0.0
-0.006, -0.086, 0.925, -18.433, -48.828, -59.937, 0.0, 0.0, 0.0
0.075, -0.075, 0.92, -17.12, -68.024, -43.762, 0.0, 0.0, 0.0
0.044, -0.063, 1.028, -12.512, -53.711, -56.793, 0.0, 0.0, 0.0
0.031, -0.067, 1.023, -35.461, -10.529, -54.504, 0.0, 0.0, 0.0
0.075, -0.032, 0.917, -41.473, -17.761, -42.023, 0.0, 0.0, 0.0
0.091, -0.042, 1.0, -23.926, -49.225, -34.76, 0.0, 0.0, 0.0
-0.024, -0.034, 1.005, -19.257, -44.25, -39.612, 0.0, 0.0, 0.0
0.01, -0.037, 0.93, -12.817, -53.68, -12.421, 0.0, 0.0, 0.0
-0.013, -0.064, 0.936, -13.397, -35.889, -11.627, 0.0, 0.0, 0.0
0.047, -0.073, 0.932, -17.822, -5.676, -1.678, 0.0, 0.0, 0.0
0.134, 0.004, 0.916, 43.976, -11.78, 10.925, 0.0, 0.0, 0.0
0.135, 0.018, 1.01, 70.251, 8.881, -17.975, 0.0, 0.0, 0.0
0.032, 0.003, 1.011, 50.201, 15.808, -49.53, 0.0, 0.0, 0.0
0.071, -0.035, 1.002, 5.707, 20.081, -72.327, 0.0, 0.0, 0.0
