### File1
### Start time : 2024/04/10 13:23:40
### ACC FSR:8G
### GYRO FSR:2000
### MAG DATA:MAG OFF
### Interrupt Threshold:0101
### Data Rate:50Hz
### Data Type:9X DATA
### Feature:6X_LP_QUAT
### Gyro Cal:NO
### Gyro Data:CAL
### Acc Data:RAW
accX, accY, accZ, gyroX, gyroY, gyroZ, magX, magY, magZ
-0.032, 0.005, 1.007, -15.747, 2.197, -20.325, 0.0, 0.0, 0.0
-0.115, -0.067, 1.004, -15.808, 1.831, -9.216, 0.0, 0.0, 0.0
-0.175, 0.021, 1.009, -15.747, 1.465, -11.841, 0.0, 0.0, 0.0
-0.51, 0.023, 1.0, -15.686, 1.343, -9.033, 0.0, 0.0, 0.0
-0.219, -0.048, 1.004, 0.0, 2.686, -1.587, 0.0, 0.0, 0.0
-0.112, -0.07, 1.005, -15.747, 3.967, 20.081, 0.0, 0.0, 0.0
-0.128, -0.028, 1.002, -15.869, 4.028, -0.916, 0.0, 0.0, 0.0
-0.157, -0.006, 1.0, -15.808, 2.197, -6.653, 0.0, 0.0, 0.0
-0.316, -0.012, 1.014, -15.686, 1.892, -1.77, 0.0, 0.0, 0.0
-0.167, 0.025, 0.935, 0.061, 3.54, 10.193, 0.0, 0.0, 0.0
-0.138, 0.08, 1.006, -15.808, 5.188, 14.709, 0.0, 0.0, 0.0
-0.103, 0.066, 0.97, -15.686, 2.869, 13.0, 0.0, 0.0, 0.0
-0.193, 0.024, 1.009, 0.061, -16.052, 21.973, 0.0, 0.0, 0.0
-0.313, -0.068, 1.003, -15.991, -15.808, 22.644, 0.0, 0.0, 0.0
-0.267, 0.005, 1.03, -16.052, 0.427, 23.56, 0.0, 0.0, 0.0
-0.199, -0.078, 1.018, -15.991, 0.671, 52.063, 0.0, 0.0, 0.0
-0.041, -0.085, 0.92, 0.366, 2.075, 52.185, 0.0, 0.0, 0.0
-0.059, -0.04, 0.927, -16.174, 2.563, 30.212, 0.0, 0.0, 0.0
-0.158, -0.138, 0.937, 0.061, 0.122, 30.945, 0.0, 0.0, 0.0
-0.047, -0.035, 0.937, 0.366, 0.854, 43.335, 0.0, 0.0, 0.0
-0.069, -0.089, 1.0, 0.244, 3.235, 42.969, 0.0, 0.0, 0.0
0.066, -0.053, 0.994, 0.122, 3.723, 26.306, 0.0, 0.0, 0.0
0.012, 0.003, 1.02, -15.686, 3.113, 12.695, 0.0, 0.0, 0.0
-0.048, 0.003, 0.937, 0.061, 2.258, 9.827, 0.0, 0.0, 0.0
-0.119, 0.007, 0.966, -15.93, 2.563, 34.729, 0.0, 0.0, 0.0
-0.066, -0.083, 0.96, 0.183, 2.258, 30.945, 0.0, 0.0, 0.0
0.058, -0.048, 0.927, -15.991, 4.7, 24.231, 0.0, 0.0, 0.0
-0.019, -0.088, 1.016, -15.808, 2.869, -0.854, 0.0, 0.0, 0.0
-0.044, -0.027, 1.016, 0.183, 3.784, 6.592, 0.0, 0.0, 0.0
-0.088, 0.016, 0.915, 0.244, 4.456, 8.789, 0.0, 0.0, 0.0
0.068, 0.022, 1.012, 0.671, 6.958, 36.56, 0.0, 0.0, 0.0
0.162, 0.091, 1.013, -15.808, 4.456, 31.616, 0.0, 0.0, 0.0
0.252, 0.074, 0.918, -15.93, 1.038, -4.211, 0.0, 0.0, 0.0
0.042, -0.035, 0.936, -16.846, -15.869, -20.996, 0.0, 0.0, 0.0
0.002, -0.151, 1.01, -16.357, 0.183, -18.433, 0.0, 0.0, 0.0
-0.085, -0.139, 1.008, -15.686, 2.258, 4.639, 0.0, 0.0, 0.0
-0.065, -0.054, 1.0, 0.061, 2.014, 22.095, 0.0, 0.0, 0.0
0.084, -0.044, 0.922, 0.0, 2.869, -1.953, 0.0, 0.0, 0.0
0.006, -0.112, 1.006, -16.235, 2.319, -3.845, 0.0, 0.0, 0.0
0.028, -0.041, 1.028, 0.0, 0.244, 11.475, 0.0, 0.0, 0.0
0.087, -0.016, 0.924, 1.221, 0.427, 33.081, 0.0, 0.0, 0.0
0.103, -0.093, 0.978, 0.549, 2.991, 12.634, 0.0, 0.0, 0.0
0.154, -0.043, 0.927, 0.793, 1.16, 19.287, 0.0, 0.0, 0.0
0.088, -0.135, 0.936, 0.671, -16.541, 17.761, 0.0, 0.0, 0.0
0.044, -0.046, 1.013, 0.061, 0.244, 17.334, 0.0, 0.0, 0.0
0.056, -0.04, 1.018, -16.113, 1.465, -1.16, 0.0, 0.0, 0.0
0.048, -0.056, 1.007, -16.052, 2.502, -0.244, 0.0, 0.0, 0.0
0.189, -0.126, 1.026, -15.869, 3.967, -2.014, 0.0, 0.0, 0.0
0.094, -0.042, 1.004, -16.052, 3.418, 2.747, 0.0, 0.0, 0.0
0.128, -0.076, 0.933, -16.174, 4.272, 1.587, 0.0, 0.0, 0.0
0.107, -0.072, 1.01, -16.052, 5.066, 5.676, 0.0, 0.0, 0.0
