### File1
### Start time : 2024/04/10 13:23:57
### ACC FSR:8G
### GYRO FSR:2000
### MAG DATA:MAG OFF
### Interrupt Threshold:0101
### Data Rate:50Hz
### Data Type:9X DATA
### Feature:6X_LP_QUAT
### Gyro Cal:NO
### Gyro Data:CAL
### Acc Data:RAW
accX, accY, accZ, gyroX, gyroY, gyroZ, magX, magY, magZ
-0.195, -0.071, 1.008, -15.686, 2.136, -16.968, 0.0, 0.0, 0.0
-0.036, -0.029, 1.011, -15.686, 1.892, 2.991, 0.0, 0.0, 0.0
-0.052, 0.018, 1.012, -15.747, 1.343, 5.554, 0.0, 0.0, 0.0
-0.127, 0.014, 0.933, -15.686, 1.709, 5.737, 0.0, 0.0, 0.0
-0.134, 0.017, 1.003, -15.991, 2.93, 2.502, 0.0, 0.0, 0.0
-0.273, 0.028, 1.01, -16.052, 3.113, -7.69, 0.0, 0.0, 0.0
-0.277, 0.013, 1.014, -15.869, 3.418, 21.851, 0.0, 0.0, 0.0
-0.165, -0.078, 1.021, -15.686, 3.418, 14.16, 0.0, 0.0, 0.0
-0.194, -0.07, 0.93, 0.183, 0.732, 15.32, 0.0, 0.0, 0.0
-0.197, -0.087, 1.014, -15.747, 0.305, 13.794, 0.0, 0.0, 0.0
-0.195, -0.086, 1.01, -15.93, -16.113, 8.423, 0.0, 0.0, 0.0
-0.271, -0.032, 1.025, -15.991, -15.747, 18.311, 0.0, 0.0, 0.0
-0.198, -0.085, 1.012, 0.244, -15.869, 23.376, 0.0, 0.0, 0.0
-0.059, 0.004, 1.003, -15.747, 1.038, -0.854, 0.0, 0.0, 0.0
-0.095, 0.013, 1.007, -15.747, 1.953, 1.526, 0.0, 0.0, 0.0
-0.28, -0.067, 0.934, -15.991, -15.991, -15.93, 0.0, 0.0, 0.0
-0.239, -0.091, 1.011, -16.357, 0.61, -5.92, 0.0, 0.0, 0.0
-0.377, -0.038, 1.002, 0.366, 1.648, 12.146, 0.0, 0.0, 0.0
-0.241, 0.003, 1.002, 0.488, 3.296, 53.345, 0.0, 0.0, 0.0
-0.081, -0.065, 1.024, 0.122, 5.798, 69.641, 0.0, 0.0, 0.0
0.006, 0.022, 0.982, -15.808, 1.953, 45.715, 0.0, 0.0, 0.0
-0.078, -0.068, 1.004, 0.854, -18.433, 45.593, 0.0, 0.0, 0.0
-0.027, -0.073, 0.98, 0.793, -17.334, 62.683, 0.0, 0.0, 0.0
-0.115, -0.069, 1.01, 0.61, 0.488, 63.965, 0.0, 0.0, 0.0
0.023, -0.059, 1.005, 0.244, 4.7, 61.035, 0.0, 0.0, 0.0
0.048, -0.15, 1.018, 1.343, 4.517, 58.35, 0.0, 0.0, 0.0
-0.075, -0.132, 1.03, 1.16, 0.183, 41.016, 0.0, 0.0, 0.0
-0.199, -0.058, 1.013, 0.793, -7.019, 40.466, 0.0, 0.0, 0.0
0.013, -0.149, 1.03, 0.732, -2.625, 57.251, 0.0, 0.0, 0.0
0.239, -0.046, 1.015, 0.671, 5.371, 61.279, 0.0, 0.0, 0.0
0.279, -0.082, 0.92, -15.93, -16.907, 40.894, 0.0, 0.0, 0.0
0.095, -0.086, 1.003, 0.549, 2.747, 13.123, 0.0, 0.0, 0.0
-0.011, -0.088, 0.931, 0.427, 3.601, 15.076, 0.0, 0.0, 0.0
0.152, -0.032, 0.932, 0.916, 3.845, 37.537, 0.0, 0.0, 0.0
0.132, -0.075, 1.016, 0.122, 4.272, 31.616, 0.0, 0.0, 0.0
0.033, 0.007, 1.009, -15.869, 2.319, 11.78, 0.0, 0.0, 0.0
0.125, -0.092, 0.935, 0.732, -15.808, 9.521, 0.0, 0.0, 0.0
0.127, -0.034, 0.927, 0.549, 3.296, 19.775, 0.0, 0.0, 0.0
-0.021, -0.039, 1.003, 0.488, 4.456, -0.061, 0.0, 0.0, 0.0
0.074, -0.073, 1.004, 0.549, 4.578, 16.357, 0.0, 0.0, 0.0
0.081, 0.002, 1.004, 0.0, 4.883, 15.869, 0.0, 0.0, 0.0
-0.023, -0.091, 1.015, -16.418, 4.15, 19.043, 0.0, 0.0, 0.0
-0.021, -0.057, 1.005, -16.663, 1.282, 20.081, 0.0, 0.0, 0.0
-0.004, -0.134, 1.0, -15.93, 0.732, 18.433, 0.0, 0.0, 0.0
0.084, -0.045, 1.005, -15.869, 0.854, -1.282, 0.0, 0.0, 0.0
0.046, -0.138, 1.005, -16.113, 2.991, 17.09, 0.0, 0.0, 0.0
0.032, -0.11, 1.008, -15.869, 3.967, 18.311, 0.0, 0.0, 0.0
0.034, -0.138, 1.005, 0.244, 2.502, 19.104, 0.0, 0.0, 0.0
0.115, -0.088, 1.007, 0.244, 2.014, 18.677, 0.0, 0.0, 0.0
