### File1
### Start time : 2024/04/10 14:23:28
### ACC FSR:8G
### GYRO FSR:1000
### MAG DATA:Raw_MAG
### Interrupt Threshold:0102
### Data Rate:50Hz
### Data Type:9X DATA
### Feature:6X_LP_QUAT
### Gyro Cal:NO
### Gyro Data:CAL
### Acc Data:RAW
accX, accY, accZ, gyroX, gyroY, gyroZ, magX, magY, magZ
0.002, -0.064, 1.004, -9.186, 8.27, 3.357, 0.0, 0.0, 0.0
-0.257, -0.146, 1.007, -8.575, 17.792, -9.735, 0.0, 0.0, 0.0
-0.013, 0.097, 1.073, -8.24, 129.944, -5.035, 0.0, 0.0, 0.0
0.023, 0.02, 1.028, 0.763, 182.373, -72.876, 0.0, 0.0, 0.0
-0.105, 0.016, 1.069, 1.923, 97.321, -93.109, 0.0, 0.0, 0.0
0.001, 0.009, 0.982, 0.092, -122.192, -40.375, 0.0, 0.0, 0.0
-0.083, 0.005, 0.943, -9.674, -227.264, -20.935, 0.0, 0.0, 0.0
-0.158, -0.035, 1.027, -9.766, -48.645, -14.74, 0.0, 0.0, 0.0
0.003, -0.076, 0.966, -9.735, -11.108, -31.555, 0.0, 0.0, 0.0
0.015, -0.024, 0.977, -9.308, 8.392, -77.454, 0.0, 0.0, 0.0
-0.027, -0.026, 0.934, -9.247, 10.559, -90.607, 0.0, 0.0, 0.0
-0.052, 0.01, 1.026, -8.942, 3.967, -72.418, 0.0, 0.0, 0.0
-0.147, 0.006, 0.925, -9.125, 8.789, -46.692, 0.0, 0.0, 0.0
-0.196, -0.082, 1.016, -8.118, 17.792, -15.991, 0.0, 0.0, 0.0
-0.054, -0.072, 1.003, -8.392, 8.636, 0.885, 0.0, 0.0, 0.0
-0.041, -0.093, 1.021, -8.179, 5.157, -9.766, 0.0, 0.0, 0.0
-0.049, 0.013, 1.011, -8.148, 4.547, 3.51, 0.0, 0.0, 0.0
-0.074, 0.024, 1.003, -8.118, 9.552, -13.763, 0.0, 0.0, 0.0
-0.131, -0.073, 1.01, -8.179, 6.073, -25.024, 0.0, 0.0, 0.0
-0.145, -0.074, 1.007, -8.057, 16.754, -16.083, 0.0, 0.0, 0.0
-0.136, -0.068, 0.917, -9.613, 8.362, -2.899, 0.0, 0.0, 0.0
-0.053, 0.025, 1.019, -9.949, 8.728, 4.73, 0.0, 0.0, 0.0
0.001, -0.031, 0.937, -10.132, 8.911, 22.858, 0.0, 0.0, 0.0
0.019, 0.021, 1.017, -9.735, 8.545, 22.4, 0.0, 0.0, 0.0
-0.143, -0.079, 0.937, -9.583, -3.296, 30.518, 0.0, 0.0, 0.0
-0.155, -0.033, 0.928, -9.003, -0.092, 36.804, 0.0, 0.0, 0.0
-0.035, -0.086, 1.019, -8.27, 11.566, 44.312, 0.0, 0.0, 0.0
0.027, -0.063, 1.007, -8.942, 7.324, 32.288, 0.0, 0.0, 0.0
-0.08, -0.027, 1.023, -8.423, 7.599, 33.173, 0.0, 0.0, 0.0
-0.129, 0.029, 0.922, -8.453, 7.08, 20.935, 0.0, 0.0, 0.0
-0.133, -0.031, 1.01, -9.094, -3.021, 28.168, 0.0, 0.0, 0.0
-0.032, -0.018, 0.934, -10.162, 9.613, 70.679, 0.0, 0.0, 0.0
-0.029, -0.083, 0.934, -11.047, 7.751, 82.733, 0.0, 0.0, 0.0
-0.064, -0.081, 1.022, -11.322, 5.096, 53.711, 0.0, 0.0, 0.0
-0.035, 0.002, 0.932, -9.399, -0.732, 51.27, 0.0, 0.0, 0.0
-0.127, -0.092, 0.931, -8.331, 0.61, 67.047, 0.0, 0.0, 0.0
-0.062, 0.0, 0.927, -8.667, -8.392, 87.097, 0.0, 0.0, 0.0
-0.03, 0.019, 0.937, -10.162, -1.709, 93.231, 0.0, 0.0, 0.0
-0.029, -0.068, 1.013, -9.888, 8.057, 92.102, 0.0, 0.0, 0.0
-0.025, -0.065, 1.012, -9.033, 8.759, 91.675, 0.0, 0.0, 0.0
0.024, -0.076, 0.933, -7.965, 11.2, 98.48, 0.0, 0.0, 0.0
-0.079, -0.087, 1.028, -10.834, 18.28, 107.758, 0.0, 0.0, 0.0
-0.086, -0.055, 1.018, -3.967, 5.92, 128.265, 0.0, 0.0, 0.0
-0.029, 0.001, 0.937, -10.529, 3.082, 107.574, 0.0, 0.0, 0.0
0.021, 0.03, 1.003, -9.613, 2.594, 103.241, 0.0, 0.0, 0.0
0.017, 0.011, 1.01, -9.186, 3.815, 90.668, 0.0, 0.0, 0.0
0.006, -0.072, 0.922, -9.125, 0.488, 104.706, 0.0, 0.0, 0.0
0.015, 0.0, 1.014, -9.521, 8.423, 91.37, 0.0, 0.0, 0.0
0.03, 0.026, 0.92, -8.392, 11.414, 70.251, 0.0, 0.0, 0.0
-0.023, 0.002, 1.026, -9.155, 4.7, 80.383, 0.0, 0.0, 0.0
0.003, 0.007, 0.924, -10.223, -3.662, 92.102, 0.0, 0.0, 0.0
-0.086, -0.04, 0.917, -10.529, 9.338, 101.868, 0.0, 0.0, 0.0
-0.002, -0.06, 1.002, -9.064, 10.468, 99.518, 0.0, 0.0, 0.0
0.037, -0.093, 0.925, -8.942, 3.052, 104.797, 0.0, 0.0, 0.0
0.078, -0.033, 1.025, -8.728, 8.514, 88.684, 0.0, 0.0, 0.0
0.055, -0.032, 1.002, -8.972, -1.465, 75.562, 0.0, 0.0, 0.0
0.113, 0.004, 1.029, -9.216, 1.343, 68.115, 0.0, 0.0, 0.0
0.135, 0.022, 0.923, -9.308, -0.916, 58.929, 0.0, 0.0, 0.0
0.062, -0.06, 0.916, -9.308, -0.366, 44.312, 0.0, 0.0, 0.0
0.034, -0.057, 1.001, -9.308, -0.305, 32.684, 0.0, 0.0, 0.0
0.047, -0.086, 1.0, -9.43, 11.383, 10.01, 0.0, 0.0, 0.0
0.128, -0.04, 0.929, -9.064, 6.317, -26.642, 0.0, 0.0, 0.0
-0.015, -0.065, 1.009, -8.301, 26.642, -72.052, 0.0, 0.0, 0.0
-0.068, -0.079, 0.933, -8.331, 24.048, -55.573, 0.0, 0.0, 0.0
