### File1
### Start time : 2024/04/10 13:46:16
### ACC FSR:8G
### GYRO FSR:2000
### MAG DATA:MAG OFF
### Interrupt Threshold:0101
### Data Rate:50Hz
### Data Type:9X DATA
### Feature:6X_LP_QUAT
### Gyro Cal:NO
### Gyro Data:CAL
### Acc Data:RAW
accX, accY, accZ, gyroX, gyroY, gyroZ, magX, magY, magZ
-0.019, 0.007, 0.934, -15.808, -17.761, 1.221, 0.0, 0.0, 0.0
-0.02, 0.005, 0.927, -15.808, 4.211, -20.386, 0.0, 0.0, 0.0
-0.033, -0.065, 1.001, -15.686, -0.61, -18.005, 0.0, 0.0, 0.0
-0.069, -0.069, 1.0, -15.686, 16.235, 3.906, 0.0, 0.0, 0.0
-0.067, 0.006, 1.012, 0.0, -2.38, 0.122, 0.0, 0.0, 0.0
-0.049, 0.004, 1.017, 0.0, 3.845, -20.752, 0.0, 0.0, 0.0
-0.093, 0.002, 1.004, -15.747, -18.25, -17.517, 0.0, 0.0, 0.0
-0.075, -0.07, 1.002, -15.747, 0.732, -16.174, 0.0, 0.0, 0.0
-0.09, -0.066, 1.016, -15.686, 3.601, -19.714, 0.0, 0.0, 0.0
-0.047, 0.013, 1.002, -15.747, 3.723, -17.517, 0.0, 0.0, 0.0
-0.072, -0.073, 1.004, -15.808, 4.822, 3.845, 0.0, 0.0, 0.0
0.015, 0.006, 1.011, -15.808, 2.686, 2.563, 0.0, 0.0, 0.0
0.004, 0.019, 1.005, -15.747, -18.555, 0.488, 0.0, 0.0, 0.0
-0.073, 0.002, 0.934, -15.747, -9.46, 1.404, 0.0, 0.0, 0.0
-0.041, -0.075, 0.927, -15.686, -19.409, -18.005, 0.0, 0.0, 0.0
-0.076, -0.08, 0.937, -15.747, 3.296, -18.433, 0.0, 0.0, 0.0
0.027, 0.007, 1.007, -15.686, 5.127, -17.273, 0.0, 0.0, 0.0
0.012, 0.014, 1.005, -15.747, 3.174, -17.578, 0.0, 0.0, 0.0
-0.064, -0.066, 1.011, -15.747, 0.061, -16.907, 0.0, 0.0, 0.0
