### File1
### Start time : 2024/04/10 13:46:55
### ACC FSR:8G
### GYRO FSR:2000
### MAG DATA:MAG OFF
### Interrupt Threshold:0101
### Data Rate:50Hz
### Data Type:9X DATA
### Feature:6X_LP_QUAT
### Gyro Cal:NO
### Gyro Data:CAL
### Acc Data:RAW
accX, accY, accZ, gyroX, gyroY, gyroZ, magX, magY, magZ
0.014, 0.001, 0.937, 0.0, 4.517, 1.709, 0.0, 0.0, 0.0
-0.016, 0.023, 1.009, 0.061, 4.7, 7.324, 0.0, 0.0, 0.0
-0.084, -0.077, 1.003, 0.0, 3.906, 16.663, 0.0, 0.0, 0.0
0.086, -0.091, 1.008, -15.686, 3.296, -5.005, 0.0, 0.0, 0.0
0.009, 0.004, 0.928, -15.808, 2.197, -16.174, 0.0, 0.0, 0.0
-0.075, -0.063, 1.016, -15.808, 1.77, -18.066, 0.0, 0.0, 0.0
0.0, -0.071, 1.007, -15.747, 3.784, -18.616, 0.0, 0.0, 0.0
0.005, -0.066, 1.01, -15.808, 1.648, -17.151, 0.0, 0.0, 0.0
-0.063, 0.018, 1.006, -15.808, 1.892, 2.38, 0.0, 0.0, 0.0
0.029, -0.07, 1.008, -15.808, 1.709, 1.892, 0.0, 0.0, 0.0
-0.033, 0.015, 1.008, -15.808, 2.441, -17.822, 0.0, 0.0, 0.0
-0.093, 0.007, 0.932, -15.808, 2.075, -15.991, 0.0, 0.0, 0.0
-0.031, 0.007, 0.926, -15.747, 2.319, 0.671, 0.0, 0.0, 0.0
0.002, 0.005, 1.017, -15.747, 2.258, 1.587, 0.0, 0.0, 0.0
-0.068, -0.073, 1.007, -15.747, 2.075, 4.883, 0.0, 0.0, 0.0
-0.008, -0.093, 1.003, -15.747, 2.197, 6.714, 0.0, 0.0, 0.0
-0.072, -0.071, 0.911, -15.747, 1.526, 1.709, 0.0, 0.0, 0.0
0.004, 0.018, 1.022, -15.686, 3.845, 3.662, 0.0, 0.0, 0.0
-0.016, 0.021, 1.018, -15.747, 2.625, -7.568, 0.0, 0.0, 0.0
0.08, 0.017, 1.0, -15.808, 1.282, 4.578, 0.0, 0.0, 0.0
0.005, -0.072, 0.932, -15.869, 0.061, -21.423, 0.0, 0.0, 0.0
-0.056, -0.089, 0.932, -15.747, 2.136, -23.438, 0.0, 0.0, 0.0
-0.052, -0.08, 0.931, -15.686, 3.174, -18.86, 0.0, 0.0, 0.0
0.016, -0.068, 1.008, -15.686, 3.113, 4.395, 0.0, 0.0, 0.0
-0.03, 0.026, 1.005, -15.747, 2.502, 3.54, 0.0, 0.0, 0.0
-0.071, 0.024, 1.007, -15.747, 2.38, 0.183, 0.0, 0.0, 0.0
-0.133, 0.006, 1.005, -15.747, 1.953, -16.602, 0.0, 0.0, 0.0
-0.148, 0.003, 1.004, 0.0, 4.333, 7.324, 0.0, 0.0, 0.0
-0.076, 0.0, 0.936, 0.0, 6.958, -0.427, 0.0, 0.0, 0.0
-0.012, -0.064, 1.023, -15.808, 6.897, -4.089, 0.0, 0.0, 0.0
0.01, -0.068, 1.006, -15.808, -17.395, 1.099, 0.0, 0.0, 0.0
-0.13, -0.069, 0.934, -15.747, 0.977, -19.714, 0.0, 0.0, 0.0
-0.045, 0.013, 0.932, -15.686, 6.897, 0.854, 0.0, 0.0, 0.0
-0.067, 0.003, 0.937, -15.747, -3.662, 5.249, 0.0, 0.0, 0.0
0.021, 0.015, 1.016, -15.747, -6.958, 0.854, 0.0, 0.0, 0.0
-0.085, -0.075, 1.006, 0.0, -20.508, -17.212, 0.0, 0.0, 0.0
-0.134, -0.072, 0.937, -15.686, -22.583, -17.7, 0.0, 0.0, 0.0
-0.033, 0.003, 1.006, -15.747, 1.16, 6.104, 0.0, 0.0, 0.0
0.01, 0.005, 1.006, -15.808, 1.648, 5.188, 0.0, 0.0, 0.0
0.017, -0.08, 1.014, -15.808, 0.488, 2.991, 0.0, 0.0, 0.0
0.008, 0.021, 1.006, -15.808, 1.282, 2.747, 0.0, 0.0, 0.0
-0.017, 0.005, 1.003, -15.747, 2.93, -7.263, 0.0, 0.0, 0.0
-0.003, 0.011, 1.006, -15.686, 5.188, 6.104, 0.0, 0.0, 0.0
-0.013, -0.07, 1.01, -15.747, 5.005, 0.61, 0.0, 0.0, 0.0
0.01, 0.009, 0.933, -15.747, 4.944, -18.86, 0.0, 0.0, 0.0
-0.073, 0.003, 1.002, -15.747, -6.836, -19.47, 0.0, 0.0, 0.0
0.007, -0.066, 1.003, -15.808, -5.554, -19.104, 0.0, 0.0, 0.0
-0.005, -0.03, 1.031, -15.747, 7.202, -21.606, 0.0, 0.0, 0.0
-0.077, 0.002, 0.936, -15.686, -9.888, -23.132, 0.0, 0.0, 0.0
-0.058, -0.08, 0.928, -15.747, -10.437, -22.583, 0.0, 0.0, 0.0
-0.139, -0.086, 0.924, -15.686, 3.296, -17.761, 0.0, 0.0, 0.0
-0.083, -0.071, 1.008, -15.686, 15.93, 3.723, 0.0, 0.0, 0.0
-0.021, 0.004, 1.021, -15.808, -2.075, 6.042, 0.0, 0.0, 0.0
-0.019, 0.013, 1.005, -15.686, -15.747, 0.488, 0.0, 0.0, 0.0
-0.037, 0.01, 0.929, -15.747, -20.569, -19.714, 0.0, 0.0, 0.0
-0.131, -0.074, 0.933, -15.686, 0.977, -17.456, 0.0, 0.0, 0.0
-0.079, -0.07, 0.937, -15.747, -6.592, 2.075, 0.0, 0.0, 0.0
-0.021, 0.003, 1.018, -15.747, -7.141, 0.793, 0.0, 0.0, 0.0
0.009, -0.066, 1.011, -15.686, -16.113, -20.63, 0.0, 0.0, 0.0
-0.042, 0.01, 0.932, 0.0, -20.325, -9.338, 0.0, 0.0, 0.0
-0.036, -0.07, 1.01, 0.0, 5.005, -21.851, 0.0, 0.0, 0.0
-0.065, 0.005, 1.018, -15.686, 6.897, -18.188, 0.0, 0.0, 0.0
0.001, 0.002, 1.006, -15.686, -16.968, -16.968, 0.0, 0.0, 0.0
0.019, 0.008, 1.012, -15.686, -18.982, -20.264, 0.0, 0.0, 0.0
-0.086, -0.071, 1.008, -15.747, -20.508, -8.118, 0.0, 0.0, 0.0
-0.048, -0.089, 0.934, -15.747, 0.977, -23.071, 0.0, 0.0, 0.0
-0.078, -0.074, 0.936, -15.747, -6.531, -20.264, 0.0, 0.0, 0.0
0.015, -0.065, 1.025, -15.686, -7.507, -20.02, 0.0, 0.0, 0.0
-0.066, -0.068, 1.0, -15.747, -19.348, -21.301, 0.0, 0.0, 0.0
-0.08, -0.074, 0.935, -15.747, -19.287, -21.179, 0.0, 0.0, 0.0
0.005, -0.077, 1.012, -15.686, 0.732, -19.775, 0.0, 0.0, 0.0
