### File1
### Start time : 2024/04/10 13:46:22
### ACC FSR:8G
### GYRO FSR:2000
### MAG DATA:MAG OFF
### Interrupt Threshold:0101
### Data Rate:50Hz
### Data Type:9X DATA
### Feature:6X_LP_QUAT
### Gyro Cal:NO
### Gyro Data:CAL
### Acc Data:RAW
accX, accY, accZ, gyroX, gyroY, gyroZ, magX, magY, magZ
0.028, -0.063, 1.002, -15.93, -20.874, 21.606, 0.0, 0.0, 0.0
-0.081, -0.078, 1.01, -15.869, -16.785, 19.226, 0.0, 0.0, 0.0
0.001, -0.075, 1.012, -15.808, 2.197, 16.724, 0.0, 0.0, 0.0
0.003, -0.063, 1.006, -15.808, 1.709, 18.188, 0.0, 0.0, 0.0
0.011, -0.075, 1.007, -15.869, 1.221, 23.376, 0.0, 0.0, 0.0
0.012, -0.094, 1.014, -15.869, 1.221, 21.606, 0.0, 0.0, 0.0
-0.079, -0.078, 1.003, -15.869, 0.305, 16.968, 0.0, 0.0, 0.0
0.001, 0.012, 0.96, -15.747, 1.221, -2.441, 0.0, 0.0, 0.0
-0.018, -0.064, 1.015, -15.747, 3.479, 7.08, 0.0, 0.0, 0.0
0.01, -0.069, 1.014, -15.747, 2.502, 2.441, 0.0, 0.0, 0.0
-0.022, 0.004, 1.004, -15.747, 1.892, 3.723, 0.0, 0.0, 0.0
-0.03, 0.016, 1.008, -15.869, 1.892, 6.226, 0.0, 0.0, 0.0
-0.09, 0.002, 0.971, -15.869, 1.282, -6.714, 0.0, 0.0, 0.0
-0.071, -0.07, 1.004, -15.808, 0.977, -5.554, 0.0, 0.0, 0.0
0.004, -0.066, 1.002, -15.747, 2.502, -7.69, 0.0, 0.0, 0.0
0.001, 0.017, 0.932, -15.747, 3.662, 5.737, 0.0, 0.0, 0.0
0.009, 0.01, 1.015, -15.808, 2.502, 4.7, 0.0, 0.0, 0.0
0.009, -0.071, 1.015, -15.808, 1.282, 5.432, 0.0, 0.0, 0.0
0.013, -0.07, 1.002, -15.869, 1.648, 4.944, 0.0, 0.0, 0.0
0.016, -0.068, 1.0, -15.869, 2.991, 1.709, 0.0, 0.0, 0.0
-0.075, 0.015, 1.009, -15.869, 1.892, -15.808, 0.0, 0.0, 0.0
-0.071, 0.002, 1.018, -15.93, 1.16, -16.479, 0.0, 0.0, 0.0
0.014, -0.074, 1.0, -16.113, 0.366, -17.151, 0.0, 0.0, 0.0
-0.024, 0.006, 1.011, 0.0, 3.113, -20.752, 0.0, 0.0, 0.0
0.003, -0.067, 1.005, -15.686, 2.869, -22.095, 0.0, 0.0, 0.0
-0.075, 0.004, 0.936, -15.747, 2.258, -20.508, 0.0, 0.0, 0.0
-0.086, -0.065, 0.924, -15.869, 1.343, -16.113, 0.0, 0.0, 0.0
0.002, 0.005, 0.935, -15.808, 1.77, 0.549, 0.0, 0.0, 0.0
0.009, 0.012, 0.934, -15.747, 2.686, -17.761, 0.0, 0.0, 0.0
-0.067, 0.006, 0.932, -15.747, 2.93, -20.996, 0.0, 0.0, 0.0
0.015, 0.014, 1.014, -15.747, 2.686, -21.729, 0.0, 0.0, 0.0
0.0, 0.01, 1.013, -15.747, 1.831, -19.592, 0.0, 0.0, 0.0
0.003, 0.004, 1.004, -15.93, 1.16, -20.02, 0.0, 0.0, 0.0
-0.066, 0.0, 1.02, -15.991, 0.732, -20.386, 0.0, 0.0, 0.0
-0.08, -0.066, 1.014, -15.686, 3.235, -18.188, 0.0, 0.0, 0.0
-0.072, 0.002, 0.924, 0.061, 2.747, 0.305, 0.0, 0.0, 0.0
0.005, -0.063, 1.004, -15.686, 2.991, -16.296, 0.0, 0.0, 0.0
0.007, 0.003, 0.93, -15.747, 1.038, -18.372, 0.0, 0.0, 0.0
-0.078, 0.007, 1.004, -15.686, 2.197, -20.752, 0.0, 0.0, 0.0
-0.078, -0.063, 1.006, -15.747, 3.784, -20.508, 0.0, 0.0, 0.0
-0.083, -0.071, 1.009, -15.808, 1.892, -17.822, 0.0, 0.0, 0.0
0.019, -0.068, 0.928, -15.808, 1.099, 1.892, 0.0, 0.0, 0.0
-0.011, 0.005, 1.005, -15.869, 0.854, 2.258, 0.0, 0.0, 0.0
0.075, 0.018, 0.937, -15.808, 2.014, -15.808, 0.0, 0.0, 0.0
-0.006, 0.016, 1.012, -15.747, 3.296, -21.362, 0.0, 0.0, 0.0
0.018, 0.005, 1.006, -15.747, 1.831, -9.46, 0.0, 0.0, 0.0
-0.073, -0.088, 0.929, -15.747, 1.709, -8.118, 0.0, 0.0, 0.0
-0.072, -0.064, 1.015, -15.869, 1.221, -19.226, 0.0, 0.0, 0.0
0.008, -0.066, 1.004, -15.869, 1.892, 0.061, 0.0, 0.0, 0.0
-0.012, 0.01, 0.936, -15.686, 2.38, -15.991, 0.0, 0.0, 0.0
-0.03, -0.021, 1.013, 0.0, 1.831, -21.301, 0.0, 0.0, 0.0
-0.076, 0.011, 1.011, -15.747, 1.587, -9.338, 0.0, 0.0, 0.0
-0.08, -0.08, 1.012, 0.0, 2.563, -9.827, 0.0, 0.0, 0.0
-0.078, -0.079, 1.002, -15.686, 2.808, -23.254, 0.0, 0.0, 0.0
0.01, 0.002, 1.004, -15.686, 3.784, -21.118, 0.0, 0.0, 0.0
0.012, 0.013, 1.016, -15.747, 3.235, -22.583, 0.0, 0.0, 0.0
-0.069, -0.072, 0.937, -15.808, -15.686, -8.911, 0.0, 0.0, 0.0
-0.08, -0.075, 1.016, -15.747, 2.258, -10.315, 0.0, 0.0, 0.0
-0.037, 0.0, 1.007, -15.808, 2.563, -9.155, 0.0, 0.0, 0.0
-0.09, 0.008, 1.006, -15.869, 1.282, -21.484, 0.0, 0.0, 0.0
-0.064, -0.067, 1.001, -15.93, 1.16, -19.897, 0.0, 0.0, 0.0
0.002, 0.005, 0.971, -15.686, 1.465, -19.226, 0.0, 0.0, 0.0
0.024, -0.063, 1.006, -15.869, 1.587, -17.639, 0.0, 0.0, 0.0
0.022, 0.004, 1.011, -15.747, 2.747, -20.63, 0.0, 0.0, 0.0
0.006, 0.003, 1.025, -15.686, 2.747, -23.376, 0.0, 0.0, 0.0
0.0, -0.07, 1.003, 0.0, 2.93, -9.277, 0.0, 0.0, 0.0
-0.072, -0.088, 1.0, -15.808, 1.526, -21.484, 0.0, 0.0, 0.0
0.002, -0.075, 1.005, -15.686, 2.747, -21.179, 0.0, 0.0, 0.0
0.007, 0.021, 0.937, -15.686, 3.113, -22.4, 0.0, 0.0, 0.0
0.012, -0.064, 0.927, -15.686, 2.319, -21.606, 0.0, 0.0, 0.0
0.009, -0.064, 1.01, 0.0, 2.625, -22.888, 0.0, 0.0, 0.0
