### File1
### Start time : 2024/04/10 13:45:47
### ACC FSR:8G
### GYRO FSR:2000
### MAG DATA:MAG OFF
### Interrupt Threshold:0101
### Data Rate:50Hz
### Data Type:9X DATA
### Feature:6X_LP_QUAT
### Gyro Cal:NO
### Gyro Data:CAL
### Acc Data:RAW
accX, accY, accZ, gyroX, gyroY, gyroZ, magX, magY, magZ
-0.067, -0.068, 0.936, -15.747, 5.371, 6.714, 0.0, 0.0, 0.0
-0.065, -0.068, 0.932, -15.808, 5.554, 7.69, 0.0, 0.0, 0.0
0.007, 0.0, 1.009, -15.869, -19.592, 4.089, 0.0, 0.0, 0.0
0.011, -0.067, 1.015, -15.808, 3.235, -16.052, 0.0, 0.0, 0.0
0.026, 0.007, 1.008, -15.869, -18.311, -18.494, 0.0, 0.0, 0.0
-0.066, 0.002, 1.0, -15.869, -20.508, -16.846, 0.0, 0.0, 0.0
0.018, 0.001, 1.015, -15.808, 0.0, -15.93, 0.0, 0.0, 0.0
0.014, 0.014, 1.011, -15.869, -17.273, -15.686, 0.0, 0.0, 0.0
-0.086, 0.001, 0.935, -15.93, -16.052, 0.244, 0.0, 0.0, 0.0
-0.034, -0.034, 0.931, -15.747, 2.747, 1.16, 0.0, 0.0, 0.0
0.011, -0.065, 1.006, -15.747, 3.174, -16.418, 0.0, 0.0, 0.0
0.013, 0.024, 1.003, -15.747, 1.953, -15.686, 0.0, 0.0, 0.0
-0.07, 0.001, 1.008, -15.808, 1.953, 1.892, 0.0, 0.0, 0.0
-0.065, -0.075, 1.002, -15.808, 2.136, 1.16, 0.0, 0.0, 0.0
0.008, 0.008, 1.017, -15.808, 1.099, 0.488, 0.0, 0.0, 0.0
-0.035, -0.069, 0.916, -16.724, -18.616, 1.16, 0.0, 0.0, 0.0
-0.077, -0.07, 1.009, 0.305, 4.944, -16.418, 0.0, 0.0, 0.0
0.028, 0.015, 1.025, 0.0, 3.113, -15.808, 0.0, 0.0, 0.0
-0.02, 0.031, 1.019, -17.578, -21.973, -15.808, 0.0, 0.0, 0.0
-0.077, 0.001, 0.934, -16.968, -9.705, 0.427, 0.0, 0.0, 0.0
0.005, -0.066, 1.004, -15.686, -20.386, 2.319, 0.0, 0.0, 0.0
-0.002, 0.021, 1.016, 0.122, -18.555, 7.69, 0.0, 0.0, 0.0
0.03, -0.065, 1.007, 1.953, -21.851, -6.47, 0.0, 0.0, 0.0
0.017, -0.076, 0.916, 7.751, -16.846, 6.958, 0.0, 0.0, 0.0
-0.067, -0.07, 1.0, -17.029, -5.676, 3.784, 0.0, 0.0, 0.0
-0.079, -0.068, 0.934, -23.071, -0.122, 2.808, 0.0, 0.0, 0.0
0.008, -0.086, 0.972, -16.296, 16.174, 4.15, 0.0, 0.0, 0.0
0.026, -0.083, 1.013, -21.79, 7.629, 1.404, 0.0, 0.0, 0.0
-0.074, -0.074, 1.021, -21.423, 4.944, 0.488, 0.0, 0.0, 0.0
0.025, -0.068, 1.008, 0.916, -18.677, 6.104, 0.0, 0.0, 0.0
0.023, -0.073, 1.004, 0.61, -20.264, 4.517, 0.0, 0.0, 0.0
0.018, -0.089, 0.921, -21.912, 1.77, -17.822, 0.0, 0.0, 0.0
0.006, -0.067, 0.908, -10.193, -18.005, -20.996, 0.0, 0.0, 0.0
-0.074, -0.03, 0.919, -23.315, -23.071, -18.25, 0.0, 0.0, 0.0
-0.009, 0.006, 0.973, 3.906, 0.61, 3.723, 0.0, 0.0, 0.0
-0.019, -0.069, 0.97, -17.029, -22.278, 1.465, 0.0, 0.0, 0.0
-0.025, -0.068, 1.01, -18.86, -21.912, -18.188, 0.0, 0.0, 0.0
-0.025, -0.081, 0.963, 0.793, -16.724, -18.982, 0.0, 0.0, 0.0
0.019, 0.001, 0.932, -15.869, -16.663, -19.714, 0.0, 0.0, 0.0
0.009, 0.001, 1.017, -19.531, -7.568, -21.423, 0.0, 0.0, 0.0
0.024, -0.069, 1.009, -18.616, -1.343, -22.522, 0.0, 0.0, 0.0
0.02, -0.077, 0.932, 6.714, 2.38, -18.127, 0.0, 0.0, 0.0
-0.079, -0.077, 0.979, 16.724, -22.461, 0.671, 0.0, 0.0, 0.0
-0.04, -0.085, 0.984, 16.663, -16.418, 0.122, 0.0, 0.0, 0.0
-0.069, -0.093, 0.913, -4.15, 4.089, 0.244, 0.0, 0.0, 0.0
0.03, 0.003, 0.92, 5.859, 2.808, 0.793, 0.0, 0.0, 0.0
0.025, 0.015, 0.974, 0.366, 7.69, 0.793, 0.0, 0.0, 0.0
-0.005, -0.017, 0.977, -18.311, 16.724, -16.235, 0.0, 0.0, 0.0
