### File1
### Start time : 2024/04/10 13:46:49
### ACC FSR:8G
### GYRO FSR:2000
### MAG DATA:MAG OFF
### Interrupt Threshold:0101
### Data Rate:50Hz
### Data Type:9X DATA
### Feature:6X_LP_QUAT
### Gyro Cal:NO
### Gyro Data:CAL
### Acc Data:RAW
accX, accY, accZ, gyroX, gyroY, gyroZ, magX, magY, magZ
0.006, 0.002, 1.006, -15.747, 5.554, 0.854, 0.0, 0.0, 0.0
0.01, 0.0, 1.006, 0.0, 3.784, 0.977, 0.0, 0.0, 0.0
0.017, 0.005, 1.005, 0.061, 3.906, 2.258, 0.0, 0.0, 0.0
0.029, -0.065, 1.012, 0.244, 4.7, 5.493, 0.0, 0.0, 0.0
0.0, -0.069, 0.93, -16.113, -15.808, 3.906, 0.0, 0.0, 0.0
-0.093, 0.011, 1.008, -15.747, 2.625, -16.052, 0.0, 0.0, 0.0
-0.016, -0.089, 1.006, 0.0, 3.357, 2.197, 0.0, 0.0, 0.0
0.012, -0.074, 1.003, -15.869, 1.892, -15.747, 0.0, 0.0, 0.0
-0.02, -0.078, 0.928, -15.991, 0.122, -17.09, 0.0, 0.0, 0.0
-0.057, 0.005, 0.971, -15.808, 1.953, -21.912, 0.0, 0.0, 0.0
-0.066, -0.067, 1.003, -15.93, 0.305, -17.578, 0.0, 0.0, 0.0
-0.071, 0.008, 1.021, 0.122, 5.127, -19.165, 0.0, 0.0, 0.0
0.0, -0.063, 1.015, -16.052, 0.854, 3.723, 0.0, 0.0, 0.0
0.064, -0.068, 1.084, 0.305, 3.601, -15.93, 0.0, 0.0, 0.0
0.018, -0.076, 0.955, -15.991, -16.235, -15.93, 0.0, 0.0, 0.0
-0.083, -0.078, 0.91, -15.747, 2.991, -22.095, 0.0, 0.0, 0.0
-0.085, -0.074, 0.929, -16.052, 1.831, -16.724, 0.0, 0.0, 0.0
-0.064, 0.004, 1.029, -15.808, 2.441, -15.869, 0.0, 0.0, 0.0
0.031, -0.067, 0.919, -15.869, 1.16, -16.052, 0.0, 0.0, 0.0
-0.081, -0.088, 1.012, -15.93, 1.343, -19.714, 0.0, 0.0, 0.0
