### File1
### Start time : 2024/04/10 13:47:02
### ACC FSR:8G
### GYRO FSR:2000
### MAG DATA:MAG OFF
### Interrupt Threshold:0101
### Data Rate:50Hz
### Data Type:9X DATA
### Feature:6X_LP_QUAT
### Gyro Cal:NO
### Gyro Data:CAL
### Acc Data:RAW
accX, accY, accZ, gyroX, gyroY, gyroZ, magX, magY, magZ
0.012, 0.022, 1.009, 0.061, 3.052, 15.625, 0.0, 0.0, 0.0
-0.075, -0.067, 1.017, -15.93, 1.16, 16.846, 0.0, 0.0, 0.0
0.013, -0.068, 0.932, -15.93, 0.793, -0.366, 0.0, 0.0, 0.0
-0.065, -0.084, 1.016, 1.16, -6.775, -4.395, 0.0, 0.0, 0.0
-0.063, -0.065, 1.004, 0.549, 7.202, 4.211, 0.0, 0.0, 0.0
0.017, 0.014, 1.009, 0.061, 5.493, 2.869, 0.0, 0.0, 0.0
-0.081, -0.069, 1.008, -15.747, 3.418, -5.371, 0.0, 0.0, 0.0
-0.074, -0.066, 1.008, -15.808, 1.953, -5.737, 0.0, 0.0, 0.0
-0.067, -0.065, 1.003, -15.747, 2.075, 4.883, 0.0, 0.0, 0.0
0.022, -0.084, 1.018, -15.808, 2.441, 1.221, 0.0, 0.0, 0.0
0.018, -0.063, 1.01, -15.869, 1.038, 2.686, 0.0, 0.0, 0.0
-0.072, 0.021, 1.001, -15.747, 3.174, 4.272, 0.0, 0.0, 0.0
-0.026, 0.001, 1.015, -15.686, 4.761, 7.324, 0.0, 0.0, 0.0
0.017, 0.003, 0.932, -15.869, 0.549, 1.892, 0.0, 0.0, 0.0
-0.126, -0.084, 1.001, -15.869, 0.61, -16.235, 0.0, 0.0, 0.0
-0.069, 0.001, 1.005, 0.0, 3.54, -16.724, 0.0, 0.0, 0.0
-0.022, 0.005, 1.008, -15.808, 2.014, 1.892, 0.0, 0.0, 0.0
-0.033, 0.008, 1.005, -15.869, 2.136, -16.235, 0.0, 0.0, 0.0
-0.084, -0.072, 1.002, -15.808, 1.709, 3.784, 0.0, 0.0, 0.0
-0.077, -0.079, 0.936, -15.808, 2.441, 6.287, 0.0, 0.0, 0.0
-0.069, -0.072, 0.933, -15.686, 3.662, 5.127, 0.0, 0.0, 0.0
-0.018, 0.019, 0.978, -15.686, 4.883, 3.54, 0.0, 0.0, 0.0
0.012, -0.067, 1.013, -15.808, -16.418, 1.709, 0.0, 0.0, 0.0
0.005, -0.072, 0.935, -15.808, 0.916, 2.563, 0.0, 0.0, 0.0
-0.001, 0.024, 0.937, -15.808, 1.587, -15.747, 0.0, 0.0, 0.0
-0.083, 0.013, 1.0, -15.808, 2.563, -21.606, 0.0, 0.0, 0.0
-0.062, -0.073, 1.009, -15.747, 2.38, -22.217, 0.0, 0.0, 0.0
-0.04, -0.082, 1.005, -15.869, 2.625, -17.029, 0.0, 0.0, 0.0
0.004, 0.004, 1.008, -15.808, 2.197, 2.747, 0.0, 0.0, 0.0
0.0, -0.064, 1.0, -15.808, 2.869, 5.066, 0.0, 0.0, 0.0
-0.065, -0.063, 1.005, -15.747, 7.202, 2.319, 0.0, 0.0, 0.0
0.017, 0.003, 1.012, -15.808, 3.052, 0.977, 0.0, 0.0, 0.0
-0.032, -0.063, 0.934, -15.869, -18.555, 1.343, 0.0, 0.0, 0.0
-0.006, -0.065, 0.973, -15.747, 4.761, 1.892, 0.0, 0.0, 0.0
-0.063, -0.066, 0.933, -15.93, -17.273, 1.404, 0.0, 0.0, 0.0
-0.024, 0.007, 1.004, -15.808, 2.197, -16.357, 0.0, 0.0, 0.0
0.029, 0.011, 1.01, -15.808, 1.953, -19.592, 0.0, 0.0, 0.0
-0.038, -0.078, 0.935, -15.808, 2.197, -19.775, 0.0, 0.0, 0.0
-0.036, -0.068, 1.011, -15.808, 3.296, -15.747, 0.0, 0.0, 0.0
0.0, 0.01, 1.002, -15.808, 1.892, 5.432, 0.0, 0.0, 0.0
0.012, 0.014, 1.002, -15.747, 6.836, 4.395, 0.0, 0.0, 0.0
-0.02, 0.023, 1.02, -15.747, -7.263, -16.052, 0.0, 0.0, 0.0
-0.039, -0.073, 1.004, -15.869, -18.616, -19.775, 0.0, 0.0, 0.0
-0.048, -0.07, 0.933, -15.869, -18.86, -17.395, 0.0, 0.0, 0.0
-0.015, -0.069, 1.003, -15.808, 1.038, 4.089, 0.0, 0.0, 0.0
0.018, 0.011, 1.002, -15.808, 3.235, 5.371, 0.0, 0.0, 0.0
0.022, 0.0, 0.933, -15.808, 2.136, 2.258, 0.0, 0.0, 0.0
-0.041, -0.089, 1.002, -15.869, 0.244, -17.822, 0.0, 0.0, 0.0
-0.045, -0.089, 1.007, -15.869, 0.854, 1.16, 0.0, 0.0, 0.0
0.016, 0.008, 0.937, -15.747, 1.77, 4.639, 0.0, 0.0, 0.0
0.021, 0.016, 0.937, -15.686, 3.662, 4.517, 0.0, 0.0, 0.0
0.028, 0.006, 1.004, -15.747, 3.174, 2.808, 0.0, 0.0, 0.0
0.011, -0.065, 0.935, -15.869, 0.183, -19.531, 0.0, 0.0, 0.0
-0.083, -0.078, 0.931, -15.808, 1.16, -21.912, 0.0, 0.0, 0.0
-0.054, 0.012, 0.935, -15.747, 3.052, -19.165, 0.0, 0.0, 0.0
-0.069, 0.0, 1.001, -15.686, 4.639, 4.395, 0.0, 0.0, 0.0
-0.026, -0.068, 1.012, -15.747, 3.906, 2.136, 0.0, 0.0, 0.0
0.0, 0.008, 1.006, -15.869, 0.0, -17.517, 0.0, 0.0, 0.0
-0.063, 0.008, 1.003, -15.747, 2.014, 0.671, 0.0, 0.0, 0.0
-0.08, 0.02, 1.014, -15.747, 6.165, 0.793, 0.0, 0.0, 0.0
-0.052, 0.006, 1.007, -15.808, 4.456, 0.916, 0.0, 0.0, 0.0
-0.073, -0.066, 1.001, -15.808, -17.7, 1.282, 0.0, 0.0, 0.0
0.004, -0.063, 1.002, -15.93, -18.127, 0.977, 0.0, 0.0, 0.0
0.005, -0.063, 1.001, -15.808, 1.404, 0.793, 0.0, 0.0, 0.0
-0.065, -0.063, 1.004, -15.686, 4.089, 1.709, 0.0, 0.0, 0.0
-0.068, -0.064, 1.007, -15.747, 3.906, 1.465, 0.0, 0.0, 0.0
0.001, -0.063, 1.003, -15.747, 2.686, 0.732, 0.0, 0.0, 0.0
0.029, -0.065, 1.001, -15.808, 0.488, 2.38, 0.0, 0.0, 0.0
-0.008, 0.01, 1.006, -15.808, 2.197, 2.991, 0.0, 0.0, 0.0
-0.013, 0.018, 0.934, -15.869, 1.831, -16.968, 0.0, 0.0, 0.0
-0.042, -0.078, 1.01, -15.808, 3.296, -20.142, 0.0, 0.0, 0.0
-0.092, -0.083, 1.018, -15.808, 6.714, -16.113, 0.0, 0.0, 0.0
-0.065, -0.074, 1.007, -15.747, 3.174, 5.371, 0.0, 0.0, 0.0
-0.07, -0.064, 0.932, -15.747, 1.709, 6.531, 0.0, 0.0, 0.0
0.01, 0.005, 1.009, -15.808, 3.113, 4.089, 0.0, 0.0, 0.0
-0.02, 0.026, 1.015, -15.747, -16.235, -16.907, 0.0, 0.0, 0.0
0.017, 0.005, 1.008, -15.808, -18.005, -19.348, 0.0, 0.0, 0.0
-0.083, -0.078, 0.936, -15.686, 3.601, -18.982, 0.0, 0.0, 0.0
-0.035, -0.068, 1.0, -15.808, -7.141, 0.366, 0.0, 0.0, 0.0
0.017, -0.066, 1.018, -15.808, -7.263, 2.441, 0.0, 0.0, 0.0
0.018, -0.071, 1.014, -15.808, 0.305, 0.122, 0.0, 0.0, 0.0
0.007, -0.065, 1.005, -15.747, -20.447, -16.663, 0.0, 0.0, 0.0
0.005, 0.014, 1.012, -15.869, -16.541, -17.334, 0.0, 0.0, 0.0
0.007, -0.064, 1.002, -15.808, 2.747, -15.747, 0.0, 0.0, 0.0
-0.07, -0.063, 1.013, -15.747, 4.028, -17.395, 0.0, 0.0, 0.0
0.013, -0.075, 0.937, -15.747, -16.113, -16.724, 0.0, 0.0, 0.0
-0.081, -0.067, 1.007, -15.869, 3.174, -17.334, 0.0, 0.0, 0.0
0.019, -0.067, 1.0, -15.747, 5.31, -16.174, 0.0, 0.0, 0.0
0.008, 0.011, 1.014, -15.686, 7.507, -18.921, 0.0, 0.0, 0.0
-0.086, 0.002, 1.012, -15.747, 1.465, -19.104, 0.0, 0.0, 0.0
-0.132, -0.082, 0.933, -15.747, -18.677, -17.212, 0.0, 0.0, 0.0
