### File1
### Start time : 2024/04/10 14:02:04
### ACC FSR:8G
### GYRO FSR:1000
### MAG DATA:Raw_MAG
### Interrupt Threshold:0102
### Data Rate:50Hz
### Data Type:9X DATA
### Feature:6X_LP_QUAT
### Gyro Cal:NO
### Gyro Data:CAL
### Acc Data:RAW
accX, accY, accZ, gyroX, gyroY, gyroZ, magX, magY, magZ
0.018, -0.079, 0.917, -9.155, 18.28, 27.557, 0.0, 0.0, 0.0
0.002, -0.068, 0.935, -9.125, 16.296, 49.866, 0.0, 0.0, 0.0
0.005, 0.012, 1.019, -8.636, -3.204, 58.289, 0.0, 0.0, 0.0
-0.07, 0.009, 0.927, -8.179, -3.723, 55.389, 0.0, 0.0, 0.0
-0.083, -0.073, 0.925, 0.183, -3.51, 45.471, 0.0, 0.0, 0.0
-0.072, -0.063, 1.03, 1.007, 8.545, 54.016, 0.0, 0.0, 0.0
0.015, 0.0, 1.017, 1.251, 9.338, 67.474, 0.0, 0.0, 0.0
0.004, -0.067, 1.002, 0.641, 8.911, 66.559, 0.0, 0.0, 0.0
-0.064, -0.069, 1.001, -7.965, -2.625, 60.211, 0.0, 0.0, 0.0
0.008, 0.007, 1.019, 0.671, 3.632, 53.619, 0.0, 0.0, 0.0
-0.083, -0.068, 1.013, 1.343, -1.465, 60.242, 0.0, 0.0, 0.0
-0.091, -0.073, 1.006, 0.854, 4.913, 87.646, 0.0, 0.0, 0.0
0.023, -0.08, 0.972, 0.488, 15.686, 84.869, 0.0, 0.0, 0.0
0.015, -0.072, 1.018, 0.336, 4.639, 67.719, 0.0, 0.0, 0.0
-0.072, 0.008, 0.916, 0.366, 4.974, 60.608, 0.0, 0.0, 0.0
0.006, 0.002, 1.011, 0.061, 10.925, 66.833, 0.0, 0.0, 0.0
-0.057, 0.017, 0.972, 0.549, 9.827, 76.691, 0.0, 0.0, 0.0
-0.074, -0.075, 0.971, 2.014, 9.247, 103.18, 0.0, 0.0, 0.0
0.008, 0.003, 0.933, 2.197, -2.991, 91.888, 0.0, 0.0, 0.0
-0.083, -0.09, 1.009, 0.793, -2.228, 88.226, 0.0, 0.0, 0.0
-0.08, 0.006, 1.002, 1.099, -2.167, 97.443, 0.0, 0.0, 0.0
0.011, 0.008, 1.011, 0.793, 8.728, 111.115, 0.0, 0.0, 0.0
-0.024, 0.003, 0.925, -7.874, 9.247, 105.56, 0.0, 0.0, 0.0
-0.029, -0.066, 1.006, 0.153, 1.831, 102.448, 0.0, 0.0, 0.0
-0.072, -0.039, 0.935, 2.014, -1.892, 84.015, 0.0, 0.0, 0.0
0.028, -0.084, 1.024, 3.052, 16.418, 90.698, 0.0, 0.0, 0.0
-0.012, -0.075, 1.014, 1.831, 24.963, 112.915, 0.0, 0.0, 0.0
0.033, -0.083, 1.003, 0.702, 16.693, 101.471, 0.0, 0.0, 0.0
-0.011, -0.086, 0.923, 0.793, 1.404, 76.355, 0.0, 0.0, 0.0
0.005, -0.077, 0.927, 1.007, -3.479, 68.542, 0.0, 0.0, 0.0
0.028, 0.028, 1.004, 1.251, 8.179, 82.306, 0.0, 0.0, 0.0
0.072, -0.023, 1.028, 0.641, 5.798, 74.219, 0.0, 0.0, 0.0
0.068, 0.018, 0.926, -7.935, 5.676, 53.009, 0.0, 0.0, 0.0
0.088, 0.006, 1.03, -8.789, -1.801, 48.706, 0.0, 0.0, 0.0
0.014, -0.07, 1.002, 0.58, -2.136, 52.124, 0.0, 0.0, 0.0
0.023, -0.065, 0.984, 0.336, 4.578, 77.728, 0.0, 0.0, 0.0
0.052, 0.022, 1.002, 0.58, 18.341, 91.125, 0.0, 0.0, 0.0
0.085, 0.022, 1.01, 0.488, 9.674, 71.716, 0.0, 0.0, 0.0
-0.018, 0.018, 0.937, -7.935, -1.404, 50.293, 0.0, 0.0, 0.0
0.084, 0.022, 0.997, 0.0, 4.883, 46.326, 0.0, 0.0, 0.0
0.075, -0.032, 0.865, -8.118, 5.157, 46.143, 0.0, 0.0, 0.0
0.077, -0.086, 0.976, -8.362, 15.747, 57.068, 0.0, 0.0, 0.0
0.076, -0.085, 0.849, -7.996, -0.977, 46.753, 0.0, 0.0, 0.0
0.056, 0.01, 0.937, -8.209, 3.876, 38.422, 0.0, 0.0, 0.0
0.085, -0.077, 1.004, -8.026, 3.387, 42.847, 0.0, 0.0, 0.0
