### File1
### Start time : 2024/04/10 14:11:12
### ACC FSR:8G
### GYRO FSR:1000
### MAG DATA:Raw_MAG
### Interrupt Threshold:0102
### Data Rate:50Hz
### Data Type:9X DATA
### Feature:6X_LP_QUAT
### Gyro Cal:NO
### Gyro Data:CAL
### Acc Data:RAW
accX, accY, accZ, gyroX, gyroY, gyroZ, magX, magY, magZ
-0.064, 0.0, 1.006, -8.942, 8.514, 3.204, 0.0, 0.0, 0.0
-0.064, -0.063, 1.004, -9.094, 8.514, 3.143, 0.0, 0.0, 0.0
-0.063, -0.064, 1.005, -9.003, 8.514, 3.204, 0.0, 0.0, 0.0
-0.063, -0.064, 1.006, -8.942, 8.484, 3.113, 0.0, 0.0, 0.0
-0.063, -0.064, 1.005, -9.125, 8.545, 3.174, 0.0, 0.0, 0.0
-0.065, -0.063, 1.005, -9.033, 8.484, 3.387, 0.0, 0.0, 0.0
-0.064, -0.063, 1.007, -9.064, 8.27, 3.296, 0.0, 0.0, 0.0
-0.063, -0.064, 1.005, -9.064, 8.423, 3.052, 0.0, 0.0, 0.0
-0.065, -0.063, 1.005, -9.003, 8.362, 3.021, 0.0, 0.0, 0.0
-0.064, -0.064, 1.006, -9.064, 8.362, 3.265, 0.0, 0.0, 0.0
-0.064, -0.064, 1.006, -9.003, 8.362, 3.296, 0.0, 0.0, 0.0
-0.065, -0.064, 1.005, -8.942, 8.575, 3.052, 0.0, 0.0, 0.0
-0.064, -0.063, 1.007, -9.125, 8.545, 3.052, 0.0, 0.0, 0.0
-0.063, -0.064, 1.005, -8.942, 8.484, 3.235, 0.0, 0.0, 0.0
-0.063, -0.063, 1.005, -9.094, 8.423, 3.296, 0.0, 0.0, 0.0
-0.064, -0.063, 1.004, -8.942, 8.362, 3.296, 0.0, 0.0, 0.0
-0.063, -0.063, 1.004, -8.972, 8.423, 3.296, 0.0, 0.0, 0.0
-0.063, -0.063, 1.004, -8.881, 8.423, 3.204, 0.0, 0.0, 0.0
-0.063, -0.064, 1.006, -8.911, 8.545, 3.204, 0.0, 0.0, 0.0
-0.063, -0.063, 1.006, -9.033, 8.484, 3.235, 0.0, 0.0, 0.0
-0.064, 0.0, 1.005, -9.125, 8.423, 3.204, 0.0, 0.0, 0.0
-0.066, 0.0, 1.007, -9.064, 8.331, 3.082, 0.0, 0.0, 0.0
-0.064, -0.064, 1.006, -9.064, 8.484, 3.174, 0.0, 0.0, 0.0
-0.064, -0.064, 1.004, -8.972, 8.545, 3.265, 0.0, 0.0, 0.0
-0.065, -0.065, 1.007, -8.911, 8.423, 3.143, 0.0, 0.0, 0.0
0.0, -0.064, 1.006, -8.972, 8.423, 3.296, 0.0, 0.0, 0.0
-0.065, -0.064, 1.005, -9.033, 8.484, 3.204, 0.0, 0.0, 0.0
-0.063, -0.064, 1.005, -8.82, 8.301, 3.113, 0.0, 0.0, 0.0
-0.064, -0.063, 1.006, -9.155, 8.514, 3.052, 0.0, 0.0, 0.0
-0.064, -0.064, 1.005, -8.85, 8.545, 3.082, 0.0, 0.0, 0.0
-0.065, -0.063, 1.005, -9.064, 8.362, 3.082, 0.0, 0.0, 0.0
-0.064, 0.0, 1.005, -8.881, 8.331, 2.991, 0.0, 0.0, 0.0
-0.065, -0.063, 1.003, -8.911, 8.484, 3.265, 0.0, 0.0, 0.0
-0.063, -0.063, 1.006, -9.155, 8.545, 3.296, 0.0, 0.0, 0.0
-0.065, -0.063, 1.005, -9.155, 8.392, 3.357, 0.0, 0.0, 0.0
-0.064, 0.0, 1.005, -9.033, 8.362, 3.235, 0.0, 0.0, 0.0
-0.065, -0.064, 1.006, -8.85, 8.514, 3.265, 0.0, 0.0, 0.0
-0.065, -0.064, 1.006, -9.033, 8.392, 3.357, 0.0, 0.0, 0.0
-0.064, -0.063, 1.005, -9.064, 8.331, 3.296, 0.0, 0.0, 0.0
-0.063, -0.063, 1.006, -9.094, 8.423, 3.235, 0.0, 0.0, 0.0
-0.064, -0.065, 1.004, -8.972, 8.362, 3.235, 0.0, 0.0, 0.0
-0.065, -0.063, 1.005, -9.033, 8.301, 3.235, 0.0, 0.0, 0.0
0.0, -0.063, 1.005, -9.064, 8.24, 3.357, 0.0, 0.0, 0.0
-0.064, -0.063, 1.005, -9.094, 8.392, 3.296, 0.0, 0.0, 0.0
-0.065, -0.064, 1.007, -9.003, 8.453, 3.296, 0.0, 0.0, 0.0
-0.064, -0.063, 1.004, -9.033, 8.423, 3.265, 0.0, 0.0, 0.0
-0.064, 0.0, 1.004, -9.064, 8.392, 3.265, 0.0, 0.0, 0.0
-0.065, -0.063, 1.007, -8.972, 8.27, 3.326, 0.0, 0.0, 0.0
-0.064, -0.064, 1.005, -9.094, 8.331, 3.174, 0.0, 0.0, 0.0
-0.063, -0.063, 1.005, -9.033, 8.301, 3.296, 0.0, 0.0, 0.0
-0.063, -0.064, 1.006, -8.911, 8.514, 3.174, 0.0, 0.0, 0.0
-0.064, -0.064, 1.005, -8.942, 8.514, 3.204, 0.0, 0.0, 0.0
-0.065, -0.064, 1.005, -9.003, 8.545, 3.082, 0.0, 0.0, 0.0
-0.064, -0.063, 1.006, -8.942, 8.453, 3.143, 0.0, 0.0, 0.0
