### File1
### Start time : 2024/04/10 14:10:57
### ACC FSR:8G
### GYRO FSR:1000
### MAG DATA:Raw_MAG
### Interrupt Threshold:0102
### Data Rate:50Hz
### Data Type:9X DATA
### Feature:6X_LP_QUAT
### Gyro Cal:NO
### Gyro Data:CAL
### Acc Data:RAW
accX, accY, accZ, gyroX, gyroY, gyroZ, magX, magY, magZ
0.004, 0.001, 1.003, -9.033, -0.336, 3.418, 0.0, 0.0, 0.0
-0.063, 0.001, 1.007, -8.698, 9.949, 3.265, 0.0, 0.0, 0.0
0.003, 0.001, 1.003, -9.277, -0.031, 3.235, 0.0, 0.0, 0.0
-0.063, 0.002, 1.007, -8.728, 9.521, 3.143, 0.0, 0.0, 0.0
0.001, 0.0, 1.004, -9.064, 7.996, 3.296, 0.0, 0.0, 0.0
0.002, 0.002, 1.004, -8.972, 8.545, 3.113, 0.0, 0.0, 0.0
-0.063, 0.002, 1.006, -9.094, 8.392, 3.021, 0.0, 0.0, 0.0
0.001, 0.002, 1.006, -9.094, 8.484, 3.326, 0.0, 0.0, 0.0
0.002, 0.001, 1.005, -9.125, 8.423, 3.296, 0.0, 0.0, 0.0
0.0, 0.0, 1.005, -9.064, 8.423, 3.265, 0.0, 0.0, 0.0
0.002, 0.001, 1.005, -9.155, 8.301, 3.265, 0.0, 0.0, 0.0
0.001, 0.001, 1.005, -9.064, 8.423, 3.265, 0.0, 0.0, 0.0
0.001, 0.001, 1.005, -9.064, 8.484, 3.235, 0.0, 0.0, 0.0
0.0, 0.0, 1.005, -8.881, 8.362, 3.235, 0.0, 0.0, 0.0
0.002, 0.001, 1.005, -8.942, 8.636, 3.326, 0.0, 0.0, 0.0
0.001, 0.0, 1.007, -8.85, 8.453, 3.265, 0.0, 0.0, 0.0
0.001, 0.002, 1.005, -8.942, 8.484, 3.296, 0.0, 0.0, 0.0
0.0, 0.001, 1.005, -9.125, 8.636, 3.204, 0.0, 0.0, 0.0
0.002, 0.001, 1.004, -8.972, 8.545, 3.265, 0.0, 0.0, 0.0
0.002, 0.001, 1.006, -9.033, 8.362, 3.235, 0.0, 0.0, 0.0
0.003, 0.002, 1.005, -8.942, 8.545, 3.082, 0.0, 0.0, 0.0
-0.063, 0.001, 1.005, -8.82, 8.484, 3.204, 0.0, 0.0, 0.0
0.002, 0.001, 1.005, -8.972, 8.453, 3.143, 0.0, 0.0, 0.0
0.001, 0.0, 1.004, -9.064, 8.606, 3.387, 0.0, 0.0, 0.0
0.002, 0.002, 1.007, -9.125, 8.484, 3.143, 0.0, 0.0, 0.0
0.0, -0.063, 1.007, -9.094, 8.514, 3.204, 0.0, 0.0, 0.0
0.0, 0.001, 1.006, -9.247, 8.484, 3.357, 0.0, 0.0, 0.0
0.001, 0.002, 1.006, -9.094, 8.301, 3.265, 0.0, 0.0, 0.0
0.001, 0.001, 1.005, -9.064, 8.484, 3.174, 0.0, 0.0, 0.0
0.0, 0.001, 1.005, -9.033, 8.301, 3.296, 0.0, 0.0, 0.0
0.002, 0.002, 1.005, -9.064, 8.301, 3.357, 0.0, 0.0, 0.0
-0.063, 0.001, 1.005, -9.186, 8.484, 3.387, 0.0, 0.0, 0.0
0.001, 0.002, 1.007, -8.881, 8.27, 3.387, 0.0, 0.0, 0.0
0.002, 0.002, 1.006, -8.942, 8.27, 3.387, 0.0, 0.0, 0.0
0.001, 0.002, 1.006, -9.125, 8.331, 3.296, 0.0, 0.0, 0.0
0.001, 0.002, 1.006, -9.125, 8.362, 3.174, 0.0, 0.0, 0.0
0.001, 0.002, 1.006, -9.125, 8.331, 3.357, 0.0, 0.0, 0.0
0.0, 0.001, 1.007, -9.064, 8.453, 3.326, 0.0, 0.0, 0.0
0.002, 0.001, 1.005, -9.094, 8.392, 3.387, 0.0, 0.0, 0.0
0.002, 0.0, 1.006, -9.094, 8.392, 3.265, 0.0, 0.0, 0.0
0.002, 0.001, 1.006, -9.094, 8.423, 3.296, 0.0, 0.0, 0.0
0.002, 0.0, 1.006, -9.064, 8.453, 3.235, 0.0, 0.0, 0.0
0.001, 0.001, 1.006, -9.186, 8.423, 3.235, 0.0, 0.0, 0.0
0.001, 0.002, 1.006, -9.155, 8.392, 3.265, 0.0, 0.0, 0.0
0.001, 0.002, 1.005, -9.186, 8.301, 3.235, 0.0, 0.0, 0.0
0.001, -0.063, 1.006, -9.216, 8.484, 3.265, 0.0, 0.0, 0.0
0.002, 0.002, 1.005, -9.064, 8.545, 3.204, 0.0, 0.0, 0.0
0.002, 0.003, 1.005, -8.972, 8.636, 3.235, 0.0, 0.0, 0.0
0.001, -0.063, 1.005, -8.881, 8.484, 3.204, 0.0, 0.0, 0.0
0.0, 0.001, 1.006, -9.094, 8.362, 3.296, 0.0, 0.0, 0.0
0.001, 0.001, 1.004, -8.972, 8.423, 3.296, 0.0, 0.0, 0.0
0.002, 0.002, 1.006, -9.094, 8.392, 3.479, 0.0, 0.0, 0.0
0.002, 0.002, 1.005, -9.186, 8.301, 3.326, 0.0, 0.0, 0.0
0.001, 0.002, 1.005, -9.247, 8.331, 3.265, 0.0, 0.0, 0.0
0.002, 0.002, 1.006, -9.155, 8.392, 3.387, 0.0, 0.0, 0.0
0.001, 0.001, 1.004, -9.308, 8.392, 3.326, 0.0, 0.0, 0.0
-0.063, 0.0, 1.004, -9.094, 8.301, 3.204, 0.0, 0.0, 0.0
0.002, 0.001, 1.006, -8.911, 8.423, 3.204, 0.0, 0.0, 0.0
0.001, 0.0, 1.005, -9.033, 8.484, 3.204, 0.0, 0.0, 0.0
0.0, 0.001, 1.004, -9.094, 8.514, 3.326, 0.0, 0.0, 0.0
0.19, 0.227, 1.029, -8.911, 16.418, 27.435, 0.0, 0.0, 0.0
0.04, 0.149, 1.022, -9.918, 7.843, 268.738, 0.0, 0.0, 0.0
-0.139, -0.329, 0.989, -8.728, 59.143, 285.675, 0.0, 0.0, 0.0
0.149, -0.086, 0.92, -9.735, 4.883, 60.638, 0.0, 0.0, 0.0
0.011, -0.045, 1.107, -30.304, -28.229, 3.021, 0.0, 0.0, 0.0
0.024, -0.033, 1.037, -55.908, -122.864, 34.546, 0.0, 0.0, 0.0
0.203, 0.016, 1.048, 69.58, -29.846, 48.462, 0.0, 0.0, 0.0
