### File1
### Start time : 2024/03/29 08:45:11
### ACC FSR:2G
### GYRO FSR:2000
### MAG DATA:MAG OFF
### Interrupt Threshold:1201
### Data Rate:50Hz
### Data Type:9X DATA
### Feature:LP_QUAT
### Gyro Cal:YES
### Gyro Data:CAL
### Acc Data:RAW
accX, accY, accZ, gyroX, gyroY, gyroZ, magX, magY, magZ
0.01, -0.034, 0.966, -16.479, 1.404, 1.099, 0.0, 0.0, 0.0
0.02, -0.034, 0.988, -16.602, 1.648, 1.099, 0.0, 0.0, 0.0
0.022, -0.032, 0.991, -16.663, 1.587, 1.038, 0.0, 0.0, 0.0
0.009, -0.031, 0.987, -16.785, 1.343, 1.038, 0.0, 0.0, 0.0
-0.006, 0.002, 0.975, -16.785, 1.038, 1.099, 0.0, 0.0, 0.0
0.039, -0.382, 1.021, -18.616, 32.715, -1.648, 0.0, 0.0, 0.0
0.032, -0.179, 0.975, -15.93, 49.011, -75.256, 0.0, 0.0, 0.0
-0.017, 0.089, 1.204, -3.113, 63.904, -127.258, 0.0, 0.0, 0.0
0.253, -0.505, 0.95, 65.613, 74.158, -134.705, 0.0, 0.0, 0.0
-0.064, -0.221, 0.952, 69.031, 221.436, -286.438, 0.0, 0.0, 0.0
-0.644, 0.32, 0.946, 94.238, 343.079, -348.999, 0.0, 0.0, 0.0
-1.276, 1.084, 0.774, 295.959, 513.733, -226.257, 0.0, 0.0, 0.0
-1.33, 1.161, 0.738, 550.049, 663.391, 15.381, 0.0, 0.0, 0.0
-1.293, 1.359, 0.584, 488.037, 846.619, 182.434, 0.0, 0.0, 0.0
-0.383, -0.616, -0.797, 162.537, 1270.935, -228.149, 0.0, 0.0, 0.0
-1.01, 0.025, -0.312, 171.204, 1418.945, -428.589, 0.0, 0.0, 0.0
-1.002, 0.143, -0.334, 316.895, 1425.11, -416.687, 0.0, 0.0, 0.0
-0.937, 0.214, -0.335, 431.274, 1391.174, -401.184, 0.0, 0.0, 0.0
-0.892, 0.301, -0.328, 566.467, 1347.29, -396.667, 0.0, 0.0, 0.0
-0.809, 0.342, -0.326, 673.767, 1280.457, -358.093, 0.0, 0.0, 0.0
0.951, 0.084, -0.181, 588.013, 560.059, 5.615, 0.0, 0.0, 0.0
0.086, 0.048, -0.074, 896.362, 70.374, 300.11, 0.0, 0.0, 0.0
