### File1
### Start time : 2024/03/28 22:49:33
### ACC FSR:2G
### GYRO FSR:1000
### MAG DATA:MAG OFF
### Interrupt Threshold:1201
### Data Rate:50Hz
### Data Type:9X DATA
### Feature:6X_LP_QUAT
### Gyro Cal:YES
### Gyro Data:CAL
### Acc Data:RAW
accX, accY, accZ, gyroX, gyroY, gyroZ, magX, magY, magZ
0.061, -0.135, 1.283, -87.738, -55.817, 17.792, 0.0, 0.0, 0.0
0.003, -0.036, 1.273, -65.521, -50.293, 15.228, 0.0, 0.0, 0.0
0.028, -0.111, 1.331, -33.6, -11.292, 20.02, 0.0, 0.0, 0.0
0.044, -0.133, 1.377, 8.209, 28.503, 19.44, 0.0, 0.0, 0.0
0.02, -0.14, 1.31, 9.796, 32.471, 12.848, 0.0, 0.0, 0.0
-0.001, -0.154, 1.408, -5.585, 16.754, 11.871, 0.0, 0.0, 0.0
0.047, -0.162, 1.427, -24.2, -6.165, 12.97, 0.0, 0.0, 0.0
-0.01, -0.163, 1.386, -7.111, -11.2, 23.651, 0.0, 0.0, 0.0
-0.033, -0.122, 1.374, 2.96, -8.087, 18.188, 0.0, 0.0, 0.0
-0.042, -0.142, 1.342, -10.223, -16.51, 17.914, 0.0, 0.0, 0.0
-0.04, -0.206, 1.39, -21.179, -40.161, 15.808, 0.0, 0.0, 0.0
-0.079, -0.201, 1.361, -20.721, -56.824, -0.793, 0.0, 0.0, 0.0
-0.057, -0.172, 1.2, -5.127, -35.736, -6.775, 0.0, 0.0, 0.0
-0.117, -0.093, 1.193, 3.662, -10.071, -12.726, 0.0, 0.0, 0.0
-0.11, -0.082, 1.196, -10.468, -14.893, -6.683, 0.0, 0.0, 0.0
-0.079, -0.109, 1.173, -14.587, -35.645, -10.406, 0.0, 0.0, 0.0
-0.029, -0.181, 1.144, -6.409, -48.553, -4.578, 0.0, 0.0, 0.0
-0.017, -0.187, 1.038, 11.536, -53.65, -12.756, 0.0, 0.0, 0.0
-0.014, -0.159, 0.888, 13.794, -59.174, -21.271, 0.0, 0.0, 0.0
-0.029, -0.108, 0.858, 26.611, -57.983, -27.374, 0.0, 0.0, 0.0
-0.014, -0.084, 0.849, 19.867, -53.253, -29.144, 0.0, 0.0, 0.0
-0.011, -0.015, 0.77, 14.343, -60.852, -35.156, 0.0, 0.0, 0.0
0.054, -0.05, 0.703, 18.341, -62.103, -32.379, 0.0, 0.0, 0.0
0.147, -0.112, 0.675, 18.311, -70.648, -22.156, 0.0, 0.0, 0.0
0.124, -0.061, 0.622, 20.294, -51.483, -21.362, 0.0, 0.0, 0.0
0.151, -0.049, 0.592, 21.973, -35.98, -32.654, 0.0, 0.0, 0.0
0.151, 0.006, 0.572, 31.433, -31.921, -34.698, 0.0, 0.0, 0.0
0.168, 0.048, 0.559, 23.804, -27.679, -22.736, 0.0, 0.0, 0.0
0.182, 0.026, 0.558, -8.087, -58.167, -25.238, 0.0, 0.0, 0.0
0.267, -0.011, 0.686, -12.115, -52.338, -23.926, 0.0, 0.0, 0.0
0.317, -0.022, 0.745, 1.831, -41.199, -15.137, 0.0, 0.0, 0.0
0.366, -0.032, 0.684, 7.629, -29.694, -23.865, 0.0, 0.0, 0.0
0.274, -0.011, 0.636, 10.406, -40.1, -14.801, 0.0, 0.0, 0.0
0.211, 0.005, 0.756, -26.886, -45.41, -13.062, 0.0, 0.0, 0.0
0.303, 0.025, 0.842, -21.423, -55.023, -13.702, 0.0, 0.0, 0.0
0.384, 0.022, 0.744, 4.211, -30.334, -12.146, 0.0, 0.0, 0.0
0.439, -0.014, 0.632, 31.25, -26.52, -17.242, 0.0, 0.0, 0.0
0.401, -0.028, 0.606, 9.064, -40.771, -5.859, 0.0, 0.0, 0.0
