### File1
### Start time : 2024/03/28 22:51:25
### ACC FSR:2G
### GYRO FSR:1000
### MAG DATA:MAG OFF
### Interrupt Threshold:1201
### Data Rate:50Hz
### Data Type:9X DATA
### Feature:6X_LP_QUAT
### Gyro Cal:YES
### Gyro Data:CAL
### Acc Data:RAW
accX, accY, accZ, gyroX, gyroY, gyroZ, magX, magY, magZ
0.209, 0.096, 1.154, 20.508, -43.793, 3.448, 0.0, 0.0, 0.0
0.182, 0.073, 1.36, 16.754, -18.28, -0.702, 0.0, 0.0, 0.0
0.158, 0.056, 1.365, 2.563, 0.183, 9.766, 0.0, 0.0, 0.0
0.163, 0.061, 1.264, -11.139, -3.632, -3.052, 0.0, 0.0, 0.0
0.187, 0.076, 1.29, -12.787, 12.054, -1.801, 0.0, 0.0, 0.0
0.215, 0.088, 1.361, -14.923, 20.508, -0.549, 0.0, 0.0, 0.0
0.184, 0.101, 1.392, -12.756, 23.071, -3.021, 0.0, 0.0, 0.0
0.157, 0.084, 1.334, -19.897, 40.192, -2.258, 0.0, 0.0, 0.0
0.102, 0.059, 1.282, -27.985, 46.753, 9.857, 0.0, 0.0, 0.0
0.056, 0.067, 1.323, -37.842, 76.874, 4.517, 0.0, 0.0, 0.0
0.055, 0.051, 1.403, -56.671, 91.217, -2.014, 0.0, 0.0, 0.0
0.099, 0.066, 1.297, -46.082, 72.266, -7.538, 0.0, 0.0, 0.0
0.089, 0.1, 1.156, -36.713, 48.035, -13.641, 0.0, 0.0, 0.0
0.047, 0.079, 1.145, -50.018, 56.58, -19.073, 0.0, 0.0, 0.0
-0.032, 0.011, 1.163, -61.707, 69.794, -17.7, 0.0, 0.0, 0.0
-0.045, -0.009, 1.061, -78.552, 79.865, -11.78, 0.0, 0.0, 0.0
-0.044, -0.007, 0.998, -80.597, 79.651, -14.923, 0.0, 0.0, 0.0
-0.06, -0.008, 1.082, -69.763, 73.853, -24.506, 0.0, 0.0, 0.0
-0.16, -0.08, 1.039, -62.225, 49.347, -21.057, 0.0, 0.0, 0.0
-0.21, -0.11, 0.919, -71.991, 29.602, -28.351, 0.0, 0.0, 0.0
-0.184, -0.107, 0.824, -77.148, 38.3, -35.828, 0.0, 0.0, 0.0
-0.145, -0.107, 0.841, -86.426, 48.035, -38.635, 0.0, 0.0, 0.0
-0.177, -0.191, 0.818, -60.76, -1.434, -48.615, 0.0, 0.0, 0.0
-0.189, -0.225, 0.736, -48.431, -13.397, -45.624, 0.0, 0.0, 0.0
-0.151, -0.224, 0.654, -47.089, -11.353, -43.152, 0.0, 0.0, 0.0
-0.193, -0.266, 0.791, -56.091, 4.089, -48.126, 0.0, 0.0, 0.0
-0.123, -0.247, 0.828, -62.531, -9.369, -48.553, 0.0, 0.0, 0.0
-0.065, -0.231, 0.677, -44.891, -41.901, -43.884, 0.0, 0.0, 0.0
0.001, -0.294, 0.543, -28.564, -46.356, -48.553, 0.0, 0.0, 0.0
-0.041, -0.371, 0.578, -37.415, -30.121, -30.09, 0.0, 0.0, 0.0
-0.076, -0.429, 0.578, -57.556, -22.339, -22.583, 0.0, 0.0, 0.0
-0.141, -0.461, 0.454, -49.622, -33.875, -31.921, 0.0, 0.0, 0.0
-0.117, -0.461, 0.485, -42.664, -16.663, -28.778, 0.0, 0.0, 0.0
-0.037, -0.432, 0.581, -30.365, -2.38, -30.792, 0.0, 0.0, 0.0
-0.05, -0.437, 0.588, -34.027, 2.289, -28.137, 0.0, 0.0, 0.0
-0.044, -0.432, 0.561, -25.879, -8.636, -33.539, 0.0, 0.0, 0.0
-0.049, -0.434, 0.661, -22.705, 5.402, -21.21, 0.0, 0.0, 0.0
-0.057, -0.461, 0.699, -33.539, 12.848, -15.503, 0.0, 0.0, 0.0
-0.103, -0.49, 0.734, -40.985, 16.663, -18.616, 0.0, 0.0, 0.0
-0.101, -0.519, 0.68, -39.337, 3.662, -17.944, 0.0, 0.0, 0.0
-0.067, -0.521, 0.692, -28.778, 3.448, -16.357, 0.0, 0.0, 0.0
-0.097, -0.551, 0.736, -34.79, -3.418, -10.315, 0.0, 0.0, 0.0
-0.16, -0.584, 0.677, -34.576, -11.2, 1.526, 0.0, 0.0, 0.0
