### File1
### Start time : 2024/03/29 09:05:02
### ACC FSR:2G
### GYRO FSR:2000
### MAG DATA:MAG OFF
### Interrupt Threshold:1201
### Data Rate:50Hz
### Data Type:9X DATA
### Feature:LP_QUAT
### Gyro Cal:YES
### Gyro Data:CAL
### Acc Data:RAW
accX, accY, accZ, gyroX, gyroY, gyroZ, magX, magY, magZ
0.251, -0.043, 1.393, 3.967, -5.615, 5.005, 0.0, 0.0, 0.0
0.203, -0.113, 1.377, -6.775, 53.284, -18.372, 0.0, 0.0, 0.0
0.125, -0.141, 1.364, 8.606, 33.325, -18.25, 0.0, 0.0, 0.0
0.109, -0.118, 1.344, 38.33, -6.165, -18.433, 0.0, 0.0, 0.0
0.108, -0.161, 1.294, 27.405, 21.79, -18.555, 0.0, 0.0, 0.0
0.116, -0.123, 1.219, 26.917, 27.222, -31.921, 0.0, 0.0, 0.0
0.024, -0.089, 1.142, 27.771, 12.39, -39.063, 0.0, 0.0, 0.0
-0.003, -0.087, 1.06, 63.782, -7.629, -33.508, 0.0, 0.0, 0.0
0.034, -0.058, 1.006, 59.448, 7.629, -11.536, 0.0, 0.0, 0.0
0.035, -0.002, 0.939, 69.153, -18.433, -22.522, 0.0, 0.0, 0.0
-0.017, 0.029, 0.89, 79.041, -33.936, 0.122, 0.0, 0.0, 0.0
0.027, 0.067, 0.826, 81.055, -25.696, -16.785, 0.0, 0.0, 0.0
0.031, 0.141, 0.832, 69.275, -30.701, -13.245, 0.0, 0.0, 0.0
0.04, 0.151, 0.762, 59.875, -50.842, -34.241, 0.0, 0.0, 0.0
0.086, 0.085, 0.655, 66.65, -11.23, -32.532, 0.0, 0.0, 0.0
0.085, 0.06, 0.606, 28.137, -23.01, -34.241, 0.0, 0.0, 0.0
0.046, 0.134, 0.714, 38.269, -35.706, -36.743, 0.0, 0.0, 0.0
0.051, 0.153, 0.879, 28.076, -13.245, -14.099, 0.0, 0.0, 0.0
0.025, 0.158, 0.802, 30.579, 5.432, -21.301, 0.0, 0.0, 0.0
0.053, 0.206, 0.694, 37.659, 8.057, -16.846, 0.0, 0.0, 0.0
0.063, 0.252, 0.623, 23.193, 11.841, -20.447, 0.0, 0.0, 0.0
0.097, 0.285, 0.655, -3.296, 18.127, -13.672, 0.0, 0.0, 0.0
0.051, 0.297, 0.737, -4.822, -5.676, -34.973, 0.0, 0.0, 0.0
0.048, 0.303, 0.747, -2.319, -6.348, -31.616, 0.0, 0.0, 0.0
0.008, 0.278, 0.768, -2.747, -6.531, -9.949, 0.0, 0.0, 0.0
0.002, 0.269, 0.725, -5.554, 4.639, -20.874, 0.0, 0.0, 0.0
0.043, 0.259, 0.732, 4.639, 4.7, -18.738, 0.0, 0.0, 0.0
0.061, 0.267, 0.768, 1.526, 4.578, -19.165, 0.0, 0.0, 0.0
