### File1
### Start time : 2024/03/28 22:49:07
### ACC FSR:2G
### GYRO FSR:1000
### MAG DATA:MAG OFF
### Interrupt Threshold:1201
### Data Rate:50Hz
### Data Type:9X DATA
### Feature:6X_LP_QUAT
### Gyro Cal:YES
### Gyro Data:CAL
### Acc Data:RAW
accX, accY, accZ, gyroX, gyroY, gyroZ, magX, magY, magZ
-0.006, -0.144, 1.5, 1.19, -1.587, 32.44, 0.0, 0.0, 0.0
0.049, -0.141, 1.487, 24.2, -32.257, 27.557, 0.0, 0.0, 0.0
0.164, -0.094, 1.483, 23.346, -40.985, 21.942, 0.0, 0.0, 0.0
0.2, -0.103, 1.471, 7.05, -2.777, 19.104, 0.0, 0.0, 0.0
0.045, -0.151, 1.338, -4.7, 34.18, 12.451, 0.0, 0.0, 0.0
-0.014, -0.198, 1.268, -21.515, 48.004, 26.886, 0.0, 0.0, 0.0
-0.043, -0.239, 1.257, -32.166, 49.713, 19.653, 0.0, 0.0, 0.0
-0.02, -0.245, 1.177, 2.625, 18.799, 13.031, 0.0, 0.0, 0.0
-0.007, -0.179, 1.178, 22.369, -14.069, 10.406, 0.0, 0.0, 0.0
-0.009, -0.213, 1.178, 35.187, -20.142, 9.949, 0.0, 0.0, 0.0
-0.01, -0.232, 1.087, 63.507, -34.576, 9.094, 0.0, 0.0, 0.0
-0.053, -0.182, 1.002, 73.181, -29.968, -8.453, 0.0, 0.0, 0.0
-0.042, -0.087, 0.941, 80.109, -48.248, -17.334, 0.0, 0.0, 0.0
0.05, -0.031, 0.88, 92.743, -69.153, -24.78, 0.0, 0.0, 0.0
0.147, 0.01, 0.967, 112.091, -70.984, -32.257, 0.0, 0.0, 0.0
0.106, 0.007, 0.956, 75.348, -18.616, -20.874, 0.0, 0.0, 0.0
0.06, -0.006, 0.825, 65.918, 24.384, -25.482, 0.0, 0.0, 0.0
0.05, -0.016, 0.786, 50.476, 35.706, -15.106, 0.0, 0.0, 0.0
0.04, 0.089, 0.772, 39.154, 40.741, -26.398, 0.0, 0.0, 0.0
0.044, 0.193, 0.782, 44.983, 19.104, -32.349, 0.0, 0.0, 0.0
0.057, 0.16, 0.722, 77.087, -12.939, -32.99, 0.0, 0.0, 0.0
0.101, 0.156, 0.744, 90.179, -23.346, -30.243, 0.0, 0.0, 0.0
0.03, 0.209, 0.768, 80.994, -10.284, -28.381, 0.0, 0.0, 0.0
0.002, 0.18, 0.67, 62.561, 13.55, -20.935, 0.0, 0.0, 0.0
-0.043, 0.153, 0.658, 47.424, 34.18, -25.757, 0.0, 0.0, 0.0
0.0, 0.214, 0.689, 48.37, 24.384, -31.433, 0.0, 0.0, 0.0
0.017, 0.229, 0.719, 51.27, 10.437, -32.593, 0.0, 0.0, 0.0
0.009, 0.271, 0.698, 55.969, 15.778, -19.623, 0.0, 0.0, 0.0
-0.035, 0.278, 0.676, 38.574, 25.604, -16.968, 0.0, 0.0, 0.0
-0.025, 0.281, 0.673, 40.497, 32.41, -8.698, 0.0, 0.0, 0.0
-0.051, 0.35, 0.685, 33.478, 41.779, 3.418, 0.0, 0.0, 0.0
-0.028, 0.381, 0.635, 40.619, 29.968, -1.892, 0.0, 0.0, 0.0
-0.03, 0.391, 0.616, 38.666, 20.355, -0.732, 0.0, 0.0, 0.0
-0.03, 0.427, 0.621, 42.053, 23.499, -0.427, 0.0, 0.0, 0.0
-0.085, 0.432, 0.619, 34.485, 26.215, 9.857, 0.0, 0.0, 0.0
