### File1
### Start time : 2024/03/28 22:51:15
### ACC FSR:2G
### GYRO FSR:1000
### MAG DATA:MAG OFF
### Interrupt Threshold:1201
### Data Rate:50Hz
### Data Type:9X DATA
### Feature:6X_LP_QUAT
### Gyro Cal:YES
### Gyro Data:CAL
### Acc Data:RAW
accX, accY, accZ, gyroX, gyroY, gyroZ, magX, magY, magZ
-0.21, 0.093, 1.528, -16.022, -1.282, -1.923, 0.0, 0.0, 0.0
-0.204, 0.056, 1.555, -49.164, -21.484, -4.944, 0.0, 0.0, 0.0
-0.221, 0.121, 1.484, -38.544, -21.271, -19.287, 0.0, 0.0, 0.0
-0.186, 0.134, 1.396, -47.729, -40.222, -17.761, 0.0, 0.0, 0.0
-0.158, 0.106, 1.28, -55.664, -44.495, -4.486, 0.0, 0.0, 0.0
-0.127, 0.035, 1.196, -46.509, -48.767, 3.326, 0.0, 0.0, 0.0
-0.105, 0.022, 1.142, -51.697, -28.625, 1.404, 0.0, 0.0, 0.0
-0.092, -0.065, 1.168, -84.259, -40.07, -15.717, 0.0, 0.0, 0.0
-0.092, -0.113, 1.314, -103.821, -48.92, -18.707, 0.0, 0.0, 0.0
-0.11, -0.1, 1.14, -61.371, -40.253, -32.623, 0.0, 0.0, 0.0
-0.109, -0.026, 1.025, -41.748, -16.632, -27.802, 0.0, 0.0, 0.0
-0.14, -0.035, 1.071, -39.917, -13.031, -21.484, 0.0, 0.0, 0.0
-0.126, -0.08, 1.107, -43.182, -56.366, -22.034, 0.0, 0.0, 0.0
-0.097, -0.102, 1.051, -39.49, -61.432, -33.63, 0.0, 0.0, 0.0
-0.097, -0.096, 0.807, -20.691, -68.756, -29.541, 0.0, 0.0, 0.0
-0.089, -0.014, 0.766, -20.142, -68.054, -42.206, 0.0, 0.0, 0.0
-0.022, -0.073, 0.84, -23.712, -68.909, -30.548, 0.0, 0.0, 0.0
0.059, -0.15, 0.73, 16.693, -67.871, -30.212, 0.0, 0.0, 0.0
0.076, -0.106, 0.563, 35.583, -64.301, -39.337, 0.0, 0.0, 0.0
0.131, -0.061, 0.494, 13.824, -65.857, -42.114, 0.0, 0.0, 0.0
0.14, -0.062, 0.582, -14.648, -67.322, -41.626, 0.0, 0.0, 0.0
0.181, -0.117, 0.592, -20.752, -71.991, -29.388, 0.0, 0.0, 0.0
0.24, -0.059, 0.502, -4.822, -56.976, -31.067, 0.0, 0.0, 0.0
0.313, -0.021, 0.459, 3.54, -32.013, -47.058, 0.0, 0.0, 0.0
0.246, -0.025, 0.631, -48.615, -37.476, -48.92, 0.0, 0.0, 0.0
0.334, -0.193, 0.886, -87.646, -59.753, -56.183, 0.0, 0.0, 0.0
0.318, -0.178, 0.716, -33.112, -66.04, -37.537, 0.0, 0.0, 0.0
0.38, -0.101, 0.54, 14.557, -50.049, -42.389, 0.0, 0.0, 0.0
0.387, 0.043, 0.514, 11.993, -32.959, -29.877, 0.0, 0.0, 0.0
0.441, -0.064, 0.583, 3.357, -21.423, -20.782, 0.0, 0.0, 0.0
0.464, -0.218, 0.661, 2.441, -22.339, -13.153, 0.0, 0.0, 0.0
0.474, -0.22, 0.618, 0.854, -33.203, -26.031, 0.0, 0.0, 0.0
0.459, -0.048, 0.741, -18.433, -26.825, -32.593, 0.0, 0.0, 0.0
0.413, -0.01, 0.774, -25.024, -14.954, -25.36, 0.0, 0.0, 0.0
0.518, -0.032, 0.737, 1.007, -21.057, -27.008, 0.0, 0.0, 0.0
0.449, -0.117, 0.72, 27.252, -17.059, -15.93, 0.0, 0.0, 0.0
0.489, -0.077, 0.664, 34.424, -9.888, -5.89, 0.0, 0.0, 0.0
0.466, -0.039, 0.637, 10.315, -17.548, -6.561, 0.0, 0.0, 0.0
0.48, -0.041, 0.657, -12.451, -21.332, -11.566, 0.0, 0.0, 0.0
0.554, -0.072, 0.571, -16.266, -24.231, 3.815, 0.0, 0.0, 0.0
0.562, -0.141, 0.593, -40.253, -12.665, 1.617, 0.0, 0.0, 0.0
0.528, -0.172, 0.677, -42.053, -14.008, -8.362, 0.0, 0.0, 0.0
0.538, -0.165, 0.699, -21.881, -18.341, -9.857, 0.0, 0.0, 0.0
0.646, -0.248, 0.557, -32.623, -15.686, -7.66, 0.0, 0.0, 0.0
0.626, -0.234, 0.584, -29.053, -11.414, -18.555, 0.0, 0.0, 0.0
0.596, -0.22, 0.563, -26.367, -1.709, -16.663, 0.0, 0.0, 0.0
0.603, -0.182, 0.496, -10.437, 6.897, -6.897, 0.0, 0.0, 0.0
0.64, -0.163, 0.369, 3.204, 14.984, -18.036, 0.0, 0.0, 0.0
0.653, -0.175, 0.367, -15.015, 20.813, -13.0, 0.0, 0.0, 0.0
0.615, -0.17, 0.452, -53.589, 19.226, -18.677, 0.0, 0.0, 0.0
0.508, -0.157, 0.461, -84.137, -18.524, -16.51, 0.0, 0.0, 0.0
0.504, -0.117, 0.432, -60.12, -6.989, -16.724, 0.0, 0.0, 0.0
0.559, -0.07, 0.281, -24.017, 4.211, -11.566, 0.0, 0.0, 0.0
0.536, 0.021, 0.186, -10.498, 44.128, 17.792, 0.0, 0.0, 0.0
0.407, 0.032, 0.23, -12.726, 63.263, 31.158, 0.0, 0.0, 0.0
0.308, 0.125, 0.308, -38.3, 53.558, 47.76, 0.0, 0.0, 0.0
0.285, 0.047, 0.371, -42.084, 43.396, 64.27, 0.0, 0.0, 0.0
0.248, -0.131, 0.371, -4.12, 36.896, 70.892, 0.0, 0.0, 0.0
0.168, -0.146, 0.38, 18.463, 51.971, 62.378, 0.0, 0.0, 0.0
0.088, -0.012, 0.39, 33.112, 61.646, 60.638, 0.0, 0.0, 0.0
0.043, 0.026, 0.59, 40.039, 67.017, 73.029, 0.0, 0.0, 0.0
-0.043, -0.015, 0.689, 38.818, 50.903, 86.304, 0.0, 0.0, 0.0
0.006, -0.076, 0.601, 43.182, 56.213, 67.78, 0.0, 0.0, 0.0
0.035, -0.101, 0.553, 54.993, 66.956, 62.592, 0.0, 0.0, 0.0
-0.044, -0.127, 0.782, 50.171, 84.015, 44.464, 0.0, 0.0, 0.0
-0.103, -0.032, 1.045, 22.705, 79.803, 36.041, 0.0, 0.0, 0.0
-0.126, -0.063, 1.109, 25.421, 67.657, 37.201, 0.0, 0.0, 0.0
-0.164, -0.181, 1.231, 46.997, 102.905, 48.523, 0.0, 0.0, 0.0
-0.299, -0.247, 1.403, 53.345, 104.248, 38.757, 0.0, 0.0, 0.0
-0.214, -0.198, 1.726, 54.382, 86.853, 25.33, 0.0, 0.0, 0.0
-0.188, -0.246, 1.736, 88.379, 74.432, 0.519, 0.0, 0.0, 0.0
-0.188, -0.216, 1.59, 101.257, 86.731, -27.374, 0.0, 0.0, 0.0
-0.234, -0.111, 1.527, 94.727, 64.911, -48.309, 0.0, 0.0, 0.0
-0.264, -0.133, 1.485, 46.326, 29.022, -44.556, 0.0, 0.0, 0.0
-0.263, -0.116, 1.341, 19.653, 25.94, -55.389, 0.0, 0.0, 0.0
-0.152, 0.097, 1.262, 7.507, 58.105, -11.078, 0.0, 0.0, 0.0
-0.121, 0.14, 1.497, 41.138, 60.822, 2.655, 0.0, 0.0, 0.0
-0.144, 0.125, 1.706, 79.041, 67.627, 1.251, 0.0, 0.0, 0.0
-0.13, -0.005, 1.662, 66.925, 39.551, 8.148, 0.0, 0.0, 0.0
-0.15, -0.013, 1.669, 43.976, 13.092, 9.949, 0.0, 0.0, 0.0
-0.143, -0.022, 1.683, -12.97, -11.81, 10.559, 0.0, 0.0, 0.0
-0.143, 0.049, 1.627, -79.102, -57.068, 6.805, 0.0, 0.0, 0.0
-0.12, 0.07, 1.511, -85.419, -66.04, 10.376, 0.0, 0.0, 0.0
-0.127, -0.023, 1.483, -86.334, -52.582, 8.453, 0.0, 0.0, 0.0
-0.128, -0.114, 1.501, -67.474, -63.934, 8.301, 0.0, 0.0, 0.0
-0.115, -0.133, 1.424, -57.404, -58.838, -5.432, 0.0, 0.0, 0.0
-0.12, -0.039, 1.271, -41.748, -53.955, -21.484, 0.0, 0.0, 0.0
-0.192, 0.091, 1.088, -50.659, -52.277, -20.935, 0.0, 0.0, 0.0
-0.119, -0.008, 1.046, -43.243, -55.389, -21.637, 0.0, 0.0, 0.0
-0.097, -0.106, 1.044, -46.478, -36.774, -22.4, 0.0, 0.0, 0.0
-0.115, -0.094, 1.002, -71.747, -58.228, -32.623, 0.0, 0.0, 0.0
-0.081, -0.111, 0.95, -86.609, -71.747, -39.154, 0.0, 0.0, 0.0
-0.072, -0.091, 0.945, -62.378, -71.747, -38.513, 0.0, 0.0, 0.0
-0.023, -0.116, 0.988, -41.626, -59.235, -48.401, 0.0, 0.0, 0.0
-0.008, -0.112, 0.917, 8.148, -53.162, -50.262, 0.0, 0.0, 0.0
0.014, -0.134, 0.729, 28.412, -51.544, -44.128, 0.0, 0.0, 0.0
0.031, -0.062, 0.594, 14.862, -71.838, -42.511, 0.0, 0.0, 0.0
0.037, -0.009, 0.568, -25.085, -86.06, -29.358, 0.0, 0.0, 0.0
0.108, -0.071, 0.636, -49.53, -77.759, -40.588, 0.0, 0.0, 0.0
0.194, -0.097, 0.618, -31.708, -79.681, -42.877, 0.0, 0.0, 0.0
0.219, -0.073, 0.534, 11.261, -44.434, -38.818, 0.0, 0.0, 0.0
0.257, -0.057, 0.501, 9.613, -35.492, -35.95, 0.0, 0.0, 0.0
0.289, -0.08, 0.604, -49.713, -62.286, -28.564, 0.0, 0.0, 0.0
0.349, -0.141, 0.718, -71.075, -80.353, -27.71, 0.0, 0.0, 0.0
0.377, -0.119, 0.592, -21.545, -52.979, -42.267, 0.0, 0.0, 0.0
0.364, -0.046, 0.454, 26.703, -22.491, -36.102, 0.0, 0.0, 0.0
0.411, -0.037, 0.503, 17.242, -12.939, -34.79, 0.0, 0.0, 0.0
