### File1
### Start time : 2024/03/28 22:49:28
### ACC FSR:2G
### GYRO FSR:1000
### MAG DATA:MAG OFF
### Interrupt Threshold:1201
### Data Rate:50Hz
### Data Type:9X DATA
### Feature:6X_LP_QUAT
### Gyro Cal:YES
### Gyro Data:CAL
### Acc Data:RAW
accX, accY, accZ, gyroX, gyroY, gyroZ, magX, magY, magZ
0.03, -0.078, 1.55, 23.224, -13.58, 17.7, 0.0, 0.0, 0.0
-0.017, -0.131, 1.518, 20.325, 0.458, 5.554, 0.0, 0.0, 0.0
-0.012, -0.13, 1.504, 27.71, -6.989, 6.653, 0.0, 0.0, 0.0
-0.012, -0.156, 1.493, 35.278, -11.749, 4.883, 0.0, 0.0, 0.0
0.021, -0.143, 1.41, 49.469, -6.592, -3.204, 0.0, 0.0, 0.0
0.006, -0.108, 1.283, 57.922, -4.761, -8.453, 0.0, 0.0, 0.0
-0.079, -0.108, 1.17, 64.911, -24.567, 0.366, 0.0, 0.0, 0.0
-0.079, -0.132, 1.061, 73.242, -41.718, -9.979, 0.0, 0.0, 0.0
-0.058, -0.132, 0.975, 66.925, -36.926, -5.981, 0.0, 0.0, 0.0
-0.085, -0.086, 0.95, 70.068, -36.407, -7.782, 0.0, 0.0, 0.0
-0.029, -0.059, 0.915, 79.559, -39.276, -6.561, 0.0, 0.0, 0.0
0.015, 0.023, 0.864, 62.012, -18.799, -16.083, 0.0, 0.0, 0.0
0.026, -0.016, 0.728, 43.427, 13.916, -12.024, 0.0, 0.0, 0.0
0.031, 0.054, 0.663, 49.011, 20.752, -25.36, 0.0, 0.0, 0.0
-0.015, 0.036, 0.58, 63.66, 7.721, -27.1, 0.0, 0.0, 0.0
-0.036, 0.068, 0.551, 66.223, 8.82, -27.252, 0.0, 0.0, 0.0
-0.016, 0.109, 0.533, 53.162, -0.61, -15.137, 0.0, 0.0, 0.0
-0.019, 0.17, 0.481, 51.392, -2.777, -23.682, 0.0, 0.0, 0.0
-0.008, 0.228, 0.435, 62.866, 1.129, -24.963, 0.0, 0.0, 0.0
0.026, 0.254, 0.406, 62.531, -17.761, -26.398, 0.0, 0.0, 0.0
0.041, 0.308, 0.468, 63.232, -22.736, -22.308, 0.0, 0.0, 0.0
-0.018, 0.377, 0.504, 46.631, -12.146, -20.966, 0.0, 0.0, 0.0
-0.003, 0.369, 0.448, 33.905, 8.789, -13.489, 0.0, 0.0, 0.0
0.063, 0.405, 0.516, 18.402, 4.303, -7.263, 0.0, 0.0, 0.0
0.084, 0.387, 0.607, 14.008, 1.221, -4.456, 0.0, 0.0, 0.0
0.06, 0.418, 0.668, 15.167, -9.064, -4.852, 0.0, 0.0, 0.0
0.079, 0.459, 0.676, 12.115, 1.953, -6.744, 0.0, 0.0, 0.0
0.085, 0.465, 0.691, 24.231, -10.925, -17.578, 0.0, 0.0, 0.0
0.088, 0.462, 0.683, 24.567, -16.846, -18.921, 0.0, 0.0, 0.0
0.071, 0.473, 0.703, 13.916, -7.416, -12.024, 0.0, 0.0, 0.0
0.026, 0.491, 0.704, 11.566, 3.876, -17.334, 0.0, 0.0, 0.0
-0.006, 0.489, 0.7, -0.183, 9.888, -4.028, 0.0, 0.0, 0.0
0.025, 0.488, 0.724, 10.315, 8.789, -8.27, 0.0, 0.0, 0.0
0.024, 0.479, 0.715, 8.514, 8.301, -9.003, 0.0, 0.0, 0.0
0.029, 0.509, 0.72, 8.789, -9.338, -4.395, 0.0, 0.0, 0.0
