### File1
### Start time : 2024/03/28 22:49:24
### ACC FSR:2G
### GYRO FSR:1000
### MAG DATA:MAG OFF
### Interrupt Threshold:1201
### Data Rate:50Hz
### Data Type:9X DATA
### Feature:6X_LP_QUAT
### Gyro Cal:YES
### Gyro Data:CAL
### Acc Data:RAW
accX, accY, accZ, gyroX, gyroY, gyroZ, magX, magY, magZ
-0.093, -0.287, 1.498, -33.02, 22.644, 26.642, 0.0, 0.0, 0.0
-0.083, -0.284, 1.52, -47.577, 54.26, 26.917, 0.0, 0.0, 0.0
-0.099, -0.26, 1.421, -37.415, 60.547, 17.548, 0.0, 0.0, 0.0
-0.118, -0.313, 1.4, 8.698, 20.172, 9.979, 0.0, 0.0, 0.0
-0.165, -0.359, 1.393, 48.065, -22.827, 4.791, 0.0, 0.0, 0.0
-0.105, -0.347, 1.456, 84.229, -80.048, 10.895, 0.0, 0.0, 0.0
-0.061, -0.294, 1.502, 107.361, -79.132, 10.986, 0.0, 0.0, 0.0
-0.029, -0.284, 1.196, 118.195, -66.284, 2.167, 0.0, 0.0, 0.0
-0.043, -0.238, 1.055, 126.221, -65.094, -17.487, 0.0, 0.0, 0.0
-0.104, -0.164, 0.874, 113.525, -55.328, -20.111, 0.0, 0.0, 0.0
-0.111, -0.109, 0.781, 90.607, -29.327, -32.318, 0.0, 0.0, 0.0
-0.072, -0.062, 0.746, 79.376, -20.782, -33.112, 0.0, 0.0, 0.0
-0.046, -0.027, 0.683, 63.721, -18.585, -31.769, 0.0, 0.0, 0.0
-0.014, 0.045, 0.678, 41.321, 2.563, -34.058, 0.0, 0.0, 0.0
0.02, 0.121, 0.66, 37.628, -11.841, -28.503, 0.0, 0.0, 0.0
0.063, 0.132, 0.66, 89.294, -51.941, -31.067, 0.0, 0.0, 0.0
0.045, 0.147, 0.677, 101.959, -62.134, -40.253, 0.0, 0.0, 0.0
0.043, 0.169, 0.635, 94.208, -38.91, -39.948, 0.0, 0.0, 0.0
-0.017, 0.211, 0.532, 80.17, -5.859, -33.142, 0.0, 0.0, 0.0
-0.01, 0.251, 0.448, 59.723, 8.82, -19.684, 0.0, 0.0, 0.0
0.025, 0.293, 0.484, 51.453, 5.035, -27.13, 0.0, 0.0, 0.0
0.047, 0.338, 0.486, 46.326, 6.531, -25.299, 0.0, 0.0, 0.0
0.03, 0.39, 0.453, 29.755, 14.679, -14.465, 0.0, 0.0, 0.0
0.037, 0.419, 0.462, 18.219, 20.05, -23.499, 0.0, 0.0, 0.0
0.035, 0.422, 0.559, 12.115, 4.059, -27.1, 0.0, 0.0, 0.0
0.049, 0.45, 0.66, 34.027, -9.155, -21.851, 0.0, 0.0, 0.0
0.026, 0.453, 0.594, 26.123, 16.205, -14.282, 0.0, 0.0, 0.0
0.024, 0.475, 0.556, 12.695, 11.749, -18.616, 0.0, 0.0, 0.0
0.051, 0.452, 0.592, 32.074, 0.0, -19.012, 0.0, 0.0, 0.0
