### File1
### Start time : 2024/03/29 08:45:42
### ACC FSR:2G
### GYRO FSR:2000
### MAG DATA:MAG OFF
### Interrupt Threshold:1201
### Data Rate:50Hz
### Data Type:9X DATA
### Feature:LP_QUAT
### Gyro Cal:YES
### Gyro Data:CAL
### Acc Data:RAW
accX, accY, accZ, gyroX, gyroY, gyroZ, magX, magY, magZ
0.055, 0.08, 1.423, 47.852, -42.053, -10.62, 0.0, 0.0, 0.0
0.037, 0.092, 1.569, 27.954, -49.805, -8.85, 0.0, 0.0, 0.0
0.051, 0.129, 1.556, 21.301, -27.832, -17.822, 0.0, 0.0, 0.0
0.065, 0.114, 1.456, -18.738, -15.442, -17.639, 0.0, 0.0, 0.0
0.087, 0.117, 1.347, -37.292, 3.601, -20.874, 0.0, 0.0, 0.0
0.14, 0.125, 1.309, -45.288, 13.672, 1.16, 0.0, 0.0, 0.0
0.173, 0.136, 1.323, -58.533, 27.283, 0.61, 0.0, 0.0, 0.0
0.126, 0.088, 1.352, -57.068, 35.339, -10.681, 0.0, 0.0, 0.0
0.099, 0.076, 1.16, -44.006, -3.967, -34.973, 0.0, 0.0, 0.0
0.116, 0.092, 0.962, -44.983, -1.892, -33.875, 0.0, 0.0, 0.0
0.092, 0.1, 0.985, -58.533, 23.438, -33.508, 0.0, 0.0, 0.0
0.086, 0.079, 1.044, -78.186, 51.636, -25.757, 0.0, 0.0, 0.0
0.012, 0.012, 1.03, -83.496, 44.373, -47.729, 0.0, 0.0, 0.0
0.005, 0.028, 0.964, -82.886, 39.429, -47.302, 0.0, 0.0, 0.0
-0.023, 0.015, 1.001, -82.092, 49.5, -48.95, 0.0, 0.0, 0.0
0.036, 0.02, 0.99, -55.481, 15.564, -53.345, 0.0, 0.0, 0.0
-0.004, -0.011, 0.968, -42.969, -4.089, -41.016, 0.0, 0.0, 0.0
-0.066, -0.083, 0.944, -53.589, -18.738, -42.603, 0.0, 0.0, 0.0
-0.111, -0.078, 0.809, -54.688, -16.785, -54.565, 0.0, 0.0, 0.0
-0.088, -0.099, 0.832, -64.453, -1.892, -50.903, 0.0, 0.0, 0.0
-0.083, -0.122, 0.916, -56.58, 19.775, -44.373, 0.0, 0.0, 0.0
-0.057, -0.162, 0.884, -59.265, 16.113, -68.848, 0.0, 0.0, 0.0
-0.085, -0.16, 0.75, -61.646, -1.953, -68.176, 0.0, 0.0, 0.0
-0.074, -0.166, 0.706, -62.195, 21.79, -70.251, 0.0, 0.0, 0.0
-0.049, -0.192, 0.741, -56.213, 22.522, -57.007, 0.0, 0.0, 0.0
-0.016, -0.209, 0.803, -46.387, -6.165, -58.777, 0.0, 0.0, 0.0
-0.063, -0.216, 0.749, -62.683, 0.0, -68.237, 0.0, 0.0, 0.0
-0.026, -0.206, 0.666, -46.509, -19.897, -45.715, 0.0, 0.0, 0.0
0.016, -0.182, 0.687, -41.748, -19.47, -44.373, 0.0, 0.0, 0.0
0.036, -0.252, 0.738, -28.931, -13.733, -44.556, 0.0, 0.0, 0.0
0.0, -0.334, 0.755, -36.743, -38.757, -39.856, 0.0, 0.0, 0.0
0.053, -0.322, 0.68, -34.729, -29.846, -50.049, 0.0, 0.0, 0.0
0.078, -0.292, 0.708, -27.405, -32.715, -47.485, 0.0, 0.0, 0.0
0.062, -0.299, 0.775, -52.734, -17.639, -27.222, 0.0, 0.0, 0.0
0.061, -0.364, 0.799, -48.523, -20.63, -39.063, 0.0, 0.0, 0.0
