### File1
### Start time : 2024/03/29 09:15:00
### ACC FSR:2G
### GYRO FSR:2000
### MAG DATA:MAG OFF
### Interrupt Threshold:1201
### Data Rate:50Hz
### Data Type:9X DATA
### Feature:LP_QUAT
### Gyro Cal:YES
### Gyro Data:CAL
### Acc Data:RAW
accX, accY, accZ, gyroX, gyroY, gyroZ, magX, magY, magZ
0.08, 0.0, 1.123, -14.404, -68.665, 33.508, 0.0, 0.0, 0.0
0.054, -0.089, 1.144, -32.959, -43.274, 11.047, 0.0, 0.0, 0.0
0.045, -0.141, 1.216, -30.701, -33.203, 18.25, 0.0, 0.0, 0.0
0.103, -0.038, 1.238, -50.049, -32.776, 18.433, 0.0, 0.0, 0.0
0.158, -0.036, 1.212, -41.748, 0.305, 19.592, 0.0, 0.0, 0.0
0.155, -0.013, 1.237, -29.907, 6.836, -3.174, 0.0, 0.0, 0.0
0.161, -0.086, 1.247, -18.25, -20.264, 5.31, 0.0, 0.0, 0.0
0.116, -0.179, 1.285, 19.409, -13.367, -6.348, 0.0, 0.0, 0.0
0.076, -0.185, 1.253, 16.418, -22.4, 22.278, 0.0, 0.0, 0.0
0.125, -0.095, 1.239, -15.32, 16.663, 11.597, 0.0, 0.0, 0.0
0.173, -0.039, 1.14, -54.688, -4.211, 21.24, 0.0, 0.0, 0.0
0.159, 0.068, 1.215, -37.781, 1.587, -2.625, 0.0, 0.0, 0.0
0.149, -0.016, 1.27, 7.324, -15.076, -0.854, 0.0, 0.0, 0.0
0.206, -0.068, 1.265, 12.329, -10.01, 16.602, 0.0, 0.0, 0.0
0.168, -0.073, 1.253, 12.878, 0.549, -5.432, 0.0, 0.0, 0.0
0.14, -0.092, 1.173, 8.911, 19.409, 6.592, 0.0, 0.0, 0.0
0.142, -0.089, 1.055, 27.527, 22.888, -2.075, 0.0, 0.0, 0.0
0.175, -0.116, 1.066, 62.744, 20.996, -2.075, 0.0, 0.0, 0.0
0.13, -0.01, 1.078, 43.884, -7.385, 2.38, 0.0, 0.0, 0.0
0.075, -0.008, 1.055, 45.776, -0.732, -18.25, 0.0, 0.0, 0.0
0.096, -0.037, 0.975, 69.336, 18.188, -17.456, 0.0, 0.0, 0.0
0.076, -0.007, 0.917, 68.97, -2.808, -16.479, 0.0, 0.0, 0.0
0.049, 0.085, 0.954, 27.771, 23.01, -16.785, 0.0, 0.0, 0.0
0.029, 0.099, 0.919, 27.527, 14.832, -18.25, 0.0, 0.0, 0.0
0.08, 0.086, 0.868, 34.851, 13.245, -19.47, 0.0, 0.0, 0.0
0.048, 0.077, 0.881, 11.902, 8.423, -18.372, 0.0, 0.0, 0.0
-0.046, 0.067, 0.855, 10.742, 10.071, -20.081, 0.0, 0.0, 0.0
-0.051, -0.02, 0.788, 14.221, 12.268, 0.61, 0.0, 0.0, 0.0
0.033, 0.015, 0.763, 20.63, 15.381, -4.333, 0.0, 0.0, 0.0
0.042, 0.079, 0.826, 1.16, 13.428, 16.296, 0.0, 0.0, 0.0
0.015, 0.121, 0.841, -32.288, 14.709, -5.005, 0.0, 0.0, 0.0
0.001, 0.147, 0.833, -34.241, 32.288, -7.813, 0.0, 0.0, 0.0
0.011, 0.147, 0.823, 1.038, 8.606, -7.019, 0.0, 0.0, 0.0
0.019, 0.145, 0.882, 17.334, -0.793, 5.188, 0.0, 0.0, 0.0
0.003, 0.138, 0.87, -0.305, -2.441, 1.404, 0.0, 0.0, 0.0
0.001, 0.15, 0.839, 6.531, 16.663, -18.066, 0.0, 0.0, 0.0
0.016, 0.161, 0.879, 5.31, 19.592, -19.653, 0.0, 0.0, 0.0
-0.001, 0.108, 0.914, -7.69, 21.606, -16.724, 0.0, 0.0, 0.0
-0.036, 0.153, 0.901, -2.075, 22.644, -16.785, 0.0, 0.0, 0.0
-0.05, 0.167, 0.876, 19.958, 22.888, -21.423, 0.0, 0.0, 0.0
-0.025, 0.14, 0.823, 9.216, 18.25, -11.108, 0.0, 0.0, 0.0
-0.053, 0.133, 0.892, 32.043, -6.714, -12.634, 0.0, 0.0, 0.0
-0.046, 0.168, 0.91, 14.099, 7.385, -10.071, 0.0, 0.0, 0.0
-0.047, 0.21, 0.898, 20.63, -2.014, -23.254, 0.0, 0.0, 0.0
-0.041, 0.183, 0.843, 17.334, 18.494, -8.118, 0.0, 0.0, 0.0
-0.04, 0.198, 0.866, 19.47, -1.282, -10.193, 0.0, 0.0, 0.0
