### File1
### Start time : 2024/03/28 22:51:07
### ACC FSR:2G
### GYRO FSR:1000
### MAG DATA:MAG OFF
### Interrupt Threshold:1201
### Data Rate:50Hz
### Data Type:9X DATA
### Feature:6X_LP_QUAT
### Gyro Cal:YES
### Gyro Data:CAL
### Acc Data:RAW
accX, accY, accZ, gyroX, gyroY, gyroZ, magX, magY, magZ
-0.029, -0.04, 1.321, -2.716, -6.134, -5.493, 0.0, 0.0, 0.0
-0.116, -0.067, 1.311, 7.996, -23.499, 3.387, 0.0, 0.0, 0.0
-0.074, -0.099, 1.324, -3.387, -34.698, -2.106, 0.0, 0.0, 0.0
-0.049, -0.061, 1.418, 2.96, -23.01, -8.362, 0.0, 0.0, 0.0
-0.073, -0.059, 1.423, 17.883, -24.078, -7.08, 0.0, 0.0, 0.0
-0.193, -0.057, 1.271, 21.759, -25.543, -18.616, 0.0, 0.0, 0.0
-0.139, -0.037, 1.195, 33.997, -23.01, -23.773, 0.0, 0.0, 0.0
-0.162, -0.022, 1.056, 33.325, -39.063, -14.618, 0.0, 0.0, 0.0
-0.157, 0.035, 1.006, 12.512, -80.2, -18.555, 0.0, 0.0, 0.0
-0.094, 0.051, 1.046, 18.707, -82.214, -18.646, 0.0, 0.0, 0.0
-0.052, 0.026, 1.019, 26.947, -77.545, -17.578, 0.0, 0.0, 0.0
-0.045, -0.001, 0.886, 33.356, -68.848, -19.104, 0.0, 0.0, 0.0
-0.057, 0.019, 0.851, 32.928, -54.138, -23.621, 0.0, 0.0, 0.0
0.009, 0.04, 0.846, 22.43, -49.255, -19.592, 0.0, 0.0, 0.0
0.172, 0.009, 0.8, 35.095, -32.043, -27.039, 0.0, 0.0, 0.0
0.188, -0.052, 0.832, 49.591, -9.949, -19.989, 0.0, 0.0, 0.0
0.091, 0.007, 0.838, 44.8, -16.724, -20.294, 0.0, 0.0, 0.0
-0.041, 0.13, 0.655, 37.445, -36.346, -17.12, 0.0, 0.0, 0.0
-0.047, 0.155, 0.467, 39.856, -50.598, -1.648, 0.0, 0.0, 0.0
0.088, 0.114, 0.494, 36.499, -9.369, 10.468, 0.0, 0.0, 0.0
0.233, 0.062, 0.611, 40.863, 13.641, -3.204, 0.0, 0.0, 0.0
0.268, 0.079, 0.772, 26.947, -14.954, -8.911, 0.0, 0.0, 0.0
0.276, 0.065, 0.807, 12.512, -71.594, 0.031, 0.0, 0.0, 0.0
0.293, 0.087, 0.742, 21.088, -55.786, -6.897, 0.0, 0.0, 0.0
0.23, 0.174, 0.605, 31.952, -44.281, -24.414, 0.0, 0.0, 0.0
0.281, 0.151, 0.625, 14.252, -66.101, -21.759, 0.0, 0.0, 0.0
0.337, 0.171, 0.768, 15.656, -59.113, -31.921, 0.0, 0.0, 0.0
0.298, 0.223, 0.67, 6.744, -67.078, -27.283, 0.0, 0.0, 0.0
0.302, 0.272, 0.63, 16.113, -70.404, -23.682, 0.0, 0.0, 0.0
0.38, 0.239, 0.645, 13.519, -43.671, -13.58, 0.0, 0.0, 0.0
0.396, 0.227, 0.681, 13.641, -39.642, -14.099, 0.0, 0.0, 0.0
0.364, 0.286, 0.697, 12.573, -31.158, -11.993, 0.0, 0.0, 0.0
0.391, 0.302, 0.672, 24.658, -30.701, -6.531, 0.0, 0.0, 0.0
0.423, 0.313, 0.619, 19.806, -34.576, -10.834, 0.0, 0.0, 0.0
0.448, 0.287, 0.566, 12.848, -33.691, -9.796, 0.0, 0.0, 0.0
0.494, 0.244, 0.591, 11.017, -34.607, -11.047, 0.0, 0.0, 0.0
0.477, 0.286, 0.659, 2.93, -29.419, -5.524, 0.0, 0.0, 0.0
0.5, 0.359, 0.698, -10.284, -41.779, -6.897, 0.0, 0.0, 0.0
