### File1
### Start time : 2024/03/29 03:45:38
### ACC FSR:2G
### GYRO FSR:2000
### MAG DATA:MAG OFF
### Interrupt Threshold:1201
### Data Rate:50Hz
### Data Type:9X DATA
### Feature:6X_LP_QUAT
### Gyro Cal:YES
### Gyro Data:CAL
### Acc Data:RAW
accX, accY, accZ, gyroX, gyroY, gyroZ, magX, magY, magZ
-0.094, -0.309, 0.97, 2.38, -15.747, -15.991, 0.0, 0.0, 0.0
-0.128, -0.308, 0.908, 1.465, -20.02, -16.846, 0.0, 0.0, 0.0
-0.13, -0.303, 0.879, 0.0, 0.488, -17.7, 0.0, 0.0, 0.0
-0.09, -0.303, 0.866, 0.916, 4.456, -15.93, 0.0, 0.0, 0.0
-0.089, -0.3, 0.823, 2.075, 1.892, -15.869, 0.0, 0.0, 0.0
-0.126, -0.291, 0.762, 3.54, -19.348, -15.686, 0.0, 0.0, 0.0
-0.118, -0.292, 0.66, 6.042, -23.071, -15.808, 0.0, 0.0, 0.0
-0.134, -0.298, 0.533, 7.629, -16.479, 0.793, 0.0, 0.0, 0.0
-0.085, -0.288, 0.44, -7.385, -6.653, 1.221, 0.0, 0.0, 0.0
-0.023, -0.219, 0.361, -0.183, 4.089, 0.061, 0.0, 0.0, 0.0
0.0, -0.158, 0.258, 9.949, -32.288, 1.953, 0.0, 0.0, 0.0
-0.023, -0.152, 0.147, 36.316, -53.467, 5.92, 0.0, 0.0, 0.0
-0.015, -0.152, 0.03, 27.1, -44.067, -6.714, 0.0, 0.0, 0.0
-0.016, -0.145, 0.002, 50.354, -41.077, -6.287, 0.0, 0.0, 0.0
0.007, -0.066, -0.07, 80.566, -42.358, 16.235, 0.0, 0.0, 0.0
0.029, 0.001, 0.129, 97.656, -68.176, 12.207, 0.0, 0.0, 0.0
0.043, -0.023, 0.886, 110.229, -108.704, 6.226, 0.0, 0.0, 0.0
-0.011, 0.152, 0.918, 125.61, -143.188, -33.936, 0.0, 0.0, 0.0
0.046, 0.258, 1.201, 107.544, -78.43, -31.555, 0.0, 0.0, 0.0
0.258, 0.284, 1.712, 92.59, 7.507, -22.095, 0.0, 0.0, 0.0
0.414, 0.174, 1.984, 80.078, 16.418, 0.977, 0.0, 0.0, 0.0
0.348, 0.103, 1.984, 26.306, -32.288, -22.461, 0.0, 0.0, 0.0
0.17, 0.088, 1.984, 20.386, -38.269, -19.836, 0.0, 0.0, 0.0
0.088, 0.084, 1.901, 7.446, -15.747, -19.836, 0.0, 0.0, 0.0
0.193, 0.04, 1.714, 0.183, -0.61, -19.592, 0.0, 0.0, 0.0
0.221, 0.039, 1.417, -14.465, -2.563, -19.348, 0.0, 0.0, 0.0
0.17, 0.032, 1.182, -27.466, 18.066, -15.686, 0.0, 0.0, 0.0
0.128, 0.011, 1.111, -36.499, 13.062, 6.348, 0.0, 0.0, 0.0
0.094, 0.021, 1.101, -21.606, 35.889, -6.592, 0.0, 0.0, 0.0
0.061, 0.035, 1.052, 2.869, 36.56, -4.456, 0.0, 0.0, 0.0
0.097, 0.037, 1.041, -3.967, 10.437, -2.991, 0.0, 0.0, 0.0
0.045, 0.026, 1.031, -2.808, -3.296, 15.747, 0.0, 0.0, 0.0
-0.034, 0.037, 1.072, -5.615, -2.747, -0.061, 0.0, 0.0, 0.0
-0.019, 0.031, 1.045, 3.784, 16.418, -0.427, 0.0, 0.0, 0.0
0.012, 0.048, 1.022, -16.418, 19.287, -0.305, 0.0, 0.0, 0.0
0.051, 0.034, 1.027, -15.808, -1.099, -1.648, 0.0, 0.0, 0.0
-0.02, 0.033, 1.062, 2.441, 1.343, -7.141, 0.0, 0.0, 0.0
-0.034, 0.033, 1.053, 2.686, -21.79, 5.188, 0.0, 0.0, 0.0
0.0, 0.045, 0.989, 0.122, -21.667, 3.113, 0.0, 0.0, 0.0
0.055, 0.068, 0.934, -16.418, 0.488, 1.831, 0.0, 0.0, 0.0
0.043, 0.04, 1.076, 4.456, 13.062, 6.287, 0.0, 0.0, 0.0
0.029, 0.044, 1.051, -11.658, -1.038, 2.441, 0.0, 0.0, 0.0
0.037, 0.059, 0.964, -21.484, 1.77, 0.366, 0.0, 0.0, 0.0
0.021, 0.042, 0.988, -21.179, 2.319, 4.456, 0.0, 0.0, 0.0
0.017, 0.049, 0.962, -20.447, 2.686, 5.005, 0.0, 0.0, 0.0
-0.003, 0.028, 0.97, -7.935, 3.784, 6.592, 0.0, 0.0, 0.0
0.02, 0.035, 0.977, -12.756, 5.92, 6.409, 0.0, 0.0, 0.0
0.015, 0.023, 1.007, -9.644, 3.357, 3.418, 0.0, 0.0, 0.0
0.013, 0.035, 0.975, -18.982, 0.0, 0.732, 0.0, 0.0, 0.0
0.013, 0.033, 0.969, -20.386, 0.977, 2.502, 0.0, 0.0, 0.0
0.015, 0.015, 0.947, -9.521, 3.967, 3.479, 0.0, 0.0, 0.0
0.018, 0.012, 0.984, -15.198, 7.446, 3.784, 0.0, 0.0, 0.0
0.018, 0.011, 0.989, -33.752, -7.813, 4.395, 0.0, 0.0, 0.0
-0.001, -0.002, 0.988, -35.583, -7.568, 3.54, 0.0, 0.0, 0.0
