### File1
### Start time : 2024/03/29 03:46:20
### ACC FSR:2G
### GYRO FSR:2000
### MAG DATA:MAG OFF
### Interrupt Threshold:1201
### Data Rate:50Hz
### Data Type:9X DATA
### Feature:6X_LP_QUAT
### Gyro Cal:YES
### Gyro Data:CAL
### Acc Data:RAW
accX, accY, accZ, gyroX, gyroY, gyroZ, magX, magY, magZ
-0.203, -0.23, 0.974, 0.244, 1.587, 1.16, 0.0, 0.0, 0.0
-0.196, -0.241, 0.933, -16.052, 1.343, 0.488, 0.0, 0.0, 0.0
-0.182, -0.217, 0.939, -16.724, 1.953, 0.305, 0.0, 0.0, 0.0
-0.187, -0.238, 0.922, -16.846, 1.343, 0.488, 0.0, 0.0, 0.0
-0.209, -0.241, 0.906, -16.296, 0.061, 0.366, 0.0, 0.0, 0.0
-0.196, -0.229, 0.917, -16.357, 1.465, 0.916, 0.0, 0.0, 0.0
-0.206, -0.234, 0.945, -16.907, 1.465, 0.732, 0.0, 0.0, 0.0
-0.202, -0.238, 0.905, -17.029, 0.427, 0.427, 0.0, 0.0, 0.0
-0.208, -0.228, 0.903, -15.869, 2.686, 0.549, 0.0, 0.0, 0.0
-0.191, -0.234, 0.959, -15.686, 4.883, 0.916, 0.0, 0.0, 0.0
-0.171, -0.232, 0.951, -15.747, 1.099, 0.305, 0.0, 0.0, 0.0
-0.186, -0.236, 0.929, 0.0, -17.456, -15.991, 0.0, 0.0, 0.0
-0.183, -0.237, 0.919, 0.122, 1.587, 1.038, 0.0, 0.0, 0.0
-0.191, -0.24, 0.974, -16.235, 4.211, 2.136, 0.0, 0.0, 0.0
-0.195, -0.242, 0.971, -16.968, 1.892, 1.343, 0.0, 0.0, 0.0
-0.185, -0.217, 0.928, -17.639, -17.029, 0.183, 0.0, 0.0, 0.0
-0.17, -0.225, 0.914, -17.822, 0.366, 0.916, 0.0, 0.0, 0.0
-0.19, -0.241, 0.935, -17.944, 1.831, 2.563, 0.0, 0.0, 0.0
-0.197, -0.229, 0.929, -17.395, -17.212, 1.404, 0.0, 0.0, 0.0
-0.225, -0.241, 0.874, -16.785, -16.724, 0.977, 0.0, 0.0, 0.0
-0.209, -0.239, 0.89, -16.541, 2.625, 2.014, 0.0, 0.0, 0.0
-0.208, -0.228, 0.921, 0.244, 2.625, 1.77, 0.0, 0.0, 0.0
-0.203, -0.229, 0.943, 1.038, -15.808, 0.671, 0.0, 0.0, 0.0
-0.2, -0.233, 0.941, 0.549, -16.174, 0.061, 0.0, 0.0, 0.0
-0.187, -0.217, 0.906, 0.244, -16.418, -16.357, 0.0, 0.0, 0.0
-0.172, -0.211, 0.914, 1.038, 1.404, -15.686, 0.0, 0.0, 0.0
-0.171, -0.239, 0.972, 1.282, 3.174, 1.221, 0.0, 0.0, 0.0
