### File1
### Start time : 2024/03/29 02:39:47
### ACC FSR:2G
### GYRO FSR:2000
### MAG DATA:MAG OFF
### Interrupt Threshold:1201
### Data Rate:50Hz
### Data Type:9X DATA
### Feature:6X_LP_QUAT
### Gyro Cal:YES
### Gyro Data:CAL
### Acc Data:RAW
accX, accY, accZ, gyroX, gyroY, gyroZ, magX, magY, magZ
0.154, -0.367, 0.855, -17.761, -6.409, -11.169, 0.0, 0.0, 0.0
0.204, -0.375, 0.759, 2.258, -15.747, -22.217, 0.0, 0.0, 0.0
0.225, -0.383, 0.682, 5.92, 1.038, -20.63, 0.0, 0.0, 0.0
0.203, -0.371, 0.697, -6.897, 6.958, -19.287, 0.0, 0.0, 0.0
0.157, -0.376, 0.728, -2.197, 3.723, -15.93, 0.0, 0.0, 0.0
0.124, -0.383, 0.708, -0.977, 2.319, 0.427, 0.0, 0.0, 0.0
0.173, -0.43, 0.634, -4.883, 7.751, -17.7, 0.0, 0.0, 0.0
0.142, -0.407, 0.61, -0.916, 15.747, -18.25, 0.0, 0.0, 0.0
0.1, -0.36, 0.657, -0.061, 18.799, -15.747, 0.0, 0.0, 0.0
0.128, -0.41, 0.604, 17.029, 3.113, 4.272, 0.0, 0.0, 0.0
0.204, -0.425, 0.458, 7.202, -10.315, 7.263, 0.0, 0.0, 0.0
0.188, -0.35, 0.424, -13.611, -4.822, 0.732, 0.0, 0.0, 0.0
0.05, -0.272, 0.672, -36.194, 34.18, -20.508, 0.0, 0.0, 0.0
0.012, -0.349, 0.756, 2.258, 2.197, -4.7, 0.0, 0.0, 0.0
0.149, -0.414, 0.594, 36.926, -31.25, 8.057, 0.0, 0.0, 0.0
0.146, -0.336, 0.479, 10.01, -21.667, 9.277, 0.0, 0.0, 0.0
0.091, -0.229, 0.632, 3.296, 29.907, 12.695, 0.0, 0.0, 0.0
0.034, -0.297, 0.83, 31.372, 37.842, 9.399, 0.0, 0.0, 0.0
-0.038, -0.359, 0.653, 47.852, -8.179, 21.851, 0.0, 0.0, 0.0
0.062, -0.291, 0.444, 24.17, -11.963, -2.686, 0.0, 0.0, 0.0
0.084, -0.172, 0.646, 48.828, 7.813, 3.967, 0.0, 0.0, 0.0
0.039, -0.137, 0.854, 59.509, -5.493, 7.629, 0.0, 0.0, 0.0
0.147, -0.153, 0.786, 95.581, -49.927, -7.69, 0.0, 0.0, 0.0
0.276, -0.079, 0.675, 73.486, -28.503, 0.366, 0.0, 0.0, 0.0
0.271, 0.058, 0.699, 80.261, -0.061, 2.93, 0.0, 0.0, 0.0
0.147, 0.056, 0.955, 76.05, 35.034, -5.798, 0.0, 0.0, 0.0
0.065, 0.013, 1.002, 91.248, -2.625, -4.944, 0.0, 0.0, 0.0
0.087, 0.043, 0.901, 97.351, -7.446, -16.296, 0.0, 0.0, 0.0
0.161, 0.167, 0.912, 81.787, 26.123, -21.851, 0.0, 0.0, 0.0
0.094, 0.187, 1.181, 62.073, 54.932, 1.404, 0.0, 0.0, 0.0
0.005, 0.155, 1.397, 72.144, 30.884, 3.784, 0.0, 0.0, 0.0
-0.008, 0.189, 1.245, 71.594, 7.446, -17.883, 0.0, 0.0, 0.0
0.026, 0.299, 1.181, 54.932, 7.935, -15.32, 0.0, 0.0, 0.0
0.005, 0.344, 1.443, 43.945, 45.471, -37.537, 0.0, 0.0, 0.0
-0.011, 0.292, 1.536, 41.077, 23.865, -38.574, 0.0, 0.0, 0.0
0.082, 0.244, 1.339, 28.32, 0.122, -27.344, 0.0, 0.0, 0.0
0.089, 0.271, 1.239, 32.715, -4.211, -25.208, 0.0, 0.0, 0.0
0.003, 0.3, 1.373, 10.986, 39.246, -31.372, 0.0, 0.0, 0.0
