### File1
### Start time : 2024/03/29 03:45:58
### ACC FSR:2G
### GYRO FSR:2000
### MAG DATA:MAG OFF
### Interrupt Threshold:1201
### Data Rate:50Hz
### Data Type:9X DATA
### Feature:6X_LP_QUAT
### Gyro Cal:YES
### Gyro Data:CAL
### Acc Data:RAW
accX, accY, accZ, gyroX, gyroY, gyroZ, magX, magY, magZ
-0.215, -0.34, 0.936, 0.793, 1.587, 1.953, 0.0, 0.0, 0.0
-0.214, -0.311, 0.875, -16.602, 0.671, 0.427, 0.0, 0.0, 0.0
-0.225, -0.317, 0.898, -16.052, 3.54, 1.343, 0.0, 0.0, 0.0
-0.211, -0.325, 0.931, 0.61, 3.479, 1.892, 0.0, 0.0, 0.0
-0.241, -0.351, 0.927, -16.235, 1.404, 1.465, 0.0, 0.0, 0.0
-0.225, -0.322, 0.873, -17.883, 2.441, 1.16, 0.0, 0.0, 0.0
-0.21, -0.315, 0.896, -17.578, 5.554, 1.831, 0.0, 0.0, 0.0
-0.202, -0.324, 0.931, -16.663, 6.165, 2.38, 0.0, 0.0, 0.0
-0.224, -0.342, 0.923, -16.174, 1.709, 0.977, 0.0, 0.0, 0.0
-0.222, -0.325, 0.877, -16.418, 1.16, 0.549, 0.0, 0.0, 0.0
-0.201, -0.309, 0.874, -16.357, 5.005, 1.77, 0.0, 0.0, 0.0
-0.222, -0.323, 0.905, -16.174, 6.897, 3.052, 0.0, 0.0, 0.0
-0.222, -0.339, 0.886, -16.113, 4.639, 2.563, 0.0, 0.0, 0.0
-0.22, -0.326, 0.86, 0.244, 3.174, 1.648, 0.0, 0.0, 0.0
-0.224, -0.317, 0.866, 2.136, 5.432, 2.502, 0.0, 0.0, 0.0
-0.238, -0.309, 0.923, 2.441, -6.47, 4.517, 0.0, 0.0, 0.0
-0.218, -0.342, 0.917, 1.526, -7.324, 4.456, 0.0, 0.0, 0.0
-0.242, -0.324, 0.881, 0.732, 3.784, 2.197, 0.0, 0.0, 0.0
-0.236, -0.313, 0.822, 1.77, 2.747, 1.953, 0.0, 0.0, 0.0
-0.228, -0.331, 0.842, 2.014, 6.042, 3.967, 0.0, 0.0, 0.0
-0.251, -0.361, 0.791, 2.808, 5.249, 2.869, 0.0, 0.0, 0.0
-0.237, -0.364, 0.721, 4.639, 5.798, 2.136, 0.0, 0.0, 0.0
-0.243, -0.326, 0.671, 7.507, 4.7, 1.831, 0.0, 0.0, 0.0
-0.247, -0.349, 0.665, -3.601, 5.249, 2.502, 0.0, 0.0, 0.0
-0.249, -0.346, 0.624, -4.517, 1.587, 3.479, 0.0, 0.0, 0.0
-0.239, -0.28, 0.535, -0.61, -20.508, 2.136, 0.0, 0.0, 0.0
-0.197, -0.229, 0.465, -1.221, 2.625, 7.08, 0.0, 0.0, 0.0
-0.142, -0.191, 0.464, 19.165, -3.784, -2.747, 0.0, 0.0, 0.0
-0.069, -0.228, 0.546, 8.118, 3.723, -0.427, 0.0, 0.0, 0.0
-0.083, -0.23, 0.399, 10.437, -31.189, -6.958, 0.0, 0.0, 0.0
-0.128, -0.203, 0.221, 15.564, -44.006, 3.845, 0.0, 0.0, 0.0
-0.059, -0.087, 0.074, 27.71, -51.147, -17.09, 0.0, 0.0, 0.0
0.114, -0.023, 0.083, 43.152, -25.818, 4.211, 0.0, 0.0, 0.0
0.196, -0.022, 0.102, 55.786, -51.941, 15.93, 0.0, 0.0, 0.0
0.104, -0.084, 0.179, 82.275, -79.956, 16.602, 0.0, 0.0, 0.0
0.018, -0.058, 0.422, 75.317, -93.75, -16.846, 0.0, 0.0, 0.0
0.008, 0.175, 0.641, 95.337, -112.183, -13.062, 0.0, 0.0, 0.0
0.106, 0.34, 1.037, 74.707, -94.666, 6.653, 0.0, 0.0, 0.0
0.21, 0.28, 1.694, 42.969, -101.135, 15.503, 0.0, 0.0, 0.0
0.032, 0.027, 1.984, 25.208, -116.76, 16.479, 0.0, 0.0, 0.0
-0.135, 0.144, 1.984, 38.818, -112.915, -35.095, 0.0, 0.0, 0.0
-0.206, -0.013, 1.984, -6.165, -53.406, -21.179, 0.0, 0.0, 0.0
-0.183, -0.106, 1.984, -11.292, 19.653, -21.118, 0.0, 0.0, 0.0
-0.025, -0.024, 1.907, -38.94, 38.147, -21.057, 0.0, 0.0, 0.0
0.039, -0.051, 1.499, -31.067, 8.362, 1.526, 0.0, 0.0, 0.0
-0.067, -0.033, 1.15, -31.067, 1.343, -21.606, 0.0, 0.0, 0.0
-0.055, 0.005, 0.912, -38.269, 4.639, -13.306, 0.0, 0.0, 0.0
0.048, -0.02, 0.834, -16.357, 18.616, -11.719, 0.0, 0.0, 0.0
0.057, -0.054, 0.899, 18.616, 14.648, -18.433, 0.0, 0.0, 0.0
0.056, -0.079, 0.983, 32.593, 13.489, -17.883, 0.0, 0.0, 0.0
0.079, -0.031, 0.998, 26.123, 17.09, -20.264, 0.0, 0.0, 0.0
0.057, -0.079, 1.101, 31.433, -17.517, -6.958, 0.0, 0.0, 0.0
-0.038, -0.054, 1.132, 20.386, -11.353, 2.808, 0.0, 0.0, 0.0
-0.027, -0.008, 1.07, -4.456, -12.573, -15.747, 0.0, 0.0, 0.0
-0.063, -0.002, 1.035, 4.211, -9.644, 0.977, 0.0, 0.0, 0.0
-0.014, -0.008, 1.027, 1.465, -17.761, 2.869, 0.0, 0.0, 0.0
