### File1
### Start time : 2024/03/29 02:29:53
### ACC FSR:2G
### GYRO FSR:2000
### MAG DATA:MAG OFF
### Interrupt Threshold:1201
### Data Rate:50Hz
### Data Type:9X DATA
### Feature:6X_LP_QUAT
### Gyro Cal:YES
### Gyro Data:CAL
### Acc Data:RAW
accX, accY, accZ, gyroX, gyroY, gyroZ, magX, magY, magZ
0.329, 0.066, 0.955, -25.635, -22.461, -8.85, 0.0, 0.0, 0.0
0.33, 0.085, 0.88, -15.503, -22.156, -22.034, 0.0, 0.0, 0.0
0.348, 0.123, 0.77, -18.372, 4.272, -20.203, 0.0, 0.0, 0.0
0.361, 0.154, 0.754, -22.217, 5.615, -17.944, 0.0, 0.0, 0.0
0.328, 0.108, 0.765, -22.278, -7.813, 5.493, 0.0, 0.0, 0.0
0.342, 0.067, 0.82, -17.09, -0.671, -4.395, 0.0, 0.0, 0.0
0.368, 0.094, 0.793, -6.287, 9.338, -2.686, 0.0, 0.0, 0.0
0.373, 0.097, 0.777, -6.409, 12.878, -2.197, 0.0, 0.0, 0.0
0.346, 0.07, 0.791, -20.752, 21.118, -2.686, 0.0, 0.0, 0.0
0.299, 0.03, 0.818, -20.142, 20.264, -1.526, 0.0, 0.0, 0.0
0.291, 0.026, 0.795, -2.869, 36.377, -0.366, 0.0, 0.0, 0.0
0.294, 0.104, 0.748, 21.179, 47.058, 15.93, 0.0, 0.0, 0.0
0.25, 0.125, 0.756, -6.714, 28.687, 16.907, 0.0, 0.0, 0.0
0.234, 0.082, 0.841, -17.578, 37.109, 18.311, 0.0, 0.0, 0.0
0.215, 0.027, 0.926, 4.028, 36.194, 20.996, 0.0, 0.0, 0.0
0.221, 0.084, 0.843, 33.936, 53.284, 10.193, 0.0, 0.0, 0.0
0.164, 0.116, 0.799, 51.27, 68.787, 13.611, 0.0, 0.0, 0.0
0.142, 0.126, 0.817, 35.278, 43.03, 10.315, 0.0, 0.0, 0.0
0.115, 0.151, 0.908, -2.075, 28.32, 19.714, 0.0, 0.0, 0.0
0.105, 0.122, 0.916, 0.916, 36.072, 16.907, 0.0, 0.0, 0.0
0.07, 0.108, 0.923, -20.813, 15.381, 19.226, 0.0, 0.0, 0.0
0.049, 0.111, 0.947, 3.906, 32.532, 23.01, 0.0, 0.0, 0.0
0.057, 0.157, 0.925, -2.625, 25.452, 8.606, 0.0, 0.0, 0.0
0.059, 0.154, 0.833, 23.254, 47.974, 10.01, 0.0, 0.0, 0.0
0.025, 0.153, 0.786, -4.395, 27.588, 22.644, 0.0, 0.0, 0.0
0.005, 0.127, 0.881, -11.475, 12.451, 20.935, 0.0, 0.0, 0.0
0.032, 0.085, 0.969, -14.16, 22.888, 18.433, 0.0, 0.0, 0.0
0.064, 0.135, 0.934, 3.906, 24.292, -2.747, 0.0, 0.0, 0.0
0.015, 0.219, 0.804, 6.287, 23.621, 3.967, 0.0, 0.0, 0.0
-0.032, 0.212, 0.776, -8.057, 15.076, 0.183, 0.0, 0.0, 0.0
-0.033, 0.178, 0.941, -35.645, 14.16, 4.761, 0.0, 0.0, 0.0
0.017, 0.103, 0.977, -35.645, 13.55, 6.958, 0.0, 0.0, 0.0
-0.02, 0.106, 0.913, -34.973, 15.32, 1.038, 0.0, 0.0, 0.0
-0.043, 0.109, 0.87, -23.926, 15.442, -7.935, 0.0, 0.0, 0.0
-0.082, 0.072, 1.019, -54.382, 19.226, -11.292, 0.0, 0.0, 0.0
-0.064, 0.059, 1.099, -69.275, -4.211, -14.526, 0.0, 0.0, 0.0
-0.07, 0.074, 1.04, -45.105, 20.569, -32.959, 0.0, 0.0, 0.0
-0.1, 0.077, 0.976, -48.645, 13.367, -31.494, 0.0, 0.0, 0.0
-0.097, 0.039, 0.997, -53.955, 13.184, -23.193, 0.0, 0.0, 0.0
-0.076, -0.033, 1.081, -62.561, 13.123, 0.793, 0.0, 0.0, 0.0
-0.12, -0.053, 1.116, -39.185, 34.302, 6.775, 0.0, 0.0, 0.0
-0.178, -0.041, 1.121, -24.109, 28.809, -6.531, 0.0, 0.0, 0.0
-0.164, -0.055, 1.113, -14.465, 27.527, -3.357, 0.0, 0.0, 0.0
-0.099, -0.072, 1.129, -36.926, 27.649, -6.47, 0.0, 0.0, 0.0
-0.087, -0.091, 1.108, -38.94, 28.076, 6.042, 0.0, 0.0, 0.0
-0.176, -0.085, 1.095, -42.847, 9.46, 0.488, 0.0, 0.0, 0.0
-0.195, -0.081, 1.189, -84.29, -7.507, -15.686, 0.0, 0.0, 0.0
-0.165, -0.17, 1.269, -93.811, 5.737, -7.446, 0.0, 0.0, 0.0
-0.196, -0.209, 1.208, -61.951, -1.648, -2.686, 0.0, 0.0, 0.0
-0.186, -0.132, 1.161, -47.852, 12.817, -6.287, 0.0, 0.0, 0.0
-0.194, -0.021, 1.086, -17.273, 26.917, -0.793, 0.0, 0.0, 0.0
-0.219, -0.068, 1.07, -18.066, 27.283, 36.255, 0.0, 0.0, 0.0
-0.198, -0.176, 1.126, -15.32, 13.306, 29.846, 0.0, 0.0, 0.0
