### File1
### Start time : 2024/03/29 03:42:54
### ACC FSR:2G
### GYRO FSR:2000
### MAG DATA:MAG OFF
### Interrupt Threshold:1201
### Data Rate:50Hz
### Data Type:9X DATA
### Feature:6X_LP_QUAT
### Gyro Cal:YES
### Gyro Data:CAL
### Acc Data:RAW
accX, accY, accZ, gyroX, gyroY, gyroZ, magX, magY, magZ
-0.208, 0.03, 0.937, 2.808, 0.854, 2.747, 0.0, 0.0, 0.0
-0.22, 0.029, 0.931, 1.282, 4.089, 1.526, 0.0, 0.0, 0.0
-0.224, 0.026, 0.938, -17.639, 3.54, 0.854, 0.0, 0.0, 0.0
-0.235, 0.031, 0.913, -21.667, 0.427, 1.526, 0.0, 0.0, 0.0
-0.222, -0.008, 0.828, -22.4, 1.282, 0.671, 0.0, 0.0, 0.0
-0.2, -0.036, 0.789, -18.127, 4.761, 0.488, 0.0, 0.0, 0.0
-0.215, -0.009, 0.82, 1.343, 3.845, 0.732, 0.0, 0.0, 0.0
-0.238, 0.005, 0.818, 1.221, 0.244, 1.404, 0.0, 0.0, 0.0
-0.201, 0.001, 0.818, -16.479, -15.991, 1.282, 0.0, 0.0, 0.0
-0.169, -0.037, 0.773, -15.686, 2.441, -16.541, 0.0, 0.0, 0.0
-0.121, -0.022, 0.801, 6.531, -1.709, -17.7, 0.0, 0.0, 0.0
-0.156, 0.01, 0.844, -5.615, -2.869, 0.977, 0.0, 0.0, 0.0
-0.192, -0.004, 0.76, 0.854, -18.005, 5.981, 0.0, 0.0, 0.0
-0.209, -0.013, 0.683, -18.066, -32.776, 6.592, 0.0, 0.0, 0.0
-0.192, 0.022, 0.727, 6.226, -24.841, 5.859, 0.0, 0.0, 0.0
-0.173, 0.079, 0.833, 6.836, -29.48, 6.653, 0.0, 0.0, 0.0
-0.133, 0.066, 0.758, -22.217, -54.688, 6.531, 0.0, 0.0, 0.0
-0.112, 0.007, 0.639, -11.353, -39.795, 3.662, 0.0, 0.0, 0.0
-0.042, -0.028, 0.571, -18.799, -50.354, 3.784, 0.0, 0.0, 0.0
0.006, -0.006, 0.663, -5.981, -48.584, 7.751, 0.0, 0.0, 0.0
-0.031, 0.024, 0.711, -6.714, -51.086, -5.493, 0.0, 0.0, 0.0
-0.047, 0.026, 0.661, 0.732, -40.222, -5.066, 0.0, 0.0, 0.0
-0.1, -0.033, 0.614, -17.578, -45.776, 6.104, 0.0, 0.0, 0.0
