### File1
### Start time : 2024/04/10 13:16:38
### ACC FSR:8G
### GYRO FSR:2000
### MAG DATA:MAG OFF
### Interrupt Threshold:0101
### Data Rate:50Hz
### Data Type:9X DATA
### Feature:6X_LP_QUAT
### Gyro Cal:NO
### Gyro Data:CAL
### Acc Data:RAW
accX, accY, accZ, gyroX, gyroY, gyroZ, magX, magY, magZ
-0.059, 0.003, 1.005, -15.747, 2.319, -18.005, 0.0, 0.0, 0.0
-0.041, 0.009, 1.007, -15.686, 2.686, 2.258, 0.0, 0.0, 0.0
0.019, 0.009, 1.004, -15.747, 2.563, 1.343, 0.0, 0.0, 0.0
-0.067, 0.0, 1.008, -15.747, 2.075, 2.625, 0.0, 0.0, 0.0
0.013, 0.0, 1.006, -15.747, 2.136, 3.479, 0.0, 0.0, 0.0
0.019, 0.007, 1.006, -15.747, 2.563, 1.587, 0.0, 0.0, 0.0
0.02, -0.08, 1.008, -15.808, 2.93, -15.93, 0.0, 0.0, 0.0
0.023, -0.065, 1.004, -15.808, 2.38, -18.005, 0.0, 0.0, 0.0
-0.062, -0.063, 1.007, -15.747, 2.014, -18.86, 0.0, 0.0, 0.0
-0.125, 0.014, 1.012, -15.686, 2.014, -16.174, 0.0, 0.0, 0.0
-0.076, 0.008, 1.003, -15.686, 1.892, 2.502, 0.0, 0.0, 0.0
-0.087, -0.083, 1.006, -15.686, 1.404, 3.052, 0.0, 0.0, 0.0
-0.057, -0.07, 1.008, -15.747, 1.465, 2.136, 0.0, 0.0, 0.0
-0.056, -0.065, 1.009, -15.808, 2.014, 3.662, 0.0, 0.0, 0.0
-0.044, 0.005, 1.004, -15.808, 2.502, 5.066, 0.0, 0.0, 0.0
-0.07, -0.069, 1.007, -15.808, 2.502, 6.165, 0.0, 0.0, 0.0
-0.037, 0.005, 1.003, -15.869, 2.075, 4.7, 0.0, 0.0, 0.0
-0.042, 0.009, 1.003, -15.869, 2.197, 4.822, 0.0, 0.0, 0.0
-0.04, -0.066, 1.013, -15.869, 2.686, 7.019, 0.0, 0.0, 0.0
-0.079, -0.073, 1.004, -15.869, 2.258, -4.761, 0.0, 0.0, 0.0
-0.083, -0.077, 1.0, -15.808, 1.648, -1.343, 0.0, 0.0, 0.0
0.018, 0.001, 1.008, -15.808, 2.136, -1.465, 0.0, 0.0, 0.0
0.022, 0.015, 1.009, -15.686, 2.136, -4.944, 0.0, 0.0, 0.0
0.021, 0.003, 1.003, -15.686, 1.587, 6.409, 0.0, 0.0, 0.0
-0.071, 0.007, 1.008, -15.686, 2.319, 5.615, 0.0, 0.0, 0.0
0.008, 0.011, 1.005, -15.686, 3.052, -7.446, 0.0, 0.0, 0.0
0.006, -0.083, 1.005, 0.0, 2.991, -3.296, 0.0, 0.0, 0.0
0.007, -0.074, 1.009, -15.686, 2.075, -3.723, 0.0, 0.0, 0.0
0.016, -0.063, 0.937, -15.747, 1.587, -5.554, 0.0, 0.0, 0.0
0.013, 0.005, 1.002, -15.808, 2.197, -7.813, 0.0, 0.0, 0.0
-0.066, -0.067, 1.002, -15.808, 3.052, -6.958, 0.0, 0.0, 0.0
